101
81
T [GeV]		muB [GeV]		F_over_T [fm^-1 / GeV]
0.119000		0.490000		-0.191732
0.120000		0.490000		-0.190882
0.121000		0.490000		-0.190051
0.122000		0.490000		-0.189240
0.123000		0.490000		-0.188448
0.124000		0.490000		-0.187675
0.125000		0.490000		-0.186922
0.126000		0.490000		-0.186188
0.127000		0.490000		-0.185473
0.128000		0.490000		-0.184778
0.129000		0.490000		-0.184102
0.130000		0.490000		-0.183444
0.131000		0.490000		-0.182806
0.132000		0.490000		-0.182186
0.133000		0.490000		-0.181584
0.134000		0.490000		-0.181001
0.135000		0.490000		-0.180436
0.136000		0.490000		-0.179889
0.137000		0.490000		-0.179359
0.138000		0.490000		-0.178846
0.139000		0.490000		-0.178351
0.140000		0.490000		-0.177872
0.141000		0.490000		-0.177410
0.142000		0.490000		-0.176964
0.143000		0.490000		-0.176534
0.144000		0.490000		-0.176120
0.145000		0.490000		-0.175721
0.146000		0.490000		-0.175338
0.147000		0.490000		-0.174969
0.148000		0.490000		-0.174614
0.149000		0.490000		-0.174274
0.150000		0.490000		-0.173947
0.151000		0.490000		-0.173635
0.152000		0.490000		-0.173335
0.153000		0.490000		-0.173049
0.154000		0.490000		-0.172775
0.155000		0.490000		-0.172514
0.156000		0.490000		-0.172265
0.157000		0.490000		-0.172028
0.158000		0.490000		-0.171802
0.159000		0.490000		-0.171588
0.160000		0.490000		-0.171385
0.161000		0.490000		-0.171192
0.162000		0.490000		-0.171010
0.163000		0.490000		-0.170839
0.164000		0.490000		-0.170677
0.165000		0.490000		-0.170525
0.166000		0.490000		-0.170382
0.167000		0.490000		-0.170249
0.168000		0.490000		-0.170124
0.169000		0.490000		-0.170009
0.170000		0.490000		-0.169901
0.171000		0.490000		-0.169802
0.172000		0.490000		-0.169711
0.173000		0.490000		-0.169628
0.174000		0.490000		-0.169553
0.175000		0.490000		-0.169485
0.176000		0.490000		-0.169424
0.177000		0.490000		-0.169370
0.178000		0.490000		-0.169322
0.179000		0.490000		-0.169282
0.180000		0.490000		-0.169248
0.181000		0.490000		-0.169220
0.182000		0.490000		-0.169197
0.183000		0.490000		-0.169181
0.184000		0.490000		-0.169171
0.185000		0.490000		-0.169166
0.186000		0.490000		-0.169166
0.187000		0.490000		-0.169172
0.188000		0.490000		-0.169182
0.189000		0.490000		-0.169198
0.190000		0.490000		-0.169218
0.191000		0.490000		-0.169243
0.192000		0.490000		-0.169272
0.193000		0.490000		-0.169306
0.194000		0.490000		-0.169343
0.195000		0.490000		-0.169385
0.196000		0.490000		-0.169431
0.197000		0.490000		-0.169481
0.198000		0.490000		-0.169534
0.199000		0.490000		-0.169591
0.200000		0.490000		-0.169651
0.100000		0.500000		-0.210786
0.101000		0.500000		-0.209648
0.102000		0.500000		-0.208520
0.103000		0.500000		-0.207401
0.104000		0.500000		-0.206293
0.105000		0.500000		-0.205197
0.106000		0.500000		-0.204113
0.107000		0.500000		-0.203044
0.108000		0.500000		-0.201989
0.109000		0.500000		-0.200949
0.110000		0.500000		-0.199926
0.111000		0.500000		-0.198919
0.112000		0.500000		-0.197929
0.113000		0.500000		-0.196957
0.114000		0.500000		-0.196003
0.115000		0.500000		-0.195067
0.116000		0.500000		-0.194150
0.117000		0.500000		-0.193252
0.118000		0.500000		-0.192373
0.119000		0.500000		-0.191513
0.120000		0.500000		-0.190673
0.121000		0.500000		-0.189853
0.122000		0.500000		-0.189052
0.123000		0.500000		-0.188271
0.124000		0.500000		-0.187509
0.125000		0.500000		-0.186768
0.126000		0.500000		-0.186045
0.127000		0.500000		-0.185343
0.128000		0.500000		-0.184659
0.129000		0.500000		-0.183995
0.130000		0.500000		-0.183350
0.131000		0.500000		-0.182724
0.132000		0.500000		-0.182117
0.133000		0.500000		-0.181528
0.134000		0.500000		-0.180958
0.135000		0.500000		-0.180406
0.136000		0.500000		-0.179871
0.137000		0.500000		-0.179355
0.138000		0.500000		-0.178855
0.139000		0.500000		-0.178373
0.140000		0.500000		-0.177907
0.141000		0.500000		-0.177458
0.142000		0.500000		-0.177025
0.143000		0.500000		-0.176609
0.144000		0.500000		-0.176207
0.145000		0.500000		-0.175822
0.146000		0.500000		-0.175451
0.147000		0.500000		-0.175095
0.148000		0.500000		-0.174754
0.149000		0.500000		-0.174426
0.150000		0.500000		-0.174113
0.151000		0.500000		-0.173813
0.152000		0.500000		-0.173526
0.153000		0.500000		-0.173253
0.154000		0.500000		-0.172992
0.155000		0.500000		-0.172743
0.156000		0.500000		-0.172506
0.157000		0.500000		-0.172282
0.158000		0.500000		-0.172068
0.159000		0.500000		-0.171866
0.160000		0.500000		-0.171675
0.161000		0.500000		-0.171495
0.162000		0.500000		-0.171325
0.163000		0.500000		-0.171165
0.164000		0.500000		-0.171015
0.165000		0.500000		-0.170874
0.166000		0.500000		-0.170743
0.167000		0.500000		-0.170621
0.168000		0.500000		-0.170508
0.169000		0.500000		-0.170404
0.170000		0.500000		-0.170308
0.171000		0.500000		-0.170220
0.172000		0.500000		-0.170140
0.173000		0.500000		-0.170067
0.174000		0.500000		-0.170002
0.175000		0.500000		-0.169945
0.176000		0.500000		-0.169894
0.177000		0.500000		-0.169850
0.178000		0.500000		-0.169813
0.179000		0.500000		-0.169783
0.180000		0.500000		-0.169758
0.181000		0.500000		-0.169740
0.182000		0.500000		-0.169728
0.183000		0.500000		-0.169721
0.184000		0.500000		-0.169720
0.185000		0.500000		-0.169724
0.186000		0.500000		-0.169734
0.187000		0.500000		-0.169748
0.188000		0.500000		-0.169768
0.189000		0.500000		-0.169792
0.190000		0.500000		-0.169821
0.191000		0.500000		-0.169854
0.192000		0.500000		-0.169892
0.193000		0.500000		-0.169934
0.194000		0.500000		-0.169979
0.195000		0.500000		-0.170029
0.196000		0.500000		-0.170083
0.197000		0.500000		-0.170140
0.198000		0.500000		-0.170201
0.199000		0.500000		-0.170265
0.200000		0.500000		-0.170333
0.100000		0.510000		-0.210442
0.101000		0.510000		-0.209305
0.102000		0.510000		-0.208178
0.103000		0.510000		-0.207061
0.104000		0.510000		-0.205955
0.105000		0.510000		-0.204862
0.106000		0.510000		-0.203783
0.107000		0.510000		-0.202718
0.108000		0.510000		-0.201668
0.109000		0.510000		-0.200635
0.110000		0.510000		-0.199617
0.111000		0.510000		-0.198617
0.112000		0.510000		-0.197635
0.113000		0.510000		-0.196670
0.114000		0.510000		-0.195725
0.115000		0.510000		-0.194797
0.116000		0.510000		-0.193889
0.117000		0.510000		-0.193001
0.118000		0.510000		-0.192132
0.119000		0.510000		-0.191282
0.120000		0.510000		-0.190453
0.121000		0.510000		-0.189643
0.122000		0.510000		-0.188853
0.123000		0.510000		-0.188084
0.124000		0.510000		-0.187334
0.125000		0.510000		-0.186604
0.126000		0.510000		-0.185893
0.127000		0.510000		-0.185203
0.128000		0.510000		-0.184532
0.129000		0.510000		-0.183880
0.130000		0.510000		-0.183248
0.131000		0.510000		-0.182634
0.132000		0.510000		-0.182040
0.133000		0.510000		-0.181464
0.134000		0.510000		-0.180907
0.135000		0.510000		-0.180367
0.136000		0.510000		-0.179846
0.137000		0.510000		-0.179342
0.138000		0.510000		-0.178856
0.139000		0.510000		-0.178387
0.140000		0.510000		-0.177934
0.141000		0.510000		-0.177498
0.142000		0.510000		-0.177079
0.143000		0.510000		-0.176675
0.144000		0.510000		-0.176287
0.145000		0.510000		-0.175914
0.146000		0.510000		-0.175557
0.147000		0.510000		-0.175214
0.148000		0.510000		-0.174885
0.149000		0.510000		-0.174571
0.150000		0.510000		-0.174270
0.151000		0.510000		-0.173983
0.152000		0.510000		-0.173709
0.153000		0.510000		-0.173448
0.154000		0.510000		-0.173200
0.155000		0.510000		-0.172964
0.156000		0.510000		-0.172740
0.157000		0.510000		-0.172527
0.158000		0.510000		-0.172326
0.159000		0.510000		-0.172137
0.160000		0.510000		-0.171958
0.161000		0.510000		-0.171789
0.162000		0.510000		-0.171631
0.163000		0.510000		-0.171483
0.164000		0.510000		-0.171345
0.165000		0.510000		-0.171216
0.166000		0.510000		-0.171096
0.167000		0.510000		-0.170986
0.168000		0.510000		-0.170884
0.169000		0.510000		-0.170791
0.170000		0.510000		-0.170706
0.171000		0.510000		-0.170629
0.172000		0.510000		-0.170560
0.173000		0.510000		-0.170498
0.174000		0.510000		-0.170444
0.175000		0.510000		-0.170397
0.176000		0.510000		-0.170356
0.177000		0.510000		-0.170323
0.178000		0.510000		-0.170296
0.179000		0.510000		-0.170275
0.180000		0.510000		-0.170261
0.181000		0.510000		-0.170253
0.182000		0.510000		-0.170250
0.183000		0.510000		-0.170253
0.184000		0.510000		-0.170261
0.185000		0.510000		-0.170275
0.186000		0.510000		-0.170293
0.187000		0.510000		-0.170317
0.188000		0.510000		-0.170346
0.189000		0.510000		-0.170379
0.190000		0.510000		-0.170416
0.191000		0.510000		-0.170458
0.192000		0.510000		-0.170504
0.193000		0.510000		-0.170554
0.194000		0.510000		-0.170608
0.195000		0.510000		-0.170666
0.196000		0.510000		-0.170728
0.197000		0.510000		-0.170793
0.198000		0.510000		-0.170862
0.199000		0.510000		-0.170934
0.200000		0.510000		-0.171009
0.100000		0.520000		-0.210079
0.101000		0.520000		-0.208943
0.102000		0.520000		-0.207817
0.103000		0.520000		-0.206702
0.104000		0.520000		-0.205600
0.105000		0.520000		-0.204511
0.106000		0.520000		-0.203436
0.107000		0.520000		-0.202376
0.108000		0.520000		-0.201332
0.109000		0.520000		-0.200305
0.110000		0.520000		-0.199295
0.111000		0.520000		-0.198302
0.112000		0.520000		-0.197327
0.113000		0.520000		-0.196371
0.114000		0.520000		-0.195434
0.115000		0.520000		-0.194516
0.116000		0.520000		-0.193618
0.117000		0.520000		-0.192739
0.118000		0.520000		-0.191880
0.119000		0.520000		-0.191041
0.120000		0.520000		-0.190222
0.121000		0.520000		-0.189424
0.122000		0.520000		-0.188645
0.123000		0.520000		-0.187887
0.124000		0.520000		-0.187149
0.125000		0.520000		-0.186431
0.126000		0.520000		-0.185733
0.127000		0.520000		-0.185055
0.128000		0.520000		-0.184396
0.129000		0.520000		-0.183757
0.130000		0.520000		-0.183137
0.131000		0.520000		-0.182537
0.132000		0.520000		-0.181955
0.133000		0.520000		-0.181392
0.134000		0.520000		-0.180848
0.135000		0.520000		-0.180322
0.136000		0.520000		-0.179814
0.137000		0.520000		-0.179323
0.138000		0.520000		-0.178850
0.139000		0.520000		-0.178394
0.140000		0.520000		-0.177955
0.141000		0.520000		-0.177532
0.142000		0.520000		-0.177125
0.143000		0.520000		-0.176735
0.144000		0.520000		-0.176360
0.145000		0.520000		-0.176000
0.146000		0.520000		-0.175656
0.147000		0.520000		-0.175326
0.148000		0.520000		-0.175010
0.149000		0.520000		-0.174709
0.150000		0.520000		-0.174421
0.151000		0.520000		-0.174147
0.152000		0.520000		-0.173885
0.153000		0.520000		-0.173637
0.154000		0.520000		-0.173401
0.155000		0.520000		-0.173178
0.156000		0.520000		-0.172966
0.157000		0.520000		-0.172766
0.158000		0.520000		-0.172577
0.159000		0.520000		-0.172399
0.160000		0.520000		-0.172232
0.161000		0.520000		-0.172076
0.162000		0.520000		-0.171930
0.163000		0.520000		-0.171793
0.164000		0.520000		-0.171667
0.165000		0.520000		-0.171550
0.166000		0.520000		-0.171441
0.167000		0.520000		-0.171342
0.168000		0.520000		-0.171252
0.169000		0.520000		-0.171170
0.170000		0.520000		-0.171096
0.171000		0.520000		-0.171030
0.172000		0.520000		-0.170971
0.173000		0.520000		-0.170920
0.174000		0.520000		-0.170877
0.175000		0.520000		-0.170840
0.176000		0.520000		-0.170810
0.177000		0.520000		-0.170787
0.178000		0.520000		-0.170770
0.179000		0.520000		-0.170760
0.180000		0.520000		-0.170755
0.181000		0.520000		-0.170757
0.182000		0.520000		-0.170764
0.183000		0.520000		-0.170776
0.184000		0.520000		-0.170794
0.185000		0.520000		-0.170817
0.186000		0.520000		-0.170845
0.187000		0.520000		-0.170878
0.188000		0.520000		-0.170915
0.189000		0.520000		-0.170957
0.190000		0.520000		-0.171004
0.191000		0.520000		-0.171054
0.192000		0.520000		-0.171109
0.193000		0.520000		-0.171167
0.194000		0.520000		-0.171230
0.195000		0.520000		-0.171296
0.196000		0.520000		-0.171366
0.197000		0.520000		-0.171439
0.198000		0.520000		-0.171515
0.199000		0.520000		-0.171595
0.200000		0.520000		-0.171678
0.100000		0.530000		-0.209698
0.101000		0.530000		-0.208563
0.102000		0.530000		-0.207439
0.103000		0.530000		-0.206328
0.104000		0.530000		-0.205229
0.105000		0.530000		-0.204144
0.106000		0.530000		-0.203075
0.107000		0.530000		-0.202020
0.108000		0.530000		-0.200983
0.109000		0.530000		-0.199962
0.110000		0.530000		-0.198959
0.111000		0.530000		-0.197974
0.112000		0.530000		-0.197008
0.113000		0.530000		-0.196061
0.114000		0.530000		-0.195133
0.115000		0.530000		-0.194224
0.116000		0.530000		-0.193336
0.117000		0.530000		-0.192467
0.118000		0.530000		-0.191619
0.119000		0.530000		-0.190791
0.120000		0.530000		-0.189984
0.121000		0.530000		-0.189197
0.122000		0.530000		-0.188430
0.123000		0.530000		-0.187684
0.124000		0.530000		-0.186957
0.125000		0.530000		-0.186252
0.126000		0.530000		-0.185566
0.127000		0.530000		-0.184900
0.128000		0.530000		-0.184254
0.129000		0.530000		-0.183628
0.130000		0.530000		-0.183021
0.131000		0.530000		-0.182434
0.132000		0.530000		-0.181865
0.133000		0.530000		-0.181315
0.134000		0.530000		-0.180784
0.135000		0.530000		-0.180271
0.136000		0.530000		-0.179776
0.137000		0.530000		-0.179298
0.138000		0.530000		-0.178838
0.139000		0.530000		-0.178395
0.140000		0.530000		-0.177969
0.141000		0.530000		-0.177560
0.142000		0.530000		-0.177166
0.143000		0.530000		-0.176789
0.144000		0.530000		-0.176427
0.145000		0.530000		-0.176080
0.146000		0.530000		-0.175749
0.147000		0.530000		-0.175432
0.148000		0.530000		-0.175129
0.149000		0.530000		-0.174840
0.150000		0.530000		-0.174565
0.151000		0.530000		-0.174303
0.152000		0.530000		-0.174055
0.153000		0.530000		-0.173819
0.154000		0.530000		-0.173596
0.155000		0.530000		-0.173384
0.156000		0.530000		-0.173185
0.157000		0.530000		-0.172997
0.158000		0.530000		-0.172820
0.159000		0.530000		-0.172655
0.160000		0.530000		-0.172500
0.161000		0.530000		-0.172355
0.162000		0.530000		-0.172221
0.163000		0.530000		-0.172096
0.164000		0.530000		-0.171981
0.165000		0.530000		-0.171875
0.166000		0.530000		-0.171778
0.167000		0.530000		-0.171691
0.168000		0.530000		-0.171611
0.169000		0.530000		-0.171540
0.170000		0.530000		-0.171477
0.171000		0.530000		-0.171422
0.172000		0.530000		-0.171374
0.173000		0.530000		-0.171334
0.174000		0.530000		-0.171301
0.175000		0.530000		-0.171275
0.176000		0.530000		-0.171255
0.177000		0.530000		-0.171243
0.178000		0.530000		-0.171236
0.179000		0.530000		-0.171235
0.180000		0.530000		-0.171241
0.181000		0.530000		-0.171252
0.182000		0.530000		-0.171269
0.183000		0.530000		-0.171291
0.184000		0.530000		-0.171318
0.185000		0.530000		-0.171351
0.186000		0.530000		-0.171388
0.187000		0.530000		-0.171430
0.188000		0.530000		-0.171476
0.189000		0.530000		-0.171527
0.190000		0.530000		-0.171582
0.191000		0.530000		-0.171642
0.192000		0.530000		-0.171705
0.193000		0.530000		-0.171772
0.194000		0.530000		-0.171843
0.195000		0.530000		-0.171917
0.196000		0.530000		-0.171995
0.197000		0.530000		-0.172076
0.198000		0.530000		-0.172161
0.199000		0.530000		-0.172248
0.200000		0.530000		-0.172339
0.100000		0.540000		-0.209300
0.101000		0.540000		-0.208167
0.102000		0.540000		-0.207046
0.103000		0.540000		-0.205938
0.104000		0.540000		-0.204844
0.105000		0.540000		-0.203764
0.106000		0.540000		-0.202700
0.107000		0.540000		-0.201652
0.108000		0.540000		-0.200621
0.109000		0.540000		-0.199608
0.110000		0.540000		-0.198613
0.111000		0.540000		-0.197637
0.112000		0.540000		-0.196679
0.113000		0.540000		-0.195741
0.114000		0.540000		-0.194823
0.115000		0.540000		-0.193925
0.116000		0.540000		-0.193047
0.117000		0.540000		-0.192189
0.118000		0.540000		-0.191352
0.119000		0.540000		-0.190535
0.120000		0.540000		-0.189739
0.121000		0.540000		-0.188964
0.122000		0.540000		-0.188209
0.123000		0.540000		-0.187474
0.124000		0.540000		-0.186761
0.125000		0.540000		-0.186067
0.126000		0.540000		-0.185394
0.127000		0.540000		-0.184741
0.128000		0.540000		-0.184108
0.129000		0.540000		-0.183494
0.130000		0.540000		-0.182900
0.131000		0.540000		-0.182326
0.132000		0.540000		-0.181770
0.133000		0.540000		-0.181233
0.134000		0.540000		-0.180715
0.135000		0.540000		-0.180215
0.136000		0.540000		-0.179733
0.137000		0.540000		-0.179269
0.138000		0.540000		-0.178822
0.139000		0.540000		-0.178392
0.140000		0.540000		-0.177979
0.141000		0.540000		-0.177583
0.142000		0.540000		-0.177202
0.143000		0.540000		-0.176838
0.144000		0.540000		-0.176489
0.145000		0.540000		-0.176155
0.146000		0.540000		-0.175836
0.147000		0.540000		-0.175532
0.148000		0.540000		-0.175242
0.149000		0.540000		-0.174966
0.150000		0.540000		-0.174704
0.151000		0.540000		-0.174454
0.152000		0.540000		-0.174218
0.153000		0.540000		-0.173995
0.154000		0.540000		-0.173784
0.155000		0.540000		-0.173585
0.156000		0.540000		-0.173397
0.157000		0.540000		-0.173221
0.158000		0.540000		-0.173057
0.159000		0.540000		-0.172903
0.160000		0.540000		-0.172760
0.161000		0.540000		-0.172627
0.162000		0.540000		-0.172504
0.163000		0.540000		-0.172391
0.164000		0.540000		-0.172287
0.165000		0.540000		-0.172193
0.166000		0.540000		-0.172107
0.167000		0.540000		-0.172031
0.168000		0.540000		-0.171962
0.169000		0.540000		-0.171902
0.170000		0.540000		-0.171850
0.171000		0.540000		-0.171806
0.172000		0.540000		-0.171769
0.173000		0.540000		-0.171739
0.174000		0.540000		-0.171717
0.175000		0.540000		-0.171701
0.176000		0.540000		-0.171692
0.177000		0.540000		-0.171689
0.178000		0.540000		-0.171693
0.179000		0.540000		-0.171702
0.180000		0.540000		-0.171717
0.181000		0.540000		-0.171738
0.182000		0.540000		-0.171765
0.183000		0.540000		-0.171796
0.184000		0.540000		-0.171833
0.185000		0.540000		-0.171875
0.186000		0.540000		-0.171922
0.187000		0.540000		-0.171973
0.188000		0.540000		-0.172028
0.189000		0.540000		-0.172088
0.190000		0.540000		-0.172152
0.191000		0.540000		-0.172220
0.192000		0.540000		-0.172292
0.193000		0.540000		-0.172368
0.194000		0.540000		-0.172447
0.195000		0.540000		-0.172530
0.196000		0.540000		-0.172616
0.197000		0.540000		-0.172705
0.198000		0.540000		-0.172797
0.199000		0.540000		-0.172893
0.200000		0.540000		-0.172991
0.100000		0.550000		-0.208888
0.101000		0.550000		-0.207758
0.102000		0.550000		-0.206641
0.103000		0.550000		-0.205537
0.104000		0.550000		-0.204448
0.105000		0.550000		-0.203374
0.106000		0.550000		-0.202316
0.107000		0.550000		-0.201275
0.108000		0.550000		-0.200251
0.109000		0.550000		-0.199246
0.110000		0.550000		-0.198259
0.111000		0.550000		-0.197292
0.112000		0.550000		-0.196344
0.113000		0.550000		-0.195416
0.114000		0.550000		-0.194507
0.115000		0.550000		-0.193620
0.116000		0.550000		-0.192752
0.117000		0.550000		-0.191906
0.118000		0.550000		-0.191080
0.119000		0.550000		-0.190275
0.120000		0.550000		-0.189490
0.121000		0.550000		-0.188727
0.122000		0.550000		-0.187984
0.123000		0.550000		-0.187262
0.124000		0.550000		-0.186561
0.125000		0.550000		-0.185880
0.126000		0.550000		-0.185219
0.127000		0.550000		-0.184579
0.128000		0.550000		-0.183959
0.129000		0.550000		-0.183358
0.130000		0.550000		-0.182777
0.131000		0.550000		-0.182216
0.132000		0.550000		-0.181673
0.133000		0.550000		-0.181149
0.134000		0.550000		-0.180644
0.135000		0.550000		-0.180157
0.136000		0.550000		-0.179688
0.137000		0.550000		-0.179237
0.138000		0.550000		-0.178803
0.139000		0.550000		-0.178386
0.140000		0.550000		-0.177986
