101
81
T [GeV]		muB [GeV]		betapi_over_T4 [fm^-4 / GeV^4]
0.107000		0.090000		32.925160
0.108000		0.090000		33.456050
0.109000		0.090000		33.998806
0.110000		0.090000		34.553834
0.111000		0.090000		35.121545
0.112000		0.090000		35.702356
0.113000		0.090000		36.296690
0.114000		0.090000		36.904973
0.115000		0.090000		37.527640
0.116000		0.090000		38.165130
0.117000		0.090000		38.817885
0.118000		0.090000		39.486358
0.119000		0.090000		40.171002
0.120000		0.090000		40.872279
0.121000		0.090000		41.590656
0.122000		0.090000		42.326605
0.123000		0.090000		43.080604
0.124000		0.090000		43.853136
0.125000		0.090000		44.644690
0.126000		0.090000		45.455760
0.127000		0.090000		46.286845
0.128000		0.090000		47.138451
0.129000		0.090000		48.011087
0.130000		0.090000		48.905268
0.131000		0.090000		49.821515
0.132000		0.090000		50.760352
0.133000		0.090000		51.722310
0.134000		0.090000		52.707923
0.135000		0.090000		53.717731
0.136000		0.090000		54.752276
0.137000		0.090000		55.812108
0.138000		0.090000		56.897778
0.139000		0.090000		58.009842
0.140000		0.090000		59.148861
0.141000		0.090000		60.315398
0.142000		0.090000		61.510022
0.143000		0.090000		62.733302
0.144000		0.090000		63.985813
0.145000		0.090000		65.268131
0.146000		0.090000		66.580838
0.147000		0.090000		67.924514
0.148000		0.090000		69.299746
0.149000		0.090000		70.707121
0.150000		0.090000		72.147228
0.151000		0.090000		73.620659
0.152000		0.090000		75.128006
0.153000		0.090000		76.669864
0.154000		0.090000		78.246828
0.155000		0.090000		79.859496
0.156000		0.090000		81.508464
0.157000		0.090000		83.194332
0.158000		0.090000		84.917696
0.159000		0.090000		86.679158
0.160000		0.090000		88.479314
0.161000		0.090000		90.318763
0.162000		0.090000		92.198104
0.163000		0.090000		94.117933
0.164000		0.090000		96.078847
0.165000		0.090000		98.081441
0.166000		0.090000		100.126309
0.167000		0.090000		102.214044
0.168000		0.090000		104.345235
0.169000		0.090000		106.520471
0.170000		0.090000		108.740338
0.171000		0.090000		111.005421
0.172000		0.090000		113.316301
0.173000		0.090000		115.673556
0.174000		0.090000		118.077761
0.175000		0.090000		120.529489
0.176000		0.090000		123.029308
0.177000		0.090000		125.577784
0.178000		0.090000		128.175478
0.179000		0.090000		130.822947
0.180000		0.090000		133.520744
0.181000		0.090000		136.269418
0.182000		0.090000		139.069512
0.183000		0.090000		141.921568
0.184000		0.090000		144.826118
0.185000		0.090000		147.783693
0.186000		0.090000		150.794816
0.187000		0.090000		153.860007
0.188000		0.090000		156.979778
0.189000		0.090000		160.154638
0.190000		0.090000		163.385087
0.191000		0.090000		166.671622
0.192000		0.090000		170.014732
0.193000		0.090000		173.414900
0.194000		0.090000		176.872603
0.195000		0.090000		180.388311
0.196000		0.090000		183.962489
0.197000		0.090000		187.595592
0.198000		0.090000		191.288071
0.199000		0.090000		195.040368
0.200000		0.090000		198.852919
0.100000		0.100000		29.543361
0.101000		0.100000		30.004732
0.102000		0.100000		30.475405
0.103000		0.100000		30.955755
0.104000		0.100000		31.446162
0.105000		0.100000		31.947012
0.106000		0.100000		32.458695
0.107000		0.100000		32.981604
0.108000		0.100000		33.516142
0.109000		0.100000		34.062712
0.110000		0.100000		34.621725
0.111000		0.100000		35.193597
0.112000		0.100000		35.778748
0.113000		0.100000		36.377606
0.114000		0.100000		36.990601
0.115000		0.100000		37.618172
0.116000		0.100000		38.260762
0.117000		0.100000		38.918817
0.118000		0.100000		39.592794
0.119000		0.100000		40.283150
0.120000		0.100000		40.990352
0.121000		0.100000		41.714869
0.122000		0.100000		42.457179
0.123000		0.100000		43.217761
0.124000		0.100000		43.997105
0.125000		0.100000		44.795701
0.126000		0.100000		45.614048
0.127000		0.100000		46.452649
0.128000		0.100000		47.312013
0.129000		0.100000		48.192652
0.130000		0.100000		49.095086
0.131000		0.100000		50.019837
0.132000		0.100000		50.967435
0.133000		0.100000		51.938412
0.134000		0.100000		52.933307
0.135000		0.100000		53.952661
0.136000		0.100000		54.997021
0.137000		0.100000		56.066938
0.138000		0.100000		57.162968
0.139000		0.100000		58.285669
0.140000		0.100000		59.435604
0.141000		0.100000		60.613339
0.142000		0.100000		61.819445
0.143000		0.100000		63.054495
0.144000		0.100000		64.319065
0.145000		0.100000		65.613734
0.146000		0.100000		66.939084
0.147000		0.100000		68.295701
0.148000		0.100000		69.684171
0.149000		0.100000		71.105083
0.150000		0.100000		72.559028
0.151000		0.100000		74.046600
0.152000		0.100000		75.568393
0.153000		0.100000		77.125003
0.154000		0.100000		78.717027
0.155000		0.100000		80.345062
0.156000		0.100000		82.009708
0.157000		0.100000		83.711564
0.158000		0.100000		85.451228
0.159000		0.100000		87.229301
0.160000		0.100000		89.046383
0.161000		0.100000		90.903071
0.162000		0.100000		92.799965
0.163000		0.100000		94.737662
0.164000		0.100000		96.716758
0.165000		0.100000		98.737850
0.166000		0.100000		100.801530
0.167000		0.100000		102.908392
0.168000		0.100000		105.059026
0.169000		0.100000		107.254019
0.170000		0.100000		109.493958
0.171000		0.100000		111.779426
0.172000		0.100000		114.111003
0.173000		0.100000		116.489269
0.174000		0.100000		118.914796
0.175000		0.100000		121.388158
0.176000		0.100000		123.909920
0.177000		0.100000		126.480648
0.178000		0.100000		129.100901
0.179000		0.100000		131.771235
0.180000		0.100000		134.492203
0.181000		0.100000		137.264351
0.182000		0.100000		140.088222
0.183000		0.100000		142.964354
0.184000		0.100000		145.893279
0.185000		0.100000		148.875526
0.186000		0.100000		151.911615
0.187000		0.100000		155.002066
0.188000		0.100000		158.147387
0.189000		0.100000		161.348085
0.190000		0.100000		164.604659
0.191000		0.100000		167.917603
0.192000		0.100000		171.287403
0.193000		0.100000		174.714541
0.194000		0.100000		178.199490
0.195000		0.100000		181.742719
0.196000		0.100000		185.344688
0.197000		0.100000		189.005851
0.198000		0.100000		192.726655
0.199000		0.100000		196.507541
0.200000		0.100000		200.348940
0.100000		0.110000		29.583550
0.101000		0.110000		30.047856
0.102000		0.110000		30.521618
0.103000		0.110000		31.005215
0.104000		0.110000		31.499034
0.105000		0.110000		32.003463
0.106000		0.110000		32.518897
0.107000		0.110000		33.045736
0.108000		0.110000		33.584385
0.109000		0.110000		34.135252
0.110000		0.110000		34.698754
0.111000		0.110000		35.275310
0.112000		0.110000		35.865346
0.113000		0.110000		36.469294
0.114000		0.110000		37.087589
0.115000		0.110000		37.720673
0.116000		0.110000		38.368994
0.117000		0.110000		39.033005
0.118000		0.110000		39.713163
0.119000		0.110000		40.409933
0.120000		0.110000		41.123785
0.121000		0.110000		41.855193
0.122000		0.110000		42.604637
0.123000		0.110000		43.372604
0.124000		0.110000		44.159584
0.125000		0.110000		44.966074
0.126000		0.110000		45.792576
0.127000		0.110000		46.639598
0.128000		0.110000		47.507650
0.129000		0.110000		48.397251
0.130000		0.110000		49.308924
0.131000		0.110000		50.243194
0.132000		0.110000		51.200595
0.133000		0.110000		52.181662
0.134000		0.110000		53.186938
0.135000		0.110000		54.216967
0.136000		0.110000		55.272301
0.137000		0.110000		56.353492
0.138000		0.110000		57.461100
0.139000		0.110000		58.595686
0.140000		0.110000		59.757816
0.141000		0.110000		60.948059
0.142000		0.110000		62.166988
0.143000		0.110000		63.415179
0.144000		0.110000		64.693211
0.145000		0.110000		66.001665
0.146000		0.110000		67.341126
0.147000		0.110000		68.712181
0.148000		0.110000		70.115419
0.149000		0.110000		71.551431
0.150000		0.110000		73.020810
0.151000		0.110000		74.524150
0.152000		0.110000		76.062049
0.153000		0.110000		77.635104
0.154000		0.110000		79.243912
0.155000		0.110000		80.889074
0.156000		0.110000		82.571189
0.157000		0.110000		84.290857
0.158000		0.110000		86.048679
0.159000		0.110000		87.845255
0.160000		0.110000		89.681185
0.161000		0.110000		91.557069
0.162000		0.110000		93.473506
0.163000		0.110000		95.431094
0.164000		0.110000		97.430429
0.165000		0.110000		99.472108
0.166000		0.110000		101.556724
0.167000		0.110000		103.684869
0.168000		0.110000		105.857133
0.169000		0.110000		108.074105
0.170000		0.110000		110.336370
0.171000		0.110000		112.644510
0.172000		0.110000		114.999105
0.173000		0.110000		117.400734
0.174000		0.110000		119.849969
0.175000		0.110000		122.347380
0.176000		0.110000		124.893534
0.177000		0.110000		127.488995
0.178000		0.110000		130.134320
0.179000		0.110000		132.830065
0.180000		0.110000		135.576779
0.181000		0.110000		138.375008
0.182000		0.110000		141.225294
0.183000		0.110000		144.128171
0.184000		0.110000		147.084170
0.185000		0.110000		150.093818
0.186000		0.110000		153.157635
0.187000		0.110000		156.276134
0.188000		0.110000		159.449825
0.189000		0.110000		162.679210
0.190000		0.110000		165.964787
0.191000		0.110000		169.307047
0.192000		0.110000		172.706473
0.193000		0.110000		176.163543
0.194000		0.110000		179.678730
0.195000		0.110000		183.252498
0.196000		0.110000		186.885304
0.197000		0.110000		190.577600
0.198000		0.110000		194.329830
0.199000		0.110000		198.142430
0.200000		0.110000		202.015830
0.100000		0.120000		29.629091
0.101000		0.120000		30.096692
0.102000		0.120000		30.573921
0.103000		0.120000		31.061161
0.104000		0.120000		31.558804
0.105000		0.120000		32.067243
0.106000		0.120000		32.586880
0.107000		0.120000		33.118117
0.108000		0.120000		33.661365
0.109000		0.120000		34.217040
0.110000		0.120000		34.785560
0.111000		0.120000		35.367351
0.112000		0.120000		35.962844
0.113000		0.120000		36.572475
0.114000		0.120000		37.196685
0.115000		0.120000		37.835921
0.116000		0.120000		38.490635
0.117000		0.120000		39.161285
0.118000		0.120000		39.848335
0.119000		0.120000		40.552251
0.120000		0.120000		41.273510
0.121000		0.120000		42.012591
0.122000		0.120000		42.769978
0.123000		0.120000		43.546161
0.124000		0.120000		44.341637
0.125000		0.120000		45.156907
0.126000		0.120000		45.992477
0.127000		0.120000		46.848858
0.128000		0.120000		47.726566
0.129000		0.120000		48.626124
0.130000		0.120000		49.548057
0.131000		0.120000		50.492898
0.132000		0.120000		51.461181
0.133000		0.120000		52.453448
0.134000		0.120000		53.470243
0.135000		0.120000		54.512115
0.136000		0.120000		55.579619
0.137000		0.120000		56.673312
0.138000		0.120000		57.793756
0.139000		0.120000		58.941515
0.140000		0.120000		60.117159
0.141000		0.120000		61.321260
0.142000		0.120000		62.554394
0.143000		0.120000		63.817139
0.144000		0.120000		65.110078
0.145000		0.120000		66.433793
0.146000		0.120000		67.788874
0.147000		0.120000		69.175907
0.148000		0.120000		70.595486
0.149000		0.120000		72.048203
0.150000		0.120000		73.534654
0.151000		0.120000		75.055434
0.152000		0.120000		76.611143
0.153000		0.120000		78.202378
0.154000		0.120000		79.829741
0.155000		0.120000		81.493831
0.156000		0.120000		83.195251
0.157000		0.120000		84.934600
0.158000		0.120000		86.712481
0.159000		0.120000		88.529495
0.160000		0.120000		90.386243
0.161000		0.120000		92.283325
0.162000		0.120000		94.221341
0.163000		0.120000		96.200888
0.164000		0.120000		98.222564
0.165000		0.120000		100.286965
0.166000		0.120000		102.394684
0.167000		0.120000		104.546313
0.168000		0.120000		106.742443
0.169000		0.120000		108.983661
0.170000		0.120000		111.270551
0.171000		0.120000		113.603695
0.172000		0.120000		115.983674
0.173000		0.120000		118.411063
0.174000		0.120000		120.886435
0.175000		0.120000		123.410359
0.176000		0.120000		125.983400
0.177000		0.120000		128.606120
0.178000		0.120000		131.279075
0.179000		0.120000		134.002819
0.180000		0.120000		136.777901
0.181000		0.120000		139.604863
0.182000		0.120000		142.484246
0.183000		0.120000		145.416581
0.184000		0.120000		148.402400
0.185000		0.120000		151.442223
0.186000		0.120000		154.536570
0.187000		0.120000		157.685952
0.188000		0.120000		160.890876
0.189000		0.120000		164.151841
0.190000		0.120000		167.469343
0.191000		0.120000		170.843867
0.192000		0.120000		174.275897
0.193000		0.120000		177.765907
0.194000		0.120000		181.314366
0.195000		0.120000		184.921734
0.196000		0.120000		188.588466
0.197000		0.120000		192.315010
0.198000		0.120000		196.101807
0.199000		0.120000		199.949289
0.200000		0.120000		203.857883
0.100000		0.130000		29.680440
0.101000		0.130000		30.151721
0.102000		0.130000		30.632818
0.103000		0.130000		31.124121
0.104000		0.130000		31.626026
0.105000		0.130000		32.138934
0.106000		0.130000		32.663249
0.107000		0.130000		33.199382
0.108000		0.130000		33.747747
0.109000		0.130000		34.308766
0.110000		0.130000		34.882863
0.111000		0.130000		35.470470
0.112000		0.130000		36.072022
0.113000		0.130000		36.687961
0.114000		0.130000		37.318734
0.115000		0.130000		37.964792
0.116000		0.130000		38.626594
0.117000		0.130000		39.304602
0.118000		0.130000		39.999284
0.119000		0.130000		40.711115
0.120000		0.130000		41.440574
0.121000		0.130000		42.188145
0.122000		0.130000		42.954318
0.123000		0.130000		43.739589
0.124000		0.130000		44.544458
0.125000		0.130000		45.369430
0.126000		0.130000		46.215018
0.127000		0.130000		47.081737
0.128000		0.130000		47.970108
0.129000		0.130000		48.880657
0.130000		0.130000		49.813915
0.131000		0.130000		50.770417
0.132000		0.130000		51.750704
0.133000		0.130000		52.755320
0.134000		0.130000		53.784814
0.135000		0.130000		54.839740
0.136000		0.130000		55.920655
0.137000		0.130000		57.028120
0.138000		0.130000		58.162701
0.139000		0.130000		59.324967
0.140000		0.130000		60.515489
0.141000		0.130000		61.734843
0.142000		0.130000		62.983608
0.143000		0.130000		64.262366
0.144000		0.130000		65.571702
0.145000		0.130000		66.912202
0.146000		0.130000		68.284456
0.147000		0.130000		69.689056
0.148000		0.130000		71.126596
0.149000		0.130000		72.597671
0.150000		0.130000		74.102878
0.151000		0.130000		75.642817
0.152000		0.130000		77.218087
0.153000		0.130000		78.829288
0.154000		0.130000		80.477023
0.155000		0.130000		82.161893
0.156000		0.130000		83.884501
0.157000		0.130000		85.645450
0.158000		0.130000		87.445342
0.159000		0.130000		89.284779
0.160000		0.130000		91.164362
0.161000		0.130000		93.084693
0.162000		0.130000		95.046372
0.163000		0.130000		97.049997
0.164000		0.130000		99.096165
0.165000		0.130000		101.185472
0.166000		0.130000		103.318513
0.167000		0.130000		105.495878
0.168000		0.130000		107.718156
0.169000		0.130000		109.985936
0.170000		0.130000		112.299802
0.171000		0.130000		114.660334
0.172000		0.130000		117.068111
0.173000		0.130000		119.523709
0.174000		0.130000		122.027697
0.175000		0.130000		124.580646
0.176000		0.130000		127.183117
0.177000		0.130000		129.835671
0.178000		0.130000		132.538865
0.179000		0.130000		135.293247
0.180000		0.130000		138.099366
0.181000		0.130000		140.957763
0.182000		0.130000		143.868974
0.183000		0.130000		146.833531
0.184000		0.130000		149.851960
0.185000		0.130000		152.924783
0.186000		0.130000		156.052513
0.187000		0.130000		159.235660
0.188000		0.130000		162.474728
0.189000		0.130000		165.770213
0.190000		0.130000		169.122607
0.191000		0.130000		172.532395
0.192000		0.130000		176.000055
0.193000		0.130000		179.526057
0.194000		0.130000		183.110868
0.195000		0.130000		186.754944
0.196000		0.130000		190.458737
0.197000		0.130000		194.222690
0.198000		0.130000		198.047241
0.199000		0.130000		201.932819
0.200000		0.130000		205.879844
0.100000		0.140000		29.738113
0.101000		0.140000		30.213484
0.102000		0.140000		30.698878
0.103000		0.140000		31.194691
0.104000		0.140000		31.701325
0.105000		0.140000		32.219187
0.106000		0.140000		32.748687
0.107000		0.140000		33.290242
0.108000		0.140000		33.844273
0.109000		0.140000		34.411205
0.110000		0.140000		34.991471
0.111000		0.140000		35.585507
0.112000		0.140000		36.193755
0.113000		0.140000		36.816661
0.114000		0.140000		37.454679
0.115000		0.140000		38.108266
0.116000		0.140000		38.777886
0.117000		0.140000		39.464007
0.118000		0.140000		40.167103
0.119000		0.140000		40.887654
0.120000		0.140000		41.626143
0.121000		0.140000		42.383062
0.122000		0.140000		43.158906
0.123000		0.140000		43.954174
0.124000		0.140000		44.769373
0.125000		0.140000		45.605015
0.126000		0.140000		46.461614
0.127000		0.140000		47.339692
0.128000		0.140000		48.239774
0.129000		0.140000		49.162393
0.130000		0.140000		50.108082
0.131000		0.140000		51.077383
0.132000		0.140000		52.070840
0.133000		0.140000		53.089002
0.134000		0.140000		54.132422
0.135000		0.140000		55.201658
0.136000		0.140000		56.297272
0.137000		0.140000		57.419828
0.138000		0.140000		58.569896
0.139000		0.140000		59.748048
0.140000		0.140000		60.954861
0.141000		0.140000		62.190912
0.142000		0.140000		63.456786
0.143000		0.140000		64.753065
0.144000		0.140000		66.080338
0.145000		0.140000		67.439196
0.146000		0.140000		68.830230
0.147000		0.140000		70.254035
0.148000		0.140000		71.711207
0.149000		0.140000		73.202345
0.150000		0.140000		74.728047
0.151000		0.140000		76.288915
0.152000		0.140000		77.885550
0.153000		0.140000		79.518554
0.154000		0.140000		81.188532
0.155000		0.140000		82.896087
0.156000		0.140000		84.641822
0.157000		0.140000		86.426341
0.158000		0.140000		88.250248
0.159000		0.140000		90.114146
0.160000		0.140000		92.018637
0.161000		0.140000		93.964323
0.162000		0.140000		95.951804
0.163000		0.140000		97.981678
0.164000		0.140000		100.054544
0.165000		0.140000		102.170997
0.166000		0.140000		104.331631
0.167000		0.140000		106.537037
0.168000		0.140000		108.787803
