101
81
T [GeV]		muB [GeV]		G [1]
0.118000		0.510000		1.197813
0.119000		0.510000		1.178860
0.120000		0.510000		1.160374
0.121000		0.510000		1.142347
0.122000		0.510000		1.124769
0.123000		0.510000		1.107629
0.124000		0.510000		1.090919
0.125000		0.510000		1.074629
0.126000		0.510000		1.058749
0.127000		0.510000		1.043270
0.128000		0.510000		1.028183
0.129000		0.510000		1.013477
0.130000		0.510000		0.999145
0.131000		0.510000		0.985176
0.132000		0.510000		0.971562
0.133000		0.510000		0.958293
0.134000		0.510000		0.945362
0.135000		0.510000		0.932758
0.136000		0.510000		0.920474
0.137000		0.510000		0.908502
0.138000		0.510000		0.896832
0.139000		0.510000		0.885457
0.140000		0.510000		0.874369
0.141000		0.510000		0.863560
0.142000		0.510000		0.853021
0.143000		0.510000		0.842747
0.144000		0.510000		0.832729
0.145000		0.510000		0.822960
0.146000		0.510000		0.813432
0.147000		0.510000		0.804140
0.148000		0.510000		0.795076
0.149000		0.510000		0.786234
0.150000		0.510000		0.777607
0.151000		0.510000		0.769189
0.152000		0.510000		0.760973
0.153000		0.510000		0.752954
0.154000		0.510000		0.745127
0.155000		0.510000		0.737484
0.156000		0.510000		0.730021
0.157000		0.510000		0.722732
0.158000		0.510000		0.715612
0.159000		0.510000		0.708656
0.160000		0.510000		0.701859
0.161000		0.510000		0.695216
0.162000		0.510000		0.688722
0.163000		0.510000		0.682373
0.164000		0.510000		0.676164
0.165000		0.510000		0.670091
0.166000		0.510000		0.664150
0.167000		0.510000		0.658336
0.168000		0.510000		0.652646
0.169000		0.510000		0.647076
0.170000		0.510000		0.641622
0.171000		0.510000		0.636280
0.172000		0.510000		0.631048
0.173000		0.510000		0.625921
0.174000		0.510000		0.620896
0.175000		0.510000		0.615971
0.176000		0.510000		0.611141
0.177000		0.510000		0.606404
0.178000		0.510000		0.601758
0.179000		0.510000		0.597198
0.180000		0.510000		0.592723
0.181000		0.510000		0.588330
0.182000		0.510000		0.584017
0.183000		0.510000		0.579780
0.184000		0.510000		0.575618
0.185000		0.510000		0.571527
0.186000		0.510000		0.567507
0.187000		0.510000		0.563555
0.188000		0.510000		0.559668
0.189000		0.510000		0.555844
0.190000		0.510000		0.552083
0.191000		0.510000		0.548381
0.192000		0.510000		0.544737
0.193000		0.510000		0.541149
0.194000		0.510000		0.537616
0.195000		0.510000		0.534136
0.196000		0.510000		0.530707
0.197000		0.510000		0.527327
0.198000		0.510000		0.523996
0.199000		0.510000		0.520712
0.200000		0.510000		0.517473
0.100000		0.520000		1.624588
0.101000		0.520000		1.595800
0.102000		0.520000		1.567623
0.103000		0.520000		1.540055
0.104000		0.520000		1.513090
0.105000		0.520000		1.486722
0.106000		0.520000		1.460945
0.107000		0.520000		1.435752
0.108000		0.520000		1.411137
0.109000		0.520000		1.387092
0.110000		0.520000		1.363608
0.111000		0.520000		1.340677
0.112000		0.520000		1.318292
0.113000		0.520000		1.296442
0.114000		0.520000		1.275120
0.115000		0.520000		1.254316
0.116000		0.520000		1.234020
0.117000		0.520000		1.214223
0.118000		0.520000		1.194915
0.119000		0.520000		1.176087
0.120000		0.520000		1.157729
0.121000		0.520000		1.139831
0.122000		0.520000		1.122384
0.123000		0.520000		1.105377
0.124000		0.520000		1.088800
0.125000		0.520000		1.072645
0.126000		0.520000		1.056900
0.127000		0.520000		1.041558
0.128000		0.520000		1.026607
0.129000		0.520000		1.012039
0.130000		0.520000		0.997844
0.131000		0.520000		0.984012
0.132000		0.520000		0.970536
0.133000		0.520000		0.957404
0.134000		0.520000		0.944610
0.135000		0.520000		0.932143
0.136000		0.520000		0.919996
0.137000		0.520000		0.908159
0.138000		0.520000		0.896624
0.139000		0.520000		0.885384
0.140000		0.520000		0.874429
0.141000		0.520000		0.863753
0.142000		0.520000		0.853347
0.143000		0.520000		0.843203
0.144000		0.520000		0.833315
0.145000		0.520000		0.823675
0.146000		0.520000		0.814276
0.147000		0.520000		0.805110
0.148000		0.520000		0.796172
0.149000		0.520000		0.787454
0.150000		0.520000		0.778951
0.151000		0.520000		0.770655
0.152000		0.520000		0.762560
0.153000		0.520000		0.754661
0.154000		0.520000		0.746952
0.155000		0.520000		0.739426
0.156000		0.520000		0.732079
0.157000		0.520000		0.724905
0.158000		0.520000		0.717898
0.159000		0.520000		0.711054
0.160000		0.520000		0.704367
0.161000		0.520000		0.697833
0.162000		0.520000		0.691447
0.163000		0.520000		0.685205
0.164000		0.520000		0.679101
0.165000		0.520000		0.673132
0.166000		0.520000		0.667293
0.167000		0.520000		0.661581
0.168000		0.520000		0.655991
0.169000		0.520000		0.650519
0.170000		0.520000		0.645162
0.171000		0.520000		0.639916
0.172000		0.520000		0.634778
0.173000		0.520000		0.629744
0.174000		0.520000		0.624811
0.175000		0.520000		0.619976
0.176000		0.520000		0.615235
0.177000		0.520000		0.610587
0.178000		0.520000		0.606026
0.179000		0.520000		0.601552
0.180000		0.520000		0.597161
0.181000		0.520000		0.592850
0.182000		0.520000		0.588618
0.183000		0.520000		0.584461
0.184000		0.520000		0.580377
0.185000		0.520000		0.576364
0.186000		0.520000		0.572420
0.187000		0.520000		0.568542
0.188000		0.520000		0.564728
0.189000		0.520000		0.560977
0.190000		0.520000		0.557286
0.191000		0.520000		0.553654
0.192000		0.520000		0.550079
0.193000		0.520000		0.546558
0.194000		0.520000		0.543090
0.195000		0.520000		0.539675
0.196000		0.520000		0.536309
0.197000		0.520000		0.532991
0.198000		0.520000		0.529721
0.199000		0.520000		0.526496
0.200000		0.520000		0.523316
0.100000		0.530000		1.619963
0.101000		0.530000		1.591209
0.102000		0.530000		1.563077
0.103000		0.530000		1.535561
0.104000		0.530000		1.508655
0.105000		0.530000		1.482355
0.106000		0.530000		1.456653
0.107000		0.530000		1.431541
0.108000		0.530000		1.407013
0.109000		0.530000		1.383060
0.110000		0.530000		1.359674
0.111000		0.530000		1.336846
0.112000		0.530000		1.314568
0.113000		0.530000		1.292829
0.114000		0.530000		1.271622
0.115000		0.530000		1.250935
0.116000		0.530000		1.230760
0.117000		0.530000		1.211087
0.118000		0.530000		1.191906
0.119000		0.530000		1.173206
0.120000		0.530000		1.154979
0.121000		0.530000		1.137212
0.122000		0.530000		1.119898
0.123000		0.530000		1.103025
0.124000		0.530000		1.086584
0.125000		0.530000		1.070565
0.126000		0.530000		1.054958
0.127000		0.530000		1.039752
0.128000		0.530000		1.024939
0.129000		0.530000		1.010509
0.130000		0.530000		0.996451
0.131000		0.530000		0.982757
0.132000		0.530000		0.969418
0.133000		0.530000		0.956424
0.134000		0.530000		0.943766
0.135000		0.530000		0.931435
0.136000		0.530000		0.919423
0.137000		0.530000		0.907721
0.138000		0.530000		0.896321
0.139000		0.530000		0.885214
0.140000		0.530000		0.874392
0.141000		0.530000		0.863847
0.142000		0.530000		0.853571
0.143000		0.530000		0.843557
0.144000		0.530000		0.833797
0.145000		0.530000		0.824285
0.146000		0.530000		0.815012
0.147000		0.530000		0.805971
0.148000		0.530000		0.797157
0.149000		0.530000		0.788562
0.150000		0.530000		0.780180
0.151000		0.530000		0.772004
0.152000		0.530000		0.764029
0.153000		0.530000		0.756247
0.154000		0.530000		0.748654
0.155000		0.530000		0.741244
0.156000		0.530000		0.734011
0.157000		0.530000		0.726949
0.158000		0.530000		0.720054
0.159000		0.530000		0.713320
0.160000		0.530000		0.706742
0.161000		0.530000		0.700316
0.162000		0.530000		0.694036
0.163000		0.530000		0.687898
0.164000		0.530000		0.681898
0.165000		0.530000		0.676032
0.166000		0.530000		0.670294
0.167000		0.530000		0.664681
0.168000		0.530000		0.659189
0.169000		0.530000		0.653815
0.170000		0.530000		0.648554
0.171000		0.530000		0.643403
0.172000		0.530000		0.638358
0.173000		0.530000		0.633416
0.174000		0.530000		0.628574
0.175000		0.530000		0.623829
0.176000		0.530000		0.619176
0.177000		0.530000		0.614614
0.178000		0.530000		0.610140
0.179000		0.530000		0.605750
0.180000		0.530000		0.601442
0.181000		0.530000		0.597214
0.182000		0.530000		0.593062
0.183000		0.530000		0.588985
0.184000		0.530000		0.584979
0.185000		0.530000		0.581044
0.186000		0.530000		0.577175
0.187000		0.530000		0.573372
0.188000		0.530000		0.569632
0.189000		0.530000		0.565953
0.190000		0.530000		0.562333
0.191000		0.530000		0.558771
0.192000		0.530000		0.555264
0.193000		0.530000		0.551811
0.194000		0.530000		0.548409
0.195000		0.530000		0.545059
0.196000		0.530000		0.541757
0.197000		0.530000		0.538502
0.198000		0.530000		0.535293
0.199000		0.530000		0.532129
0.200000		0.530000		0.529007
0.100000		0.540000		1.615149
0.101000		0.540000		1.586437
0.102000		0.540000		1.558356
0.103000		0.540000		1.530899
0.104000		0.540000		1.504062
0.105000		0.540000		1.477836
0.106000		0.540000		1.452215
0.107000		0.540000		1.427191
0.108000		0.540000		1.402756
0.109000		0.540000		1.378902
0.110000		0.540000		1.355620
0.111000		0.540000		1.332900
0.112000		0.540000		1.310734
0.113000		0.540000		1.289111
0.114000		0.540000		1.268023
0.115000		0.540000		1.247459
0.116000		0.540000		1.227409
0.117000		0.540000		1.207863
0.118000		0.540000		1.188811
0.119000		0.540000		1.170243
0.120000		0.540000		1.152148
0.121000		0.540000		1.134516
0.122000		0.540000		1.117336
0.123000		0.540000		1.100600
0.124000		0.540000		1.084295
0.125000		0.540000		1.068413
0.126000		0.540000		1.052943
0.127000		0.540000		1.037875
0.128000		0.540000		1.023200
0.129000		0.540000		1.008907
0.130000		0.540000		0.994987
0.131000		0.540000		0.981430
0.132000		0.540000		0.968228
0.133000		0.540000		0.955370
0.134000		0.540000		0.942847
0.135000		0.540000		0.930652
0.136000		0.540000		0.918774
0.137000		0.540000		0.907205
0.138000		0.540000		0.895937
0.139000		0.540000		0.884961
0.140000		0.540000		0.874270
0.141000		0.540000		0.863854
0.142000		0.540000		0.853707
0.143000		0.540000		0.843820
0.144000		0.540000		0.834187
0.145000		0.540000		0.824799
0.146000		0.540000		0.815650
0.147000		0.540000		0.806733
0.148000		0.540000		0.798040
0.149000		0.540000		0.789566
0.150000		0.540000		0.781303
0.151000		0.540000		0.773245
0.152000		0.540000		0.765386
0.153000		0.540000		0.757720
0.154000		0.540000		0.750241
0.155000		0.540000		0.742944
0.156000		0.540000		0.735823
0.157000		0.540000		0.728871
0.158000		0.540000		0.722085
0.159000		0.540000		0.715459
0.160000		0.540000		0.708988
0.161000		0.540000		0.702667
0.162000		0.540000		0.696492
0.163000		0.540000		0.690457
0.164000		0.540000		0.684559
0.165000		0.540000		0.678792
0.166000		0.540000		0.673154
0.167000		0.540000		0.667639
0.168000		0.540000		0.662245
0.169000		0.540000		0.656966
0.170000		0.540000		0.651799
0.171000		0.540000		0.646741
0.172000		0.540000		0.641789
0.173000		0.540000		0.636938
0.174000		0.540000		0.632185
0.175000		0.540000		0.627528
0.176000		0.540000		0.622963
0.177000		0.540000		0.618487
0.178000		0.540000		0.614097
0.179000		0.540000		0.609791
0.180000		0.540000		0.605566
0.181000		0.540000		0.601419
0.182000		0.540000		0.597348
0.183000		0.540000		0.593349
0.184000		0.540000		0.589422
0.185000		0.540000		0.585563
0.186000		0.540000		0.581770
0.187000		0.540000		0.578041
0.188000		0.540000		0.574375
0.189000		0.540000		0.570768
0.190000		0.540000		0.567219
0.191000		0.540000		0.563727
0.192000		0.540000		0.560289
0.193000		0.540000		0.556903
0.194000		0.540000		0.553569
0.195000		0.540000		0.550283
0.196000		0.540000		0.547046
0.197000		0.540000		0.543854
0.198000		0.540000		0.540708
0.199000		0.540000		0.537604
0.200000		0.540000		0.534543
0.100000		0.550000		1.610181
0.101000		0.550000		1.581519
0.102000		0.550000		1.553496
0.103000		0.550000		1.526107
0.104000		0.550000		1.499343
0.105000		0.550000		1.473199
0.106000		0.550000		1.447666
0.107000		0.550000		1.422737
0.108000		0.550000		1.398402
0.109000		0.550000		1.374652
0.110000		0.550000		1.351479
0.111000		0.550000		1.328873
0.112000		0.550000		1.306823
0.113000		0.550000		1.285321
0.114000		0.550000		1.264356
0.115000		0.550000		1.243918
0.116000		0.550000		1.223996
0.117000		0.550000		1.204581
0.118000		0.550000		1.185660
0.119000		0.550000		1.167225
0.120000		0.550000		1.149265
0.121000		0.550000		1.131768
0.122000		0.550000		1.114725
0.123000		0.550000		1.098125
0.124000		0.550000		1.081958
0.125000		0.550000		1.066213
0.126000		0.550000		1.050880
0.127000		0.550000		1.035950
0.128000		0.550000		1.021412
0.129000		0.550000		1.007256
0.130000		0.550000		0.993472
0.131000		0.550000		0.980051
0.132000		0.550000		0.966984
0.133000		0.550000		0.954260
0.134000		0.550000		0.941872
0.135000		0.550000		0.929809
0.136000		0.550000		0.918063
0.137000		0.550000		0.906626
0.138000		0.550000		0.895488
0.139000		0.550000		0.884641
0.140000		0.550000		0.874078
0.141000		0.550000		0.863789
0.142000		0.550000		0.853768
0.143000		0.550000		0.844006
0.144000		0.550000		0.834496
0.145000		0.550000		0.825231
0.146000		0.550000		0.816203
0.147000		0.550000		0.807405
0.148000		0.550000		0.798831
0.149000		0.550000		0.790474
0.150000		0.550000		0.782327
0.151000		0.550000		0.774385
0.152000		0.550000		0.766640
0.153000		0.550000		0.759086
0.154000		0.550000		0.751719
0.155000		0.550000		0.744532
0.156000		0.550000		0.737519
0.157000		0.550000		0.730676
0.158000		0.550000		0.723997
0.159000		0.550000		0.717476
0.160000		0.550000		0.711109
0.161000		0.550000		0.704891
0.162000		0.550000		0.698817
0.163000		0.550000		0.692883
0.164000		0.550000		0.687084
0.165000		0.550000		0.681416
0.166000		0.550000		0.675875
0.167000		0.550000		0.670457
0.168000		0.550000		0.665157
0.169000		0.550000		0.659972
0.170000		0.550000		0.654898
0.171000		0.550000		0.649931
0.172000		0.550000		0.645069
0.173000		0.550000		0.640307
0.174000		0.550000		0.635643
0.175000		0.550000		0.631072
0.176000		0.550000		0.626593
0.177000		0.550000		0.622202
0.178000		0.550000		0.617897
0.179000		0.550000		0.613673
0.180000		0.550000		0.609530
0.181000		0.550000		0.605463
0.182000		0.550000		0.601471
0.183000		0.550000		0.597551
0.184000		0.550000		0.593701
0.185000		0.550000		0.589918
0.186000		0.550000		0.586201
0.187000		0.550000		0.582546
0.188000		0.550000		0.578953
0.189000		0.550000		0.575418
0.190000		0.550000		0.571940
0.191000		0.550000		0.568518
0.192000		0.550000		0.565148
0.193000		0.550000		0.561831
0.194000		0.550000		0.558563
0.195000		0.550000		0.555343
0.196000		0.550000		0.552170
0.197000		0.550000		0.549043
0.198000		0.550000		0.545958
0.199000		0.550000		0.542917
0.200000		0.550000		0.539916
0.100000		0.560000		1.605100
0.101000		0.560000		1.576496
0.102000		0.560000		1.548539
0.103000		0.560000		1.521224
0.104000		0.560000		1.494542
0.105000		0.560000		1.468487
0.106000		0.560000		1.443049
0.107000		0.560000		1.418219
0.108000		0.560000		1.393989
0.109000		0.560000		1.370350
0.110000		0.560000		1.347291
0.111000		0.560000		1.324802
0.112000		0.560000		1.302874
0.113000		0.560000		1.281496
0.114000		0.560000		1.260658
0.115000		0.560000		1.240348
0.116000		0.560000		1.220557
0.117000		0.560000		1.201273
0.118000		0.560000		1.182486
0.119000		0.560000		1.164186
0.120000		0.560000		1.146360
0.121000		0.560000		1.129000
0.122000		0.560000		1.112093
0.123000		0.560000		1.095630
0.124000		0.560000		1.079599
0.125000		0.560000		1.063991
0.126000		0.560000		1.048795
0.127000		0.560000		1.034001
0.128000		0.560000		1.019598
0.129000		0.560000		1.005577
0.130000		0.560000		0.991928
0.131000		0.560000		0.978641
0.132000		0.560000		0.965707
0.133000		0.560000		0.953116
0.134000		0.560000		0.940858
0.135000		0.560000		0.928926
0.136000		0.560000		0.917309
0.137000		0.560000		0.906000
0.138000		0.560000		0.894989
0.139000		0.560000		0.884268
0.140000		0.560000		0.873829
0.141000		0.560000		0.863664
0.142000		0.560000		0.853766
0.143000		0.560000		0.844125
0.144000		0.560000		0.834735
0.145000		0.560000		0.825589
0.146000		0.560000		0.816679
0.147000		0.560000		0.807998
0.148000		0.560000		0.799539
0.149000		0.560000		0.791296
0.150000		0.560000		0.783262
0.151000		0.560000		0.775431
0.152000		0.560000		0.767796
0.153000		0.560000		0.760352
0.154000		0.560000		0.753093
0.155000		0.560000		0.746013
0.156000		0.560000		0.739106
0.157000		0.560000		0.732368
0.158000		0.560000		0.725792
0.159000		0.560000		0.719373
0.160000		0.560000		0.713108
0.161000		0.560000		0.706990
0.162000		0.560000		0.701015
0.163000		0.560000		0.695179
0.164000		0.560000		0.689477
0.165000		0.560000		0.683905
0.166000		0.560000		0.678458
0.167000		0.560000		0.673133
0.168000		0.560000		0.667926
0.169000		0.560000		0.662832
0.170000		0.560000		0.657849
0.171000		0.560000		0.652972
0.172000		0.560000		0.648198
0.173000		0.560000		0.643523
0.174000		0.560000		0.638945
0.175000		0.560000		0.634461
0.176000		0.560000		0.630066
0.177000		0.560000		0.625758
0.178000		0.560000		0.621535
0.179000		0.560000		0.617393
0.180000		0.560000		0.613330
0.181000		0.560000		0.609343
0.182000		0.560000		0.605429
0.183000		0.560000		0.601587
0.184000		0.560000		0.597813
0.185000		0.560000		0.594106
0.186000		0.560000		0.590463
0.187000		0.560000		0.586882
0.188000		0.560000		0.583361
0.189000		0.560000		0.579898
0.190000		0.560000		0.576491
0.191000		0.560000		0.573138
0.192000		0.560000		0.569837
0.193000		0.560000		0.566587
0.194000		0.560000		0.563386
0.195000		0.560000		0.560232
0.196000		0.560000		0.557124
0.197000		0.560000		0.554060
0.198000		0.560000		0.551039
0.199000		0.560000		0.548059
0.200000		0.560000		0.545119
0.100000		0.570000		1.599959
0.101000		0.570000		1.571420
0.102000		0.570000		1.543537
0.103000		0.570000		1.516302
0.104000		0.570000		1.489709
0.105000		0.570000		1.463748
0.106000		0.570000		1.438410
0.107000		0.570000		1.413686
0.108000		0.570000		1.389567
0.109000		0.570000		1.366042
0.110000		0.570000		1.343101
0.111000		0.570000		1.320733
0.112000		0.570000		1.298929
0.113000		0.570000		1.277678
0.114000		0.570000		1.256968
0.115000		0.570000		1.236789
0.116000		0.570000		1.217129
0.117000		0.570000		1.197979
0.118000		0.570000		1.179326
0.119000		0.570000		1.161160
0.120000		0.570000		1.143470
0.121000		0.570000		1.126244
0.122000		0.570000		1.109473
0.123000		0.570000		1.093145
0.124000		0.570000		1.077250
0.125000		0.570000		1.061777
0.126000		0.570000		1.046715
0.127000		0.570000		1.032055
0.128000		0.570000		1.017785
0.129000		0.570000		1.003897
0.130000		0.570000		0.990379
0.131000		0.570000		0.977223
0.132000		0.570000		0.964418
