101
81
T [GeV]		muB [GeV]		betabulk_over_T4 [fm^-4 / GeV^4]
0.160000		0.590000		140.072151
0.161000		0.590000		142.535682
0.162000		0.590000		145.019021
0.163000		0.590000		147.521999
0.164000		0.590000		150.044445
0.165000		0.590000		152.586183
0.166000		0.590000		155.147035
0.167000		0.590000		157.726819
0.168000		0.590000		160.325349
0.169000		0.590000		162.942439
0.170000		0.590000		165.577897
0.171000		0.590000		168.231530
0.172000		0.590000		170.903142
0.173000		0.590000		173.592534
0.174000		0.590000		176.299504
0.175000		0.590000		179.023848
0.176000		0.590000		181.765361
0.177000		0.590000		184.523835
0.178000		0.590000		187.299058
0.179000		0.590000		190.090819
0.180000		0.590000		192.898902
0.181000		0.590000		195.723091
0.182000		0.590000		198.563169
0.183000		0.590000		201.418914
0.184000		0.590000		204.290107
0.185000		0.590000		207.176523
0.186000		0.590000		210.077939
0.187000		0.590000		212.994128
0.188000		0.590000		215.924863
0.189000		0.590000		218.869916
0.190000		0.590000		221.829058
0.191000		0.590000		224.802058
0.192000		0.590000		227.788685
0.193000		0.590000		230.788706
0.194000		0.590000		233.801888
0.195000		0.590000		236.827997
0.196000		0.590000		239.866798
0.197000		0.590000		242.918057
0.198000		0.590000		245.981537
0.199000		0.590000		249.057002
0.200000		0.590000		252.144215
0.100000		0.600000		34.951949
0.101000		0.600000		36.150927
0.102000		0.600000		37.372570
0.103000		0.600000		38.616942
0.104000		0.600000		39.884105
0.105000		0.600000		41.174120
0.106000		0.600000		42.487045
0.107000		0.600000		43.822936
0.108000		0.600000		45.181847
0.109000		0.600000		46.563828
0.110000		0.600000		47.968929
0.111000		0.600000		49.397192
0.112000		0.600000		50.848661
0.113000		0.600000		52.323371
0.114000		0.600000		53.821358
0.115000		0.600000		55.342651
0.116000		0.600000		56.887277
0.117000		0.600000		58.455257
0.118000		0.600000		60.046609
0.119000		0.600000		61.661347
0.120000		0.600000		63.299479
0.121000		0.600000		64.961011
0.122000		0.600000		66.645941
0.123000		0.600000		68.354267
0.124000		0.600000		70.085979
0.125000		0.600000		71.841062
0.126000		0.600000		73.619498
0.127000		0.600000		75.421265
0.128000		0.600000		77.246333
0.129000		0.600000		79.094670
0.130000		0.600000		80.966238
0.131000		0.600000		82.860995
0.132000		0.600000		84.778892
0.133000		0.600000		86.719878
0.134000		0.600000		88.683895
0.135000		0.600000		90.670882
0.136000		0.600000		92.680770
0.137000		0.600000		94.713489
0.138000		0.600000		96.768961
0.139000		0.600000		98.847105
0.140000		0.600000		100.947835
0.141000		0.600000		103.071059
0.142000		0.600000		105.216681
0.143000		0.600000		107.384602
0.144000		0.600000		109.574715
0.145000		0.600000		111.786910
0.146000		0.600000		114.021074
0.147000		0.600000		116.277086
0.148000		0.600000		118.554824
0.149000		0.600000		120.854159
0.150000		0.600000		123.174958
0.151000		0.600000		125.517086
0.152000		0.600000		127.880401
0.153000		0.600000		130.264757
0.154000		0.600000		132.670006
0.155000		0.600000		135.095994
0.156000		0.600000		137.542564
0.157000		0.600000		140.009555
0.158000		0.600000		142.496801
0.159000		0.600000		145.004134
0.160000		0.600000		147.531382
0.161000		0.600000		150.078368
0.162000		0.600000		152.644913
0.163000		0.600000		155.230835
0.164000		0.600000		157.835948
0.165000		0.600000		160.460062
0.166000		0.600000		163.102986
0.167000		0.600000		165.764524
0.168000		0.600000		168.444477
0.169000		0.600000		171.142646
0.170000		0.600000		173.858826
0.171000		0.600000		176.592812
0.172000		0.600000		179.344394
0.173000		0.600000		182.113361
0.174000		0.600000		184.899501
0.175000		0.600000		187.702598
0.176000		0.600000		190.522434
0.177000		0.600000		193.358788
0.178000		0.600000		196.211441
0.179000		0.600000		199.080167
0.180000		0.600000		201.964743
0.181000		0.600000		204.864940
0.182000		0.600000		207.780531
0.183000		0.600000		210.711287
0.184000		0.600000		213.656974
0.185000		0.600000		216.617362
0.186000		0.600000		219.592216
0.187000		0.600000		222.581302
0.188000		0.600000		225.584384
0.189000		0.600000		228.601224
0.190000		0.600000		231.631586
0.191000		0.600000		234.675230
0.192000		0.600000		237.731918
0.193000		0.600000		240.801409
0.194000		0.600000		243.883463
0.195000		0.600000		246.977840
0.196000		0.600000		250.084297
0.197000		0.600000		253.202594
0.198000		0.600000		256.332487
0.199000		0.600000		259.473735
0.200000		0.600000		262.626096
0.100000		0.610000		37.820512
0.101000		0.610000		39.094321
0.102000		0.610000		40.391426
0.103000		0.610000		41.711877
0.104000		0.610000		43.055728
0.105000		0.610000		44.423026
0.106000		0.610000		45.813818
0.107000		0.610000		47.228148
0.108000		0.610000		48.666057
0.109000		0.610000		50.127583
0.110000		0.610000		51.612759
0.111000		0.610000		53.121618
0.112000		0.610000		54.654186
0.113000		0.610000		56.210486
0.114000		0.610000		57.790537
0.115000		0.610000		59.394354
0.116000		0.610000		61.021949
0.117000		0.610000		62.673328
0.118000		0.610000		64.348492
0.119000		0.610000		66.047440
0.120000		0.610000		67.770164
0.121000		0.610000		69.516652
0.122000		0.610000		71.286889
0.123000		0.610000		73.080853
0.124000		0.610000		74.898518
0.125000		0.610000		76.739855
0.126000		0.610000		78.604827
0.127000		0.610000		80.493395
0.128000		0.610000		82.405513
0.129000		0.610000		84.341131
0.130000		0.610000		86.300195
0.131000		0.610000		88.282646
0.132000		0.610000		90.288418
0.133000		0.610000		92.317442
0.134000		0.610000		94.369644
0.135000		0.610000		96.444945
0.136000		0.610000		98.543261
0.137000		0.610000		100.664503
0.138000		0.610000		102.808577
0.139000		0.610000		104.975385
0.140000		0.610000		107.164824
0.141000		0.610000		109.376786
0.142000		0.610000		111.611158
0.143000		0.610000		113.867824
0.144000		0.610000		116.146660
0.145000		0.610000		118.447542
0.146000		0.610000		120.770337
0.147000		0.610000		123.114911
0.148000		0.610000		125.481123
0.149000		0.610000		127.868830
0.150000		0.610000		130.277883
0.151000		0.610000		132.708129
0.152000		0.610000		135.159413
0.153000		0.610000		137.631572
0.154000		0.610000		140.124442
0.155000		0.610000		142.637855
0.156000		0.610000		145.171637
0.157000		0.610000		147.725613
0.158000		0.610000		150.299603
0.159000		0.610000		152.893423
0.160000		0.610000		155.506886
0.161000		0.610000		158.139801
0.162000		0.610000		160.791976
0.163000		0.610000		163.463214
0.164000		0.610000		166.153314
0.165000		0.610000		168.862073
0.166000		0.610000		171.589286
0.167000		0.610000		174.334745
0.168000		0.610000		177.098237
0.169000		0.610000		179.879549
0.170000		0.610000		182.678465
0.171000		0.610000		185.494766
0.172000		0.610000		188.328231
0.173000		0.610000		191.178636
0.174000		0.610000		194.045757
0.175000		0.610000		196.929366
0.176000		0.610000		199.829234
0.177000		0.610000		202.745130
0.178000		0.610000		205.676821
0.179000		0.610000		208.624073
0.180000		0.610000		211.586651
0.181000		0.610000		214.564316
0.182000		0.610000		217.556832
0.183000		0.610000		220.563957
0.184000		0.610000		223.585452
0.185000		0.610000		226.621075
0.186000		0.610000		229.670582
0.187000		0.610000		232.733730
0.188000		0.610000		235.810275
0.189000		0.610000		238.899971
0.190000		0.610000		242.002573
0.191000		0.610000		245.117835
0.192000		0.610000		248.245510
0.193000		0.610000		251.385350
0.194000		0.610000		254.537108
0.195000		0.610000		257.700537
0.196000		0.610000		260.875389
0.197000		0.610000		264.061416
0.198000		0.610000		267.258369
0.199000		0.610000		270.466001
0.200000		0.610000		273.684063
0.100000		0.620000		41.005590
0.101000		0.620000		42.359392
0.102000		0.620000		43.737092
0.103000		0.620000		45.138731
0.104000		0.620000		46.564348
0.105000		0.620000		48.013981
0.106000		0.620000		49.487661
0.107000		0.620000		50.985421
0.108000		0.620000		52.507288
0.109000		0.620000		54.053285
0.110000		0.620000		55.623431
0.111000		0.620000		57.217744
0.112000		0.620000		58.836235
0.113000		0.620000		60.478912
0.114000		0.620000		62.145779
0.115000		0.620000		63.836834
0.116000		0.620000		65.552072
0.117000		0.620000		67.291483
0.118000		0.620000		69.055053
0.119000		0.620000		70.842763
0.120000		0.620000		72.654588
0.121000		0.620000		74.490500
0.122000		0.620000		76.350465
0.123000		0.620000		78.234446
0.124000		0.620000		80.142399
0.125000		0.620000		82.074276
0.126000		0.620000		84.030024
0.127000		0.620000		86.009586
0.128000		0.620000		88.012899
0.129000		0.620000		90.039896
0.130000		0.620000		92.090505
0.131000		0.620000		94.164648
0.132000		0.620000		96.262243
0.133000		0.620000		98.383204
0.134000		0.620000		100.527439
0.135000		0.620000		102.694852
0.136000		0.620000		104.885340
0.137000		0.620000		107.098798
0.138000		0.620000		109.335116
0.139000		0.620000		111.594177
0.140000		0.620000		113.875861
0.141000		0.620000		116.180044
0.142000		0.620000		118.506596
0.143000		0.620000		120.855383
0.144000		0.620000		123.226266
0.145000		0.620000		125.619102
0.146000		0.620000		128.033744
0.147000		0.620000		130.470040
0.148000		0.620000		132.927834
0.149000		0.620000		135.406966
0.150000		0.620000		137.907271
0.151000		0.620000		140.428580
0.152000		0.620000		142.970721
0.153000		0.620000		145.533518
0.154000		0.620000		148.116791
0.155000		0.620000		150.720354
0.156000		0.620000		153.344021
0.157000		0.620000		155.987599
0.158000		0.620000		158.650895
0.159000		0.620000		161.333710
0.160000		0.620000		164.035843
0.161000		0.620000		166.757088
0.162000		0.620000		169.497238
0.163000		0.620000		172.256082
0.164000		0.620000		175.033406
0.165000		0.620000		177.828994
0.166000		0.620000		180.642626
0.167000		0.620000		183.474081
0.168000		0.620000		186.323134
0.169000		0.620000		189.189558
0.170000		0.620000		192.073125
0.171000		0.620000		194.973603
0.172000		0.620000		197.890759
0.173000		0.620000		200.824358
0.174000		0.620000		203.774163
0.175000		0.620000		206.739934
0.176000		0.620000		209.721432
0.177000		0.620000		212.718415
0.178000		0.620000		215.730638
0.179000		0.620000		218.757857
0.180000		0.620000		221.799827
0.181000		0.620000		224.856299
0.182000		0.620000		227.927025
0.183000		0.620000		231.011757
0.184000		0.620000		234.110245
0.185000		0.620000		237.222236
0.186000		0.620000		240.347480
0.187000		0.620000		243.485725
0.188000		0.620000		246.636717
0.189000		0.620000		249.800204
0.190000		0.620000		252.975932
0.191000		0.620000		256.163648
0.192000		0.620000		259.363096
0.193000		0.620000		262.574024
0.194000		0.620000		265.796178
0.195000		0.620000		269.029302
0.196000		0.620000		272.273143
0.197000		0.620000		275.527447
0.198000		0.620000		278.791961
0.199000		0.620000		282.066430
0.200000		0.620000		285.350602
0.100000		0.630000		44.543897
0.101000		0.630000		45.983116
0.102000		0.630000		47.446802
0.103000		0.630000		48.934983
0.104000		0.630000		50.447686
0.105000		0.630000		51.984935
0.106000		0.630000		53.546748
0.107000		0.630000		55.133143
0.108000		0.630000		56.744133
0.109000		0.630000		58.379726
0.110000		0.630000		60.039926
0.111000		0.630000		61.724735
0.112000		0.630000		63.434148
0.113000		0.630000		65.168157
0.114000		0.630000		66.926748
0.115000		0.630000		68.709904
0.116000		0.630000		70.517603
0.117000		0.630000		72.349817
0.118000		0.630000		74.206515
0.119000		0.630000		76.087659
0.120000		0.630000		77.993208
0.121000		0.630000		79.923116
0.122000		0.630000		81.877332
0.123000		0.630000		83.855799
0.124000		0.630000		85.858456
0.125000		0.630000		87.885238
0.126000		0.630000		89.936073
0.127000		0.630000		92.010887
0.128000		0.630000		94.109598
0.129000		0.630000		96.232121
0.130000		0.630000		98.378366
0.131000		0.630000		100.548238
0.132000		0.630000		102.741637
0.133000		0.630000		104.958459
0.134000		0.630000		107.198594
0.135000		0.630000		109.461928
0.136000		0.630000		111.748341
0.137000		0.630000		114.057711
0.138000		0.630000		116.389909
0.139000		0.630000		118.744803
0.140000		0.630000		121.122254
0.141000		0.630000		123.522121
0.142000		0.630000		125.944258
0.143000		0.630000		128.388512
0.144000		0.630000		130.854730
0.145000		0.630000		133.342751
0.146000		0.630000		135.852411
0.147000		0.630000		138.383543
0.148000		0.630000		140.935972
0.149000		0.630000		143.509524
0.150000		0.630000		146.104018
0.151000		0.630000		148.719269
0.152000		0.630000		151.355089
0.153000		0.630000		154.011286
0.154000		0.630000		156.687664
0.155000		0.630000		159.384024
0.156000		0.630000		162.100163
0.157000		0.630000		164.835874
0.158000		0.630000		167.590949
0.159000		0.630000		170.365173
0.160000		0.630000		173.158332
0.161000		0.630000		175.970206
0.162000		0.630000		178.800574
0.163000		0.630000		181.649210
0.164000		0.630000		184.515887
0.165000		0.630000		187.400375
0.166000		0.630000		190.302442
0.167000		0.630000		193.221852
0.168000		0.630000		196.158368
0.169000		0.630000		199.111752
0.170000		0.630000		202.081761
0.171000		0.630000		205.068152
0.172000		0.630000		208.070680
0.173000		0.630000		211.089097
0.174000		0.630000		214.123156
0.175000		0.630000		217.172606
0.176000		0.630000		220.237196
0.177000		0.630000		223.316672
0.178000		0.630000		226.410782
0.179000		0.630000		229.519268
0.180000		0.630000		232.641876
0.181000		0.630000		235.778348
0.182000		0.630000		238.928427
0.183000		0.630000		242.091853
0.184000		0.630000		245.268369
0.185000		0.630000		248.457713
0.186000		0.630000		251.659626
0.187000		0.630000		254.873848
0.188000		0.630000		258.100117
0.189000		0.630000		261.338173
0.190000		0.630000		264.587755
0.191000		0.630000		267.848602
0.192000		0.630000		271.120453
0.193000		0.630000		274.403047
0.194000		0.630000		277.696124
0.195000		0.630000		280.999423
0.196000		0.630000		284.312685
0.197000		0.630000		287.635650
0.198000		0.630000		290.968059
0.199000		0.630000		294.309654
0.200000		0.630000		297.660176
0.100000		0.640000		48.476775
0.101000		0.640000		50.007093
0.102000		0.640000		51.562403
0.103000		0.640000		53.142719
0.104000		0.640000		54.748056
0.105000		0.640000		56.378422
0.106000		0.640000		58.033823
0.107000		0.640000		59.714260
0.108000		0.640000		61.419732
0.109000		0.640000		63.150230
0.110000		0.640000		64.905743
0.111000		0.640000		66.686256
0.112000		0.640000		68.491747
0.113000		0.640000		70.322190
0.114000		0.640000		72.177556
0.115000		0.640000		74.057808
0.116000		0.640000		75.962908
0.117000		0.640000		77.892809
0.118000		0.640000		79.847462
0.119000		0.640000		81.826812
0.120000		0.640000		83.830798
0.121000		0.640000		85.859357
0.122000		0.640000		87.912419
0.123000		0.640000		89.989909
0.124000		0.640000		92.091747
0.125000		0.640000		94.217849
0.126000		0.640000		96.368127
0.127000		0.640000		98.542485
0.128000		0.640000		100.740826
0.129000		0.640000		102.963046
0.130000		0.640000		105.209035
0.131000		0.640000		107.478682
0.132000		0.640000		109.771868
0.133000		0.640000		112.088470
0.134000		0.640000		114.428361
0.135000		0.640000		116.791409
0.136000		0.640000		119.177478
0.137000		0.640000		121.586427
0.138000		0.640000		124.018109
0.139000		0.640000		126.472375
0.140000		0.640000		128.949069
0.141000		0.640000		131.448033
0.142000		0.640000		133.969104
0.143000		0.640000		136.512112
0.144000		0.640000		139.076887
0.145000		0.640000		141.663252
0.146000		0.640000		144.271026
0.147000		0.640000		146.900026
0.148000		0.640000		149.550062
0.149000		0.640000		152.220942
0.150000		0.640000		154.912469
0.151000		0.640000		157.624444
0.152000		0.640000		160.356663
0.153000		0.640000		163.108918
0.154000		0.640000		165.880998
0.155000		0.640000		168.672689
0.156000		0.640000		171.483773
0.157000		0.640000		174.314028
0.158000		0.640000		177.163232
0.159000		0.640000		180.031157
0.160000		0.640000		182.917572
0.161000		0.640000		185.822244
0.162000		0.640000		188.744938
0.163000		0.640000		191.685416
0.164000		0.640000		194.643436
0.165000		0.640000		197.618755
0.166000		0.640000		200.611129
0.167000		0.640000		203.620308
0.168000		0.640000		206.646043
0.169000		0.640000		209.688082
0.170000		0.640000		212.746172
0.171000		0.640000		215.820058
0.172000		0.640000		218.909482
0.173000		0.640000		222.014186
0.174000		0.640000		225.133910
0.175000		0.640000		228.268393
0.176000		0.640000		231.417373
0.177000		0.640000		234.580586
0.178000		0.640000		237.757768
0.179000		0.640000		240.948654
0.180000		0.640000		244.152977
0.181000		0.640000		247.370472
0.182000		0.640000		250.600871
0.183000		0.640000		253.843907
0.184000		0.640000		257.099312
0.185000		0.640000		260.366817
0.186000		0.640000		263.646154
0.187000		0.640000		266.937055
0.188000		0.640000		270.239251
0.189000		0.640000		273.552475
0.190000		0.640000		276.876458
0.191000		0.640000		280.210932
0.192000		0.640000		283.555630
0.193000		0.640000		286.910285
0.194000		0.640000		290.274630
0.195000		0.640000		293.648399
0.196000		0.640000		297.031327
0.197000		0.640000		300.423149
0.198000		0.640000		303.823602
0.199000		0.640000		307.232421
0.200000		0.640000		310.649346
0.100000		0.650000		52.850833
0.101000		0.650000		54.478177
0.102000		0.650000		56.130982
0.103000		0.650000		57.809250
0.104000		0.650000		59.512982
0.105000		0.650000		61.242171
0.106000		0.650000		62.996807
0.107000		0.650000		64.776877
0.108000		0.650000		66.582361
0.109000		0.650000		68.413236
0.110000		0.650000		70.269474
0.111000		0.650000		72.151041
0.112000		0.650000		74.057899
0.113000		0.650000		75.990003
0.114000		0.650000		77.947307
0.115000		0.650000		79.929756
0.116000		0.650000		81.937292
0.117000		0.650000		83.969851
0.118000		0.650000		86.027365
0.119000		0.650000		88.109760
0.120000		0.650000		90.216956
0.121000		0.650000		92.348872
0.122000		0.650000		94.505418
0.123000		0.650000		96.686501
0.124000		0.650000		98.892022
0.125000		0.650000		101.121879
0.126000		0.650000		103.375964
0.127000		0.650000		105.654165
0.128000		0.650000		107.956362
0.129000		0.650000		110.282436
0.130000		0.650000		112.632259
0.131000		0.650000		115.005699
0.132000		0.650000		117.402620
0.133000		0.650000		119.822883
0.134000		0.650000		122.266341
0.135000		0.650000		124.732844
0.136000		0.650000		127.222240
0.137000		0.650000		129.734368
0.138000		0.650000		132.269067
0.139000		0.650000		134.826168
0.140000		0.650000		137.405499
0.141000		0.650000		140.006885
0.142000		0.650000		142.630146
0.143000		0.650000		145.275096
0.144000		0.650000		147.941548
0.145000		0.650000		150.629309
0.146000		0.650000		153.338181
0.147000		0.650000		156.067965
0.148000		0.650000		158.818456
0.149000		0.650000		161.589446
0.150000		0.650000		164.380722
0.151000		0.650000		167.192071
0.152000		0.650000		170.023271
0.153000		0.650000		172.874102
0.154000		0.650000		175.744336
0.155000		0.650000		178.633745
0.156000		0.650000		181.542097
0.157000		0.650000		184.469155
0.158000		0.650000		187.414683
0.159000		0.650000		190.378437
0.160000		0.650000		193.360176
0.161000		0.650000		196.359651
0.162000		0.650000		199.376614
0.163000		0.650000		202.410812
0.164000		0.650000		205.461993
0.165000		0.650000		208.529900
0.166000		0.650000		211.614275
0.167000		0.650000		214.714857
0.168000		0.650000		217.831385
0.169000		0.650000		220.963595
0.170000		0.650000		224.111220
0.171000		0.650000		227.273996
0.172000		0.650000		230.451652
0.173000		0.650000		233.643920
0.174000		0.650000		236.850529
0.175000		0.650000		240.071207
0.176000		0.650000		243.305681
0.177000		0.650000		246.553678
0.178000		0.650000		249.814923
0.179000		0.650000		253.089143
0.180000		0.650000		256.376060
0.181000		0.650000		259.675401
0.182000		0.650000		262.986888
0.183000		0.650000		266.310246
0.184000		0.650000		269.645197
0.185000		0.650000		272.991467
0.186000		0.650000		276.348779
0.187000		0.650000		279.716857
0.188000		0.650000		283.095425
0.189000		0.650000		286.484208
0.190000		0.650000		289.882931
0.191000		0.650000		293.291320
0.192000		0.650000		296.709101
0.193000		0.650000		300.136002
0.194000		0.650000		303.571749
0.195000		0.650000		307.016073
0.196000		0.650000		310.468701
0.197000		0.650000		313.929366
0.198000		0.650000		317.397797
0.199000		0.650000		320.873729
0.200000		0.650000		324.356895
0.100000		0.660000		57.718686
0.101000		0.660000		59.449206
0.102000		0.660000		61.205591
0.103000		0.660000		62.987830
0.104000		0.660000		64.795907
0.105000		0.660000		66.629801
0.106000		0.660000		68.489486
0.107000		0.660000		70.374933
0.108000		0.660000		72.286105
0.109000		0.660000		74.222962
0.110000		0.660000		76.185457
0.111000		0.660000		78.173540
0.112000		0.660000		80.187154
0.113000		0.660000		82.226237
0.114000		0.660000		84.290722
0.115000		0.660000		86.380537
0.116000		0.660000		88.495604
0.117000		0.660000		90.635841
0.118000		0.660000		92.801161
0.119000		0.660000		94.991469
0.120000		0.660000		97.206670
0.121000		0.660000		99.446659
0.122000		0.660000		101.711330
0.123000		0.660000		104.000571
0.124000		0.660000		106.314263
0.125000		0.660000		108.652286
0.126000		0.660000		111.014512
0.127000		0.660000		113.400810
0.128000		0.660000		115.811045
0.129000		0.660000		118.245075
0.130000		0.660000		120.702756
0.131000		0.660000		123.183939
0.132000		0.660000		125.688469
0.133000		0.660000		128.216187
0.134000		0.660000		130.766931
0.135000		0.660000		133.340534
0.136000		0.660000		135.936823
0.137000		0.660000		138.555624
0.138000		0.660000		141.196755
0.139000		0.660000		143.860033
0.140000		0.660000		146.545269
0.141000		0.660000		149.252270
0.142000		0.660000		151.980840
0.143000		0.660000		154.730778
0.144000		0.660000		157.501879
0.145000		0.660000		160.293935
0.146000		0.660000		163.106733
0.147000		0.660000		165.940058
0.148000		0.660000		168.793688
0.149000		0.660000		171.667401
0.150000		0.660000		174.560971
0.151000		0.660000		177.474165
0.152000		0.660000		180.406751
0.153000		0.660000		183.358492
0.154000		0.660000		186.329146
0.155000		0.660000		189.318471
0.156000		0.660000		192.326221
0.157000		0.660000		195.352145
0.158000		0.660000		198.395992
0.159000		0.660000		201.457508
0.160000		0.660000		204.536434
0.161000		0.660000		207.632511
0.162000		0.660000		210.745477
0.163000		0.660000		213.875067
0.164000		0.660000		217.021015
0.165000		0.660000		220.183052
0.166000		0.660000		223.360909
0.167000		0.660000		226.554312
0.168000		0.660000		229.762988
0.169000		0.660000		232.986661
0.170000		0.660000		236.225056
0.171000		0.660000		239.477893
0.172000		0.660000		242.744894
0.173000		0.660000		246.025778
0.174000		0.660000		249.320265
0.175000		0.660000		252.628071
0.176000		0.660000		255.948916
0.177000		0.660000		259.282514
0.178000		0.660000		262.628584
0.179000		0.660000		265.986839
0.180000		0.660000		269.356997
0.181000		0.660000		272.738773
0.182000		0.660000		276.131882
0.183000		0.660000		279.536041
0.184000		0.660000		282.950964
0.185000		0.660000		286.376368
0.186000		0.660000		289.811969
0.187000		0.660000		293.257484
0.188000		0.660000		296.712631
0.189000		0.660000		300.177128
0.190000		0.660000		303.650694
0.191000		0.660000		307.133048
0.192000		0.660000		310.623911
0.193000		0.660000		314.123004
0.194000		0.660000		317.630051
0.195000		0.660000		321.144775
0.196000		0.660000		324.666900
0.197000		0.660000		328.196153
0.198000		0.660000		331.732262
0.199000		0.660000		335.274955
0.200000		0.660000		338.823963
0.100000		0.670000		63.139803
0.101000		0.670000		64.979844
0.102000		0.670000		66.846075
0.103000		0.670000		68.738470
0.104000		0.670000		70.656997
0.105000		0.670000		72.601620
0.106000		0.670000		74.572298
0.107000		0.670000		76.568982
0.108000		0.670000		78.591621
0.109000		0.670000		80.640156
0.110000		0.670000		82.714523
0.111000		0.670000		84.814652
0.112000		0.670000		86.940468
0.113000		0.670000		89.091891
0.114000		0.670000		91.268834
0.115000		0.670000		93.471207
0.116000		0.670000		95.698913
0.117000		0.670000		97.951850
0.118000		0.670000		100.229911
0.119000		0.670000		102.532984
0.120000		0.670000		104.860953
0.121000		0.670000		107.213695
0.122000		0.670000		109.591084
0.123000		0.670000		111.992989
0.124000		0.670000		114.419273
0.125000		0.670000		116.869796
0.126000		0.670000		119.344413
0.127000		0.670000		121.842975
0.128000		0.670000		124.365325
0.129000		0.670000		126.911307
0.130000		0.670000		129.480757
0.131000		0.670000		132.073508
0.132000		0.670000		134.689388
0.133000		0.670000		137.328220
0.134000		0.670000		139.989826
0.135000		0.670000		142.674020
0.136000		0.670000		145.380615
0.137000		0.670000		148.109417
0.138000		0.670000		150.860229
0.139000		0.670000		153.632851
0.140000		0.670000		156.427079
0.141000		0.670000		159.242704
0.142000		0.670000		162.079512
0.143000		0.670000		164.937288
0.144000		0.670000		167.815812
0.145000		0.670000		170.714860
0.146000		0.670000		173.634203
0.147000		0.670000		176.573612
0.148000		0.670000		179.532851
0.149000		0.670000		182.511682
0.150000		0.670000		185.509863
0.151000		0.670000		188.527151
0.152000		0.670000		191.563297
0.153000		0.670000		194.618049
0.154000		0.670000		197.691155
0.155000		0.670000		200.782356
0.156000		0.670000		203.891393
0.157000		0.670000		207.018003
0.158000		0.670000		210.161922
0.159000		0.670000		213.322880
0.160000		0.670000		216.500610
0.161000		0.670000		219.694837
0.162000		0.670000		222.905287
0.163000		0.670000		226.131684
0.164000		0.670000		229.373749
0.165000		0.670000		232.631202
0.166000		0.670000		235.903761
0.167000		0.670000		239.191143
0.168000		0.670000		242.493061
0.169000		0.670000		245.809230
0.170000		0.670000		249.139363
0.171000		0.670000		252.483170
0.172000		0.670000		255.840363
0.173000		0.670000		259.210650
0.174000		0.670000		262.593741
0.175000		0.670000		265.989343
0.176000		0.670000		269.397166
0.177000		0.670000		272.816916
0.178000		0.670000		276.248300
0.179000		0.670000		279.691027
0.180000		0.670000		283.144802
0.181000		0.670000		286.609334
0.182000		0.670000		290.084330
0.183000		0.670000		293.569498
0.184000		0.670000		297.064546
0.185000		0.670000		300.569183
0.186000		0.670000		304.083118
0.187000		0.670000		307.606063
0.188000		0.670000		311.137727
0.189000		0.670000		314.677823
0.190000		0.670000		318.226063
0.191000		0.670000		321.782163
0.192000		0.670000		325.345837
0.193000		0.670000		328.916802
0.194000		0.670000		332.494775
0.195000		0.670000		336.079477
0.196000		0.670000		339.670626
0.197000		0.670000		343.267947
0.198000		0.670000		346.871162
0.199000		0.670000		350.479998
0.200000		0.670000		354.094181
0.100000		0.680000		69.181484
0.101000		0.680000		71.137542
0.102000		0.680000		73.120020
0.103000		0.680000		75.128877
0.104000		0.680000		77.164066
0.105000		0.680000		79.225536
0.106000		0.680000		81.313227
0.107000		0.680000		83.427076
0.108000		0.680000		85.567012
0.109000		0.680000		87.732959
0.110000		0.680000		89.924835
0.111000		0.680000		92.142552
0.112000		0.680000		94.386017
0.113000		0.680000		96.655129
0.114000		0.680000		98.949783
0.115000		0.680000		101.269870
0.116000		0.680000		103.615274
0.117000		0.680000		105.985874
0.118000		0.680000		108.381542
0.119000		0.680000		110.802150
0.120000		0.680000		113.247560
0.121000		0.680000		115.717633
0.122000		0.680000		118.212221
0.123000		0.680000		120.731177
0.124000		0.680000		123.274344
0.125000		0.680000		125.841564
0.126000		0.680000		128.432674
0.127000		0.680000		131.047506
0.128000		0.680000		133.685887
0.129000		0.680000		136.347643
0.130000		0.680000		139.032591
0.131000		0.680000		141.740548
0.132000		0.680000		144.471324
0.133000		0.680000		147.224728
0.134000		0.680000		150.000563
0.135000		0.680000		152.798627
0.136000		0.680000		155.618716
0.137000		0.680000		158.460621
0.138000		0.680000		161.324130
0.139000		0.680000		164.209027
0.140000		0.680000		167.115091
0.141000		0.680000		170.042099
0.142000		0.680000		172.989823
0.143000		0.680000		175.958032
0.144000		0.680000		178.946491
0.145000		0.680000		181.954961
0.146000		0.680000		184.983201
0.147000		0.680000		188.030966
0.148000		0.680000		191.098006
0.149000		0.680000		194.184070
0.150000		0.680000		197.288903
0.151000		0.680000		200.412246
0.152000		0.680000		203.553839
0.153000		0.680000		206.713416
0.154000		0.680000		209.890711
0.155000		0.680000		213.085454
0.156000		0.680000		216.297372
0.157000		0.680000		219.526191
0.158000		0.680000		222.771632
0.159000		0.680000		226.033416
0.160000		0.680000		229.311261
0.161000		0.680000		232.604882
0.162000		0.680000		235.913993
0.163000		0.680000		239.238306
0.164000		0.680000		242.577532
0.165000		0.680000		245.931378
0.166000		0.680000		249.299552
0.167000		0.680000		252.681760
0.168000		0.680000		256.077705
0.169000		0.680000		259.487092
0.170000		0.680000		262.909621
0.171000		0.680000		266.344996
0.172000		0.680000		269.792915
0.173000		0.680000		273.253081
0.174000		0.680000		276.725191
0.175000		0.680000		280.208945
0.176000		0.680000		283.704043
0.177000		0.680000		287.210182
0.178000		0.680000		290.727063
0.179000		0.680000		294.254384
0.180000		0.680000		297.791843
