100
100
T [fm^-1]		muB [fm^-1]		G_dfce [1]
0.626061		0.247273		0.471004
0.628485		0.247273		0.471759
0.630909		0.247273		0.472525
0.633333		0.247273		0.473302
0.635758		0.247273		0.474088
0.638182		0.247273		0.474883
0.640606		0.247273		0.475687
0.643030		0.247273		0.476501
0.645455		0.247273		0.477322
0.647879		0.247273		0.478152
0.650303		0.247273		0.478989
0.652727		0.247273		0.479834
0.655152		0.247273		0.480686
0.657576		0.247273		0.481545
0.660000		0.247273		0.482411
0.662424		0.247273		0.483283
0.664848		0.247273		0.484161
0.667273		0.247273		0.485044
0.669697		0.247273		0.485933
0.672121		0.247273		0.486827
0.674545		0.247273		0.487726
0.676970		0.247273		0.488630
0.679394		0.247273		0.489538
0.681818		0.247273		0.490451
0.684242		0.247273		0.491367
0.686667		0.247273		0.492288
0.689091		0.247273		0.493211
0.691515		0.247273		0.494138
0.693939		0.247273		0.495068
0.696364		0.247273		0.496001
0.698788		0.247273		0.496937
0.701212		0.247273		0.497875
0.703636		0.247273		0.498815
0.706061		0.247273		0.499758
0.708485		0.247273		0.500702
0.710909		0.247273		0.501648
0.713333		0.247273		0.502596
0.715758		0.247273		0.503545
0.718182		0.247273		0.504495
0.720606		0.247273		0.505446
0.723030		0.247273		0.506398
0.725455		0.247273		0.507351
0.727879		0.247273		0.508304
0.730303		0.247273		0.509258
0.732727		0.247273		0.510212
0.735152		0.247273		0.511167
0.737576		0.247273		0.512121
0.740000		0.247273		0.513075
0.742424		0.247273		0.514029
0.744848		0.247273		0.514983
0.747273		0.247273		0.515936
0.749697		0.247273		0.516888
0.752121		0.247273		0.517840
0.754545		0.247273		0.518791
0.756970		0.247273		0.519741
0.759394		0.247273		0.520690
0.761818		0.247273		0.521638
0.764242		0.247273		0.522584
0.766667		0.247273		0.523529
0.769091		0.247273		0.524473
0.771515		0.247273		0.525416
0.773939		0.247273		0.526356
0.776364		0.247273		0.527295
0.778788		0.247273		0.528233
0.781212		0.247273		0.529168
0.783636		0.247273		0.530102
0.786061		0.247273		0.531033
0.788485		0.247273		0.531963
0.790909		0.247273		0.532890
0.793333		0.247273		0.533815
0.795758		0.247273		0.534738
0.798182		0.247273		0.535659
0.800606		0.247273		0.536577
0.803030		0.247273		0.537493
0.805455		0.247273		0.538406
0.807879		0.247273		0.539316
0.810303		0.247273		0.540225
0.812727		0.247273		0.541130
0.815152		0.247273		0.542033
0.817576		0.247273		0.542933
0.820000		0.247273		0.543830
0.580000		0.274747		0.504916
0.582424		0.274747		0.505530
0.584848		0.274747		0.506163
0.587273		0.274747		0.506815
0.589697		0.274747		0.507486
0.592121		0.274747		0.508174
0.594545		0.274747		0.508881
0.596970		0.274747		0.509604
0.599394		0.274747		0.510344
0.601818		0.274747		0.511100
0.604242		0.274747		0.511872
0.606667		0.274747		0.512659
0.609091		0.274747		0.513460
0.611515		0.274747		0.514276
0.613939		0.274747		0.515106
0.616364		0.274747		0.515950
0.618788		0.274747		0.516806
0.621212		0.274747		0.517675
0.623636		0.274747		0.518556
0.626061		0.274747		0.519448
0.628485		0.274747		0.520353
0.630909		0.274747		0.521268
0.633333		0.274747		0.522193
0.635758		0.274747		0.523129
0.638182		0.274747		0.524074
0.640606		0.274747		0.525029
0.643030		0.274747		0.525993
0.645455		0.274747		0.526966
0.647879		0.274747		0.527947
0.650303		0.274747		0.528936
0.652727		0.274747		0.529933
0.655152		0.274747		0.530937
0.657576		0.274747		0.531948
0.660000		0.274747		0.532965
0.662424		0.274747		0.533989
0.664848		0.274747		0.535019
0.667273		0.274747		0.536055
0.669697		0.274747		0.537096
0.672121		0.274747		0.538143
0.674545		0.274747		0.539194
0.676970		0.274747		0.540250
0.679394		0.274747		0.541311
0.681818		0.274747		0.542375
0.684242		0.274747		0.543443
0.686667		0.274747		0.544515
0.689091		0.274747		0.545590
0.691515		0.274747		0.546669
0.693939		0.274747		0.547750
0.696364		0.274747		0.548833
0.698788		0.274747		0.549920
0.701212		0.274747		0.551008
0.703636		0.274747		0.552098
0.706061		0.274747		0.553191
0.708485		0.274747		0.554284
0.710909		0.274747		0.555379
0.713333		0.274747		0.556476
0.715758		0.274747		0.557573
0.718182		0.274747		0.558671
0.720606		0.274747		0.559770
0.723030		0.274747		0.560869
0.725455		0.274747		0.561969
0.727879		0.274747		0.563068
0.730303		0.274747		0.564168
0.732727		0.274747		0.565268
0.735152		0.274747		0.566367
0.737576		0.274747		0.567466
0.740000		0.274747		0.568564
0.742424		0.274747		0.569661
0.744848		0.274747		0.570758
0.747273		0.274747		0.571853
0.749697		0.274747		0.572948
0.752121		0.274747		0.574041
0.754545		0.274747		0.575133
0.756970		0.274747		0.576223
0.759394		0.274747		0.577312
0.761818		0.274747		0.578399
0.764242		0.274747		0.579484
0.766667		0.274747		0.580567
0.769091		0.274747		0.581648
0.771515		0.274747		0.582728
0.773939		0.274747		0.583805
0.776364		0.274747		0.584879
0.778788		0.274747		0.585952
0.781212		0.274747		0.587021
0.783636		0.274747		0.588089
0.786061		0.274747		0.589153
0.788485		0.274747		0.590216
0.790909		0.274747		0.591275
0.793333		0.274747		0.592331
0.795758		0.274747		0.593385
0.798182		0.274747		0.594435
0.800606		0.274747		0.595483
0.803030		0.274747		0.596528
0.805455		0.274747		0.597569
0.807879		0.274747		0.598607
0.810303		0.274747		0.599642
0.812727		0.274747		0.600674
0.815152		0.274747		0.601702
0.817576		0.274747		0.602727
0.820000		0.274747		0.603748
0.580000		0.302222		0.549210
0.582424		0.302222		0.549976
0.584848		0.302222		0.550763
0.587273		0.302222		0.551570
0.589697		0.302222		0.552397
0.592121		0.302222		0.553242
0.594545		0.302222		0.554106
0.596970		0.302222		0.554988
0.599394		0.302222		0.555887
0.601818		0.302222		0.556804
0.604242		0.302222		0.557736
0.606667		0.302222		0.558684
0.609091		0.302222		0.559648
0.611515		0.302222		0.560627
0.613939		0.302222		0.561620
0.616364		0.302222		0.562627
0.618788		0.302222		0.563647
0.621212		0.302222		0.564681
0.623636		0.302222		0.565727
0.626061		0.302222		0.566785
0.628485		0.302222		0.567855
0.630909		0.302222		0.568937
0.633333		0.302222		0.570029
0.635758		0.302222		0.571131
0.638182		0.302222		0.572244
0.640606		0.302222		0.573366
0.643030		0.302222		0.574497
0.645455		0.302222		0.575637
0.647879		0.302222		0.576786
0.650303		0.302222		0.577942
0.652727		0.302222		0.579107
0.655152		0.302222		0.580279
0.657576		0.302222		0.581457
0.660000		0.302222		0.582642
0.662424		0.302222		0.583834
0.664848		0.302222		0.585032
0.667273		0.302222		0.586235
0.669697		0.302222		0.587443
0.672121		0.302222		0.588657
0.674545		0.302222		0.589875
0.676970		0.302222		0.591098
0.679394		0.302222		0.592325
0.681818		0.302222		0.593555
0.684242		0.302222		0.594789
0.686667		0.302222		0.596027
0.689091		0.302222		0.597267
0.691515		0.302222		0.598511
0.693939		0.302222		0.599756
0.696364		0.302222		0.601004
0.698788		0.302222		0.602255
0.701212		0.302222		0.603506
0.703636		0.302222		0.604760
0.706061		0.302222		0.606014
0.708485		0.302222		0.607270
0.710909		0.302222		0.608527
0.713333		0.302222		0.609785
0.715758		0.302222		0.611043
0.718182		0.302222		0.612301
0.720606		0.302222		0.613559
0.723030		0.302222		0.614818
0.725455		0.302222		0.616076
0.727879		0.302222		0.617333
0.730303		0.302222		0.618590
0.732727		0.302222		0.619847
0.735152		0.302222		0.621102
0.737576		0.302222		0.622357
0.740000		0.302222		0.623610
0.742424		0.302222		0.624861
0.744848		0.302222		0.626112
0.747273		0.302222		0.627360
0.749697		0.302222		0.628607
0.752121		0.302222		0.629852
0.754545		0.302222		0.631095
0.756970		0.302222		0.632336
0.759394		0.302222		0.633574
0.761818		0.302222		0.634810
0.764242		0.302222		0.636044
0.766667		0.302222		0.637275
0.769091		0.302222		0.638503
0.771515		0.302222		0.639729
0.773939		0.302222		0.640951
0.776364		0.302222		0.642171
0.778788		0.302222		0.643387
0.781212		0.302222		0.644601
0.783636		0.302222		0.645811
0.786061		0.302222		0.647017
0.788485		0.302222		0.648221
0.790909		0.302222		0.649420
0.793333		0.302222		0.650617
0.795758		0.302222		0.651809
0.798182		0.302222		0.652998
0.800606		0.302222		0.654183
0.803030		0.302222		0.655364
0.805455		0.302222		0.656542
0.807879		0.302222		0.657715
0.810303		0.302222		0.658885
0.812727		0.302222		0.660050
0.815152		0.302222		0.661211
0.817576		0.302222		0.662368
0.820000		0.302222		0.663521
0.580000		0.329697		0.591971
0.582424		0.329697		0.592911
0.584848		0.329697		0.593873
0.587273		0.329697		0.594855
0.589697		0.329697		0.595858
0.592121		0.329697		0.596880
0.594545		0.329697		0.597922
0.596970		0.329697		0.598982
0.599394		0.329697		0.600060
0.601818		0.329697		0.601156
0.604242		0.329697		0.602268
0.606667		0.329697		0.603397
0.609091		0.329697		0.604542
0.611515		0.329697		0.605703
0.613939		0.329697		0.606878
0.616364		0.329697		0.608067
0.618788		0.329697		0.609270
0.621212		0.329697		0.610487
0.623636		0.329697		0.611717
0.626061		0.329697		0.612959
0.628485		0.329697		0.614212
0.630909		0.329697		0.615478
0.633333		0.329697		0.616754
0.635758		0.329697		0.618041
0.638182		0.329697		0.619337
0.640606		0.329697		0.620644
0.643030		0.329697		0.621960
0.645455		0.329697		0.623284
0.647879		0.329697		0.624617
0.650303		0.329697		0.625958
0.652727		0.329697		0.627307
0.655152		0.329697		0.628663
0.657576		0.329697		0.630025
0.660000		0.329697		0.631394
0.662424		0.329697		0.632770
0.664848		0.329697		0.634151
0.667273		0.329697		0.635537
0.669697		0.329697		0.636928
0.672121		0.329697		0.638324
0.674545		0.329697		0.639725
0.676970		0.329697		0.641129
0.679394		0.329697		0.642538
0.681818		0.329697		0.643949
0.684242		0.329697		0.645364
0.686667		0.329697		0.646782
0.689091		0.329697		0.648202
0.691515		0.329697		0.649625
0.693939		0.329697		0.651049
0.696364		0.329697		0.652476
0.698788		0.329697		0.653903
0.701212		0.329697		0.655332
0.703636		0.329697		0.656762
0.706061		0.329697		0.658193
0.708485		0.329697		0.659625
0.710909		0.329697		0.661056
0.713333		0.329697		0.662488
0.715758		0.329697		0.663920
0.718182		0.329697		0.665351
0.720606		0.329697		0.666782
0.723030		0.329697		0.668212
0.725455		0.329697		0.669641
0.727879		0.329697		0.671069
0.730303		0.329697		0.672495
0.732727		0.329697		0.673921
0.735152		0.329697		0.675344
0.737576		0.329697		0.676766
0.740000		0.329697		0.678186
0.742424		0.329697		0.679604
0.744848		0.329697		0.681019
0.747273		0.329697		0.682432
0.749697		0.329697		0.683842
0.752121		0.329697		0.685250
0.754545		0.329697		0.686655
0.756970		0.329697		0.688057
0.759394		0.329697		0.689456
0.761818		0.329697		0.690852
0.764242		0.329697		0.692244
0.766667		0.329697		0.693633
0.769091		0.329697		0.695019
0.771515		0.329697		0.696400
0.773939		0.329697		0.697778
0.776364		0.329697		0.699153
0.778788		0.329697		0.700523
0.781212		0.329697		0.701889
0.783636		0.329697		0.703252
0.786061		0.329697		0.704610
0.788485		0.329697		0.705963
0.790909		0.329697		0.707313
0.793333		0.329697		0.708658
0.795758		0.329697		0.709998
0.798182		0.329697		0.711334
0.800606		0.329697		0.712666
0.803030		0.329697		0.713992
0.805455		0.329697		0.715314
0.807879		0.329697		0.716631
0.810303		0.329697		0.717944
0.812727		0.329697		0.719251
0.815152		0.329697		0.720553
0.817576		0.329697		0.721851
0.820000		0.329697		0.723143
0.580000		0.357172		0.633157
0.582424		0.357172		0.634291
0.584848		0.357172		0.635447
0.587273		0.357172		0.636625
0.589697		0.357172		0.637824
0.592121		0.357172		0.639043
0.594545		0.357172		0.640282
0.596970		0.357172		0.641540
0.599394		0.357172		0.642817
0.601818		0.357172		0.644112
0.604242		0.357172		0.645424
0.606667		0.357172		0.646753
0.609091		0.357172		0.648098
0.611515		0.357172		0.649459
0.613939		0.357172		0.650835
0.616364		0.357172		0.652226
0.618788		0.357172		0.653630
0.621212		0.357172		0.655049
0.623636		0.357172		0.656480
0.626061		0.357172		0.657924
0.628485		0.357172		0.659380
0.630909		0.357172		0.660847
0.633333		0.357172		0.662325
0.635758		0.357172		0.663814
0.638182		0.357172		0.665313
0.640606		0.357172		0.666822
0.643030		0.357172		0.668339
0.645455		0.357172		0.669866
0.647879		0.357172		0.671400
0.650303		0.357172		0.672943
0.652727		0.357172		0.674492
0.655152		0.357172		0.676049
0.657576		0.357172		0.677612
0.660000		0.357172		0.679182
0.662424		0.357172		0.680757
0.664848		0.357172		0.682338
0.667273		0.357172		0.683923
0.669697		0.357172		0.685513
0.672121		0.357172		0.687108
0.674545		0.357172		0.688706
0.676970		0.357172		0.690308
0.679394		0.357172		0.691913
0.681818		0.357172		0.693522
0.684242		0.357172		0.695132
0.686667		0.357172		0.696745
0.689091		0.357172		0.698360
0.691515		0.357172		0.699977
0.693939		0.357172		0.701595
0.696364		0.357172		0.703214
0.698788		0.357172		0.704834
0.701212		0.357172		0.706455
0.703636		0.357172		0.708076
0.706061		0.357172		0.709697
0.708485		0.357172		0.711318
0.710909		0.357172		0.712938
0.713333		0.357172		0.714558
0.715758		0.357172		0.716177
0.718182		0.357172		0.717794
0.720606		0.357172		0.719411
0.723030		0.357172		0.721025
0.725455		0.357172		0.722639
0.727879		0.357172		0.724250
0.730303		0.357172		0.725859
0.732727		0.357172		0.727465
0.735152		0.357172		0.729070
0.737576		0.357172		0.730671
0.740000		0.357172		0.732270
0.742424		0.357172		0.733866
0.744848		0.357172		0.735458
0.747273		0.357172		0.737047
0.749697		0.357172		0.738633
0.752121		0.357172		0.740215
0.754545		0.357172		0.741794
0.756970		0.357172		0.743368
0.759394		0.357172		0.744939
0.761818		0.357172		0.746505
0.764242		0.357172		0.748067
0.766667		0.357172		0.749625
0.769091		0.357172		0.751179
0.771515		0.357172		0.752727
0.773939		0.357172		0.754272
0.776364		0.357172		0.755811
0.778788		0.357172		0.757345
0.781212		0.357172		0.758875
0.783636		0.357172		0.760399
0.786061		0.357172		0.761918
0.788485		0.357172		0.763432
0.790909		0.357172		0.764941
0.793333		0.357172		0.766445
0.795758		0.357172		0.767942
0.798182		0.357172		0.769435
0.800606		0.357172		0.770922
0.803030		0.357172		0.772403
0.805455		0.357172		0.773878
0.807879		0.357172		0.775348
0.810303		0.357172		0.776812
0.812727		0.357172		0.778269
0.815152		0.357172		0.779722
0.817576		0.357172		0.781168
0.820000		0.357172		0.782608
0.580000		0.384646		0.672738
0.582424		0.384646		0.674086
0.584848		0.384646		0.675457
0.587273		0.384646		0.676850
0.589697		0.384646		0.678265
0.592121		0.384646		0.679701
0.594545		0.384646		0.681157
0.596970		0.384646		0.682633
0.599394		0.384646		0.684127
0.601818		0.384646		0.685641
0.604242		0.384646		0.687171
0.606667		0.384646		0.688719
0.609091		0.384646		0.690284
0.611515		0.384646		0.691864
0.613939		0.384646		0.693460
0.616364		0.384646		0.695071
0.618788		0.384646		0.696696
0.621212		0.384646		0.698334
0.623636		0.384646		0.699986
0.626061		0.384646		0.701650
0.628485		0.384646		0.703326
0.630909		0.384646		0.705013
0.633333		0.384646		0.706712
0.635758		0.384646		0.708421
0.638182		0.384646		0.710139
0.640606		0.384646		0.711867
0.643030		0.384646		0.713605
0.645455		0.384646		0.715350
0.647879		0.384646		0.717104
0.650303		0.384646		0.718865
0.652727		0.384646		0.720633
0.655152		0.384646		0.722407
0.657576		0.384646		0.724188
0.660000		0.384646		0.725975
0.662424		0.384646		0.727766
0.664848		0.384646		0.729563
0.667273		0.384646		0.731364
0.669697		0.384646		0.733170
0.672121		0.384646		0.734979
0.674545		0.384646		0.736791
0.676970		0.384646		0.738607
0.679394		0.384646		0.740425
0.681818		0.384646		0.742245
0.684242		0.384646		0.744067
0.686667		0.384646		0.745891
0.689091		0.384646		0.747716
0.691515		0.384646		0.749542
0.693939		0.384646		0.751369
0.696364		0.384646		0.753196
0.698788		0.384646		0.755023
0.701212		0.384646		0.756850
0.703636		0.384646		0.758676
0.706061		0.384646		0.760502
0.708485		0.384646		0.762326
0.710909		0.384646		0.764149
0.713333		0.384646		0.765971
0.715758		0.384646		0.767791
0.718182		0.384646		0.769609
0.720606		0.384646		0.771425
0.723030		0.384646		0.773238
0.725455		0.384646		0.775048
0.727879		0.384646		0.776856
0.730303		0.384646		0.778660
0.732727		0.384646		0.780462
0.735152		0.384646		0.782259
0.737576		0.384646		0.784053
0.740000		0.384646		0.785844
0.742424		0.384646		0.787630
0.744848		0.384646		0.789412
0.747273		0.384646		0.791190
0.749697		0.384646		0.792963
0.752121		0.384646		0.794732
0.754545		0.384646		0.796496
0.756970		0.384646		0.798254
0.759394		0.384646		0.800008
0.761818		0.384646		0.801757
0.764242		0.384646		0.803501
0.766667		0.384646		0.805239
0.769091		0.384646		0.806971
0.771515		0.384646		0.808698
0.773939		0.384646		0.810419
0.776364		0.384646		0.812134
0.778788		0.384646		0.813843
0.781212		0.384646		0.815547
0.783636		0.384646		0.817244
0.786061		0.384646		0.818934
0.788485		0.384646		0.820619
0.790909		0.384646		0.822297
0.793333		0.384646		0.823969
0.795758		0.384646		0.825634
0.798182		0.384646		0.827292
0.800606		0.384646		0.828944
0.803030		0.384646		0.830589
0.805455		0.384646		0.832228
0.807879		0.384646		0.833859
0.810303		0.384646		0.835484
0.812727		0.384646		0.837101
0.815152		0.384646		0.838712
0.817576		0.384646		0.840316
0.820000		0.384646		0.841912
0.580000		0.412121		0.710703
0.582424		0.412121		0.712285
0.584848		0.412121		0.713890
0.587273		0.412121		0.715518
0.589697		0.412121		0.717168
0.592121		0.412121		0.718840
0.594545		0.412121		0.720532
0.596970		0.412121		0.722244
0.599394		0.412121		0.723975
0.601818		0.412121		0.725726
0.604242		0.412121		0.727494
0.606667		0.412121		0.729280
0.609091		0.412121		0.731082
0.611515		0.412121		0.732901
0.613939		0.412121		0.734735
0.616364		0.412121		0.736584
0.618788		0.412121		0.738447
0.621212		0.412121		0.740324
0.623636		0.412121		0.742214
0.626061		0.412121		0.744116
0.628485		0.412121		0.746030
0.630909		0.412121		0.747956
0.633333		0.412121		0.749892
0.635758		0.412121		0.751839
0.638182		0.412121		0.753795
0.640606		0.412121		0.755761
0.643030		0.412121		0.757735
0.645455		0.412121		0.759717
0.647879		0.412121		0.761706
0.650303		0.412121		0.763703
0.652727		0.412121		0.765707
0.655152		0.412121		0.767716
0.657576		0.412121		0.769731
0.660000		0.412121		0.771752
0.662424		0.412121		0.773777
0.664848		0.412121		0.775806
0.667273		0.412121		0.777840
0.669697		0.412121		0.779877
0.672121		0.412121		0.781917
0.674545		0.412121		0.783959
0.676970		0.412121		0.786004
0.679394		0.412121		0.788051
0.681818		0.412121		0.790099
0.684242		0.412121		0.792148
0.686667		0.412121		0.794199
0.689091		0.412121		0.796249
0.691515		0.412121		0.798300
0.693939		0.412121		0.800351
0.696364		0.412121		0.802401
0.698788		0.412121		0.804450
