T [fm^-1]		muB [fm^-1]		betaV_dfce [fm^-3]
0.604242		2.555152		0.005769
0.606667		2.555152		0.005953
0.609091		2.555152		0.006142
0.611515		2.555152		0.006337
0.613939		2.555152		0.006536
0.616364		2.555152		0.006741
0.618788		2.555152		0.006951
0.621212		2.555152		0.007167
0.623636		2.555152		0.007388
0.626061		2.555152		0.007615
0.628485		2.555152		0.007848
0.630909		2.555152		0.008087
0.633333		2.555152		0.008332
0.635758		2.555152		0.008584
0.638182		2.555152		0.008842
0.640606		2.555152		0.009106
0.643030		2.555152		0.009377
0.645455		2.555152		0.009655
0.647879		2.555152		0.009939
0.650303		2.555152		0.010231
0.652727		2.555152		0.010530
0.655152		2.555152		0.010836
0.657576		2.555152		0.011150
0.660000		2.555152		0.011472
0.662424		2.555152		0.011801
0.664848		2.555152		0.012138
0.667273		2.555152		0.012483
0.669697		2.555152		0.012837
0.672121		2.555152		0.013198
0.674545		2.555152		0.013569
0.676970		2.555152		0.013948
0.679394		2.555152		0.014336
0.681818		2.555152		0.014733
0.684242		2.555152		0.015140
0.686667		2.555152		0.015555
0.689091		2.555152		0.015981
0.691515		2.555152		0.016416
0.693939		2.555152		0.016861
0.696364		2.555152		0.017316
0.698788		2.555152		0.017781
0.701212		2.555152		0.018257
0.703636		2.555152		0.018744
0.706061		2.555152		0.019241
0.708485		2.555152		0.019750
0.710909		2.555152		0.020270
0.713333		2.555152		0.020801
0.715758		2.555152		0.021344
0.718182		2.555152		0.021898
0.720606		2.555152		0.022465
0.723030		2.555152		0.023044
0.725455		2.555152		0.023636
0.727879		2.555152		0.024240
0.730303		2.555152		0.024857
0.732727		2.555152		0.025487
0.735152		2.555152		0.026131
0.737576		2.555152		0.026788
0.740000		2.555152		0.027459
0.742424		2.555152		0.028144
0.744848		2.555152		0.028844
0.747273		2.555152		0.029557
0.749697		2.555152		0.030286
0.752121		2.555152		0.031030
0.754545		2.555152		0.031788
0.756970		2.555152		0.032563
0.759394		2.555152		0.033353
0.761818		2.555152		0.034159
0.764242		2.555152		0.034981
0.766667		2.555152		0.035819
0.769091		2.555152		0.036675
0.771515		2.555152		0.037547
0.773939		2.555152		0.038437
0.776364		2.555152		0.039344
0.778788		2.555152		0.040270
0.781212		2.555152		0.041213
0.783636		2.555152		0.042174
0.786061		2.555152		0.043155
0.788485		2.555152		0.044154
0.790909		2.555152		0.045172
0.793333		2.555152		0.046210
0.795758		2.555152		0.047268
0.798182		2.555152		0.048346
0.800606		2.555152		0.049445
0.803030		2.555152		0.050564
0.805455		2.555152		0.051704
0.807879		2.555152		0.052865
0.810303		2.555152		0.054048
0.812727		2.555152		0.055253
0.815152		2.555152		0.056481
0.817576		2.555152		0.057731
0.820000		2.555152		0.059004
0.580000		2.582626		0.004365
0.582424		2.582626		0.004510
0.584848		2.582626		0.004660
0.587273		2.582626		0.004814
0.589697		2.582626		0.004973
0.592121		2.582626		0.005136
0.594545		2.582626		0.005303
0.596970		2.582626		0.005475
0.599394		2.582626		0.005651
0.601818		2.582626		0.005833
0.604242		2.582626		0.006019
0.606667		2.582626		0.006210
0.609091		2.582626		0.006407
0.611515		2.582626		0.006608
0.613939		2.582626		0.006815
0.616364		2.582626		0.007028
0.618788		2.582626		0.007246
0.621212		2.582626		0.007469
0.623636		2.582626		0.007699
0.626061		2.582626		0.007935
0.628485		2.582626		0.008176
0.630909		2.582626		0.008424
0.633333		2.582626		0.008678
0.635758		2.582626		0.008938
0.638182		2.582626		0.009206
0.640606		2.582626		0.009479
0.643030		2.582626		0.009760
0.645455		2.582626		0.010048
0.647879		2.582626		0.010343
0.650303		2.582626		0.010645
0.652727		2.582626		0.010954
0.655152		2.582626		0.011271
0.657576		2.582626		0.011596
0.660000		2.582626		0.011928
0.662424		2.582626		0.012269
0.664848		2.582626		0.012618
0.667273		2.582626		0.012975
0.669697		2.582626		0.013341
0.672121		2.582626		0.013715
0.674545		2.582626		0.014098
0.676970		2.582626		0.014490
0.679394		2.582626		0.014891
0.681818		2.582626		0.015302
0.684242		2.582626		0.015722
0.686667		2.582626		0.016151
0.689091		2.582626		0.016591
0.691515		2.582626		0.017040
0.693939		2.582626		0.017500
0.696364		2.582626		0.017970
0.698788		2.582626		0.018451
0.701212		2.582626		0.018942
0.703636		2.582626		0.019445
0.706061		2.582626		0.019958
0.708485		2.582626		0.020483
0.710909		2.582626		0.021019
0.713333		2.582626		0.021568
0.715758		2.582626		0.022128
0.718182		2.582626		0.022700
0.720606		2.582626		0.023285
0.723030		2.582626		0.023882
0.725455		2.582626		0.024492
0.727879		2.582626		0.025116
0.730303		2.582626		0.025752
0.732727		2.582626		0.026402
0.735152		2.582626		0.027065
0.737576		2.582626		0.027743
0.740000		2.582626		0.028435
0.742424		2.582626		0.029141
0.744848		2.582626		0.029861
0.747273		2.582626		0.030597
0.749697		2.582626		0.031348
0.752121		2.582626		0.032114
0.754545		2.582626		0.032895
0.756970		2.582626		0.033693
0.759394		2.582626		0.034506
0.761818		2.582626		0.035336
0.764242		2.582626		0.036183
0.766667		2.582626		0.037046
0.769091		2.582626		0.037927
0.771515		2.582626		0.038825
0.773939		2.582626		0.039741
0.776364		2.582626		0.040675
0.778788		2.582626		0.041627
0.781212		2.582626		0.042597
0.783636		2.582626		0.043586
0.786061		2.582626		0.044595
0.788485		2.582626		0.045623
0.790909		2.582626		0.046670
0.793333		2.582626		0.047738
0.795758		2.582626		0.048826
0.798182		2.582626		0.049934
0.800606		2.582626		0.051063
0.803030		2.582626		0.052214
0.805455		2.582626		0.053386
0.807879		2.582626		0.054580
0.810303		2.582626		0.055796
0.812727		2.582626		0.057034
0.815152		2.582626		0.058295
0.817576		2.582626		0.059580
0.820000		2.582626		0.060887
0.580000		2.610101		0.004562
0.582424		2.610101		0.004713
0.584848		2.610101		0.004869
0.587273		2.610101		0.005029
0.589697		2.610101		0.005194
0.592121		2.610101		0.005363
0.594545		2.610101		0.005537
0.596970		2.610101		0.005715
0.599394		2.610101		0.005899
0.601818		2.610101		0.006087
0.604242		2.610101		0.006280
0.606667		2.610101		0.006479
0.609091		2.610101		0.006683
0.611515		2.610101		0.006892
0.613939		2.610101		0.007107
0.616364		2.610101		0.007327
0.618788		2.610101		0.007553
0.621212		2.610101		0.007786
0.623636		2.610101		0.008024
0.626061		2.610101		0.008268
0.628485		2.610101		0.008518
0.630909		2.610101		0.008775
0.633333		2.610101		0.009038
0.635758		2.610101		0.009308
0.638182		2.610101		0.009585
0.640606		2.610101		0.009869
0.643030		2.610101		0.010159
0.645455		2.610101		0.010457
0.647879		2.610101		0.010763
0.650303		2.610101		0.011075
0.652727		2.610101		0.011396
0.655152		2.610101		0.011724
0.657576		2.610101		0.012060
0.660000		2.610101		0.012404
0.662424		2.610101		0.012757
0.664848		2.610101		0.013118
0.667273		2.610101		0.013487
0.669697		2.610101		0.013865
0.672121		2.610101		0.014252
0.674545		2.610101		0.014648
0.676970		2.610101		0.015054
0.679394		2.610101		0.015468
0.681818		2.610101		0.015893
0.684242		2.610101		0.016327
0.686667		2.610101		0.016771
0.689091		2.610101		0.017225
0.691515		2.610101		0.017689
0.693939		2.610101		0.018164
0.696364		2.610101		0.018650
0.698788		2.610101		0.019146
0.701212		2.610101		0.019654
0.703636		2.610101		0.020172
0.706061		2.610101		0.020703
0.708485		2.610101		0.021244
0.710909		2.610101		0.021798
0.713333		2.610101		0.022364
0.715758		2.610101		0.022942
0.718182		2.610101		0.023533
0.720606		2.610101		0.024136
0.723030		2.610101		0.024752
0.725455		2.610101		0.025381
0.727879		2.610101		0.026024
0.730303		2.610101		0.026680
0.732727		2.610101		0.027350
0.735152		2.610101		0.028035
0.737576		2.610101		0.028733
0.740000		2.610101		0.029446
0.742424		2.610101		0.030174
0.744848		2.610101		0.030916
0.747273		2.610101		0.031674
0.749697		2.610101		0.032448
0.752121		2.610101		0.033237
0.754545		2.610101		0.034042
0.756970		2.610101		0.034863
0.759394		2.610101		0.035701
0.761818		2.610101		0.036556
0.764242		2.610101		0.037428
0.766667		2.610101		0.038317
0.769091		2.610101		0.039223
0.771515		2.610101		0.040148
0.773939		2.610101		0.041091
0.776364		2.610101		0.042052
0.778788		2.610101		0.043031
0.781212		2.610101		0.044030
0.783636		2.610101		0.045048
0.786061		2.610101		0.046085
0.788485		2.610101		0.047143
0.790909		2.610101		0.048220
0.793333		2.610101		0.049318
0.795758		2.610101		0.050437
0.798182		2.610101		0.051576
0.800606		2.610101		0.052737
0.803030		2.610101		0.053920
0.805455		2.610101		0.055125
0.807879		2.610101		0.056352
0.810303		2.610101		0.057602
0.812727		2.610101		0.058875
0.815152		2.610101		0.060171
0.817576		2.610101		0.061490
0.820000		2.610101		0.062834
0.580000		2.637576		0.004768
0.582424		2.637576		0.004926
0.584848		2.637576		0.005088
0.587273		2.637576		0.005254
0.589697		2.637576		0.005425
0.592121		2.637576		0.005601
0.594545		2.637576		0.005781
0.596970		2.637576		0.005967
0.599394		2.637576		0.006157
0.601818		2.637576		0.006353
0.604242		2.637576		0.006554
0.606667		2.637576		0.006760
0.609091		2.637576		0.006971
0.611515		2.637576		0.007189
0.613939		2.637576		0.007411
0.616364		2.637576		0.007640
0.618788		2.637576		0.007875
0.621212		2.637576		0.008115
0.623636		2.637576		0.008362
0.626061		2.637576		0.008616
0.628485		2.637576		0.008875
0.630909		2.637576		0.009141
0.633333		2.637576		0.009414
0.635758		2.637576		0.009694
0.638182		2.637576		0.009981
0.640606		2.637576		0.010275
0.643030		2.637576		0.010576
0.645455		2.637576		0.010884
0.647879		2.637576		0.011200
0.650303		2.637576		0.011524
0.652727		2.637576		0.011856
0.655152		2.637576		0.012196
0.657576		2.637576		0.012544
0.660000		2.637576		0.012900
0.662424		2.637576		0.013264
0.664848		2.637576		0.013638
0.667273		2.637576		0.014020
0.669697		2.637576		0.014411
0.672121		2.637576		0.014811
0.674545		2.637576		0.015221
0.676970		2.637576		0.015640
0.679394		2.637576		0.016069
0.681818		2.637576		0.016507
0.684242		2.637576		0.016956
0.686667		2.637576		0.017415
0.689091		2.637576		0.017884
0.691515		2.637576		0.018364
0.693939		2.637576		0.018854
0.696364		2.637576		0.019356
0.698788		2.637576		0.019869
0.701212		2.637576		0.020393
0.703636		2.637576		0.020928
0.706061		2.637576		0.021476
0.708485		2.637576		0.022035
0.710909		2.637576		0.022607
0.713333		2.637576		0.023191
0.715758		2.637576		0.023787
0.718182		2.637576		0.024396
0.720606		2.637576		0.025019
0.723030		2.637576		0.025655
0.725455		2.637576		0.026304
0.727879		2.637576		0.026967
0.730303		2.637576		0.027643
0.732727		2.637576		0.028334
0.735152		2.637576		0.029040
0.737576		2.637576		0.029760
0.740000		2.637576		0.030495
0.742424		2.637576		0.031245
0.744848		2.637576		0.032010
0.747273		2.637576		0.032791
0.749697		2.637576		0.033588
0.752121		2.637576		0.034401
0.754545		2.637576		0.035230
0.756970		2.637576		0.036076
0.759394		2.637576		0.036939
0.761818		2.637576		0.037820
0.764242		2.637576		0.038717
0.766667		2.637576		0.039633
0.769091		2.637576		0.040566
0.771515		2.637576		0.041518
0.773939		2.637576		0.042488
0.776364		2.637576		0.043477
0.778788		2.637576		0.044485
0.781212		2.637576		0.045513
0.783636		2.637576		0.046560
0.786061		2.637576		0.047627
0.788485		2.637576		0.048715
0.790909		2.637576		0.049823
0.793333		2.637576		0.050952
0.795758		2.637576		0.052103
0.798182		2.637576		0.053275
0.800606		2.637576		0.054469
0.803030		2.637576		0.055685
0.805455		2.637576		0.056923
0.807879		2.637576		0.058184
0.810303		2.637576		0.059469
0.812727		2.637576		0.060777
0.815152		2.637576		0.062109
0.817576		2.637576		0.063465
0.820000		2.637576		0.064845
0.580000		2.665051		0.004984
0.582424		2.665051		0.005148
0.584848		2.665051		0.005316
0.587273		2.665051		0.005489
0.589697		2.665051		0.005667
0.592121		2.665051		0.005850
0.594545		2.665051		0.006037
0.596970		2.665051		0.006230
0.599394		2.665051		0.006428
0.601818		2.665051		0.006631
0.604242		2.665051		0.006839
0.606667		2.665051		0.007053
0.609091		2.665051		0.007273
0.611515		2.665051		0.007498
0.613939		2.665051		0.007730
0.616364		2.665051		0.007967
0.618788		2.665051		0.008210
0.621212		2.665051		0.008460
0.623636		2.665051		0.008716
0.626061		2.665051		0.008978
0.628485		2.665051		0.009248
0.630909		2.665051		0.009524
0.633333		2.665051		0.009806
0.635758		2.665051		0.010096
0.638182		2.665051		0.010393
0.640606		2.665051		0.010698
0.643030		2.665051		0.011010
0.645455		2.665051		0.011329
0.647879		2.665051		0.011657
0.650303		2.665051		0.011992
0.652727		2.665051		0.012336
0.655152		2.665051		0.012687
0.657576		2.665051		0.013047
0.660000		2.665051		0.013416
0.662424		2.665051		0.013793
0.664848		2.665051		0.014179
0.667273		2.665051		0.014575
0.669697		2.665051		0.014979
0.672121		2.665051		0.015393
0.674545		2.665051		0.015817
0.676970		2.665051		0.016250
0.679394		2.665051		0.016693
0.681818		2.665051		0.017147
0.684242		2.665051		0.017610
0.686667		2.665051		0.018085
0.689091		2.665051		0.018569
0.691515		2.665051		0.019065
0.693939		2.665051		0.019572
0.696364		2.665051		0.020090
0.698788		2.665051		0.020619
0.701212		2.665051		0.021161
0.703636		2.665051		0.021714
0.706061		2.665051		0.022279
0.708485		2.665051		0.022856
0.710909		2.665051		0.023446
0.713333		2.665051		0.024049
0.715758		2.665051		0.024665
0.718182		2.665051		0.025293
0.720606		2.665051		0.025935
0.723030		2.665051		0.026591
0.725455		2.665051		0.027261
0.727879		2.665051		0.027944
0.730303		2.665051		0.028642
0.732727		2.665051		0.029355
0.735152		2.665051		0.030082
0.737576		2.665051		0.030824
0.740000		2.665051		0.031582
0.742424		2.665051		0.032355
0.744848		2.665051		0.033144
0.747273		2.665051		0.033949
0.749697		2.665051		0.034770
0.752121		2.665051		0.035607
0.754545		2.665051		0.036462
0.756970		2.665051		0.037333
0.759394		2.665051		0.038222
0.761818		2.665051		0.039128
0.764242		2.665051		0.040053
0.766667		2.665051		0.040995
0.769091		2.665051		0.041956
0.771515		2.665051		0.042936
0.773939		2.665051		0.043934
0.776364		2.665051		0.044952
0.778788		2.665051		0.045990
0.781212		2.665051		0.047047
0.783636		2.665051		0.048125
0.786061		2.665051		0.049223
0.788485		2.665051		0.050342
0.790909		2.665051		0.051482
0.793333		2.665051		0.052643
0.795758		2.665051		0.053826
0.798182		2.665051		0.055031
0.800606		2.665051		0.056259
0.803030		2.665051		0.057509
0.805455		2.665051		0.058782
0.807879		2.665051		0.060079
0.810303		2.665051		0.061399
0.812727		2.665051		0.062743
0.815152		2.665051		0.064112
0.817576		2.665051		0.065505
0.820000		2.665051		0.066923
0.580000		2.692525		0.005210
0.582424		2.692525		0.005381
0.584848		2.692525		0.005556
0.587273		2.692525		0.005736
0.589697		2.692525		0.005920
0.592121		2.692525		0.006110
0.594545		2.692525		0.006305
0.596970		2.692525		0.006505
0.599394		2.692525		0.006711
0.601818		2.692525		0.006921
0.604242		2.692525		0.007138
0.606667		2.692525		0.007360
0.609091		2.692525		0.007588
0.611515		2.692525		0.007822
0.613939		2.692525		0.008062
0.616364		2.692525		0.008308
0.618788		2.692525		0.008561
0.621212		2.692525		0.008820
0.623636		2.692525		0.009085
0.626061		2.692525		0.009357
0.628485		2.692525		0.009636
0.630909		2.692525		0.009922
0.633333		2.692525		0.010216
0.635758		2.692525		0.010516
0.638182		2.692525		0.010824
0.640606		2.692525		0.011139
0.643030		2.692525		0.011462
0.645455		2.692525		0.011793
0.647879		2.692525		0.012132
0.650303		2.692525		0.012480
0.652727		2.692525		0.012835
0.655152		2.692525		0.013199
0.657576		2.692525		0.013572
0.660000		2.692525		0.013953
0.662424		2.692525		0.014344
0.664848		2.692525		0.014743
0.667273		2.692525		0.015152
0.669697		2.692525		0.015571
0.672121		2.692525		0.015999
0.674545		2.692525		0.016437
0.676970		2.692525		0.016885
0.679394		2.692525		0.017343
0.681818		2.692525		0.017812
0.684242		2.692525		0.018291
0.686667		2.692525		0.018781
0.689091		2.692525		0.019282
0.691515		2.692525		0.019794
0.693939		2.692525		0.020318
0.696364		2.692525		0.020853
0.698788		2.692525		0.021400
0.701212		2.692525		0.021959
0.703636		2.692525		0.022530
0.706061		2.692525		0.023113
0.708485		2.692525		0.023709
0.710909		2.692525		0.024318
0.713333		2.692525		0.024940
0.715758		2.692525		0.025575
0.718182		2.692525		0.026224
0.720606		2.692525		0.026887
0.723030		2.692525		0.027563
0.725455		2.692525		0.028254
0.727879		2.692525		0.028959
0.730303		2.692525		0.029679
0.732727		2.692525		0.030413
0.735152		2.692525		0.031163
0.737576		2.692525		0.031928
0.740000		2.692525		0.032709
0.742424		2.692525		0.033506
0.744848		2.692525		0.034319
0.747273		2.692525		0.035148
0.749697		2.692525		0.035994
0.752121		2.692525		0.036857
0.754545		2.692525		0.037738
0.756970		2.692525		0.038635
0.759394		2.692525		0.039551
0.761818		2.692525		0.040484
0.764242		2.692525		0.041436
0.766667		2.692525		0.042406
0.769091		2.692525		0.043396
0.771515		2.692525		0.044404
0.773939		2.692525		0.045432
0.776364		2.692525		0.046480
0.778788		2.692525		0.047547
0.781212		2.692525		0.048635
0.783636		2.692525		0.049744
0.786061		2.692525		0.050874
0.788485		2.692525		0.052025
0.790909		2.692525		0.053197
0.793333		2.692525		0.054392
0.795758		2.692525		0.055608
0.798182		2.692525		0.056848
0.800606		2.692525		0.058110
0.803030		2.692525		0.059395
0.805455		2.692525		0.060704
0.807879		2.692525		0.062037
0.810303		2.692525		0.063394
0.812727		2.692525		0.064775
0.815152		2.692525		0.066182
0.817576		2.692525		0.067613
0.820000		2.692525		0.069071
0.580000		2.720000		0.005447
0.582424		2.720000		0.005625
0.584848		2.720000		0.005807
0.587273		2.720000		0.005993
0.589697		2.720000		0.006185
0.592121		2.720000		0.006383
0.594545		2.720000		0.006585
0.596970		2.720000		0.006793
0.599394		2.720000		0.007006
0.601818		2.720000		0.007225
0.604242		2.720000		0.007450
0.606667		2.720000		0.007681
0.609091		2.720000		0.007917
0.611515		2.720000		0.008160
0.613939		2.720000		0.008409
0.616364		2.720000		0.008665
0.618788		2.720000		0.008926
0.621212		2.720000		0.009195
0.623636		2.720000		0.009470
0.626061		2.720000		0.009753
0.628485		2.720000		0.010042
0.630909		2.720000		0.010338
0.633333		2.720000		0.010642
0.635758		2.720000		0.010954
0.638182		2.720000		0.011273
0.640606		2.720000		0.011599
0.643030		2.720000		0.011934
0.645455		2.720000		0.012277
0.647879		2.720000		0.012628
0.650303		2.720000		0.012988
0.652727		2.720000		0.013356
