101
81
T [GeV]		muB [GeV]		c3_T4 [fm^3/GeV * GeV^4]
0.121000		0.280000		-0.175839
0.122000		0.280000		-0.168457
0.123000		0.280000		-0.161453
0.124000		0.280000		-0.154803
0.125000		0.280000		-0.148486
0.126000		0.280000		-0.142480
0.127000		0.280000		-0.136768
0.128000		0.280000		-0.131332
0.129000		0.280000		-0.126156
0.130000		0.280000		-0.121225
0.131000		0.280000		-0.116524
0.132000		0.280000		-0.112041
0.133000		0.280000		-0.107764
0.134000		0.280000		-0.103681
0.135000		0.280000		-0.099782
0.136000		0.280000		-0.096057
0.137000		0.280000		-0.092497
0.138000		0.280000		-0.089093
0.139000		0.280000		-0.085838
0.140000		0.280000		-0.082723
0.141000		0.280000		-0.079741
0.142000		0.280000		-0.076886
0.143000		0.280000		-0.074151
0.144000		0.280000		-0.071531
0.145000		0.280000		-0.069019
0.146000		0.280000		-0.066612
0.147000		0.280000		-0.064303
0.148000		0.280000		-0.062088
0.149000		0.280000		-0.059962
0.150000		0.280000		-0.057922
0.151000		0.280000		-0.055964
0.152000		0.280000		-0.054083
0.153000		0.280000		-0.052277
0.154000		0.280000		-0.050541
0.155000		0.280000		-0.048873
0.156000		0.280000		-0.047270
0.157000		0.280000		-0.045728
0.158000		0.280000		-0.044246
0.159000		0.280000		-0.042820
0.160000		0.280000		-0.041448
0.161000		0.280000		-0.040128
0.162000		0.280000		-0.038857
0.163000		0.280000		-0.037634
0.164000		0.280000		-0.036456
0.165000		0.280000		-0.035322
0.166000		0.280000		-0.034229
0.167000		0.280000		-0.033177
0.168000		0.280000		-0.032162
0.169000		0.280000		-0.031185
0.170000		0.280000		-0.030242
0.171000		0.280000		-0.029334
0.172000		0.280000		-0.028458
0.173000		0.280000		-0.027613
0.174000		0.280000		-0.026798
0.175000		0.280000		-0.026011
0.176000		0.280000		-0.025252
0.177000		0.280000		-0.024520
0.178000		0.280000		-0.023813
0.179000		0.280000		-0.023130
0.180000		0.280000		-0.022471
0.181000		0.280000		-0.021834
0.182000		0.280000		-0.021219
0.183000		0.280000		-0.020625
0.184000		0.280000		-0.020051
0.185000		0.280000		-0.019496
0.186000		0.280000		-0.018960
0.187000		0.280000		-0.018441
0.188000		0.280000		-0.017940
0.189000		0.280000		-0.017455
0.190000		0.280000		-0.016986
0.191000		0.280000		-0.016533
0.192000		0.280000		-0.016094
0.193000		0.280000		-0.015669
0.194000		0.280000		-0.015258
0.195000		0.280000		-0.014861
0.196000		0.280000		-0.014476
0.197000		0.280000		-0.014103
0.198000		0.280000		-0.013742
0.199000		0.280000		-0.013392
0.200000		0.280000		-0.013053
0.100000		0.290000		-0.461161
0.101000		0.290000		-0.436309
0.102000		0.290000		-0.413183
0.103000		0.290000		-0.391634
0.104000		0.290000		-0.371528
0.105000		0.290000		-0.352744
0.106000		0.290000		-0.335175
0.107000		0.290000		-0.318721
0.108000		0.290000		-0.303294
0.109000		0.290000		-0.288815
0.110000		0.290000		-0.275209
0.111000		0.290000		-0.262413
0.112000		0.290000		-0.250364
0.113000		0.290000		-0.239010
0.114000		0.290000		-0.228299
0.115000		0.290000		-0.218187
0.116000		0.290000		-0.208632
0.117000		0.290000		-0.199595
0.118000		0.290000		-0.191042
0.119000		0.290000		-0.182941
0.120000		0.290000		-0.175261
0.121000		0.290000		-0.167977
0.122000		0.290000		-0.161062
0.123000		0.290000		-0.154495
0.124000		0.290000		-0.148252
0.125000		0.290000		-0.142316
0.126000		0.290000		-0.136667
0.127000		0.290000		-0.131288
0.128000		0.290000		-0.126164
0.129000		0.290000		-0.121280
0.130000		0.290000		-0.116623
0.131000		0.290000		-0.112179
0.132000		0.290000		-0.107938
0.133000		0.290000		-0.103887
0.134000		0.290000		-0.100018
0.135000		0.290000		-0.096319
0.136000		0.290000		-0.092782
0.137000		0.290000		-0.089400
0.138000		0.290000		-0.086163
0.139000		0.290000		-0.083064
0.140000		0.290000		-0.080097
0.141000		0.290000		-0.077255
0.142000		0.290000		-0.074531
0.143000		0.290000		-0.071920
0.144000		0.290000		-0.069417
0.145000		0.290000		-0.067016
0.146000		0.290000		-0.064713
0.147000		0.290000		-0.062503
0.148000		0.290000		-0.060381
0.149000		0.290000		-0.058343
0.150000		0.290000		-0.056387
0.151000		0.290000		-0.054507
0.152000		0.290000		-0.052700
0.153000		0.290000		-0.050964
0.154000		0.290000		-0.049295
0.155000		0.290000		-0.047690
0.156000		0.290000		-0.046147
0.157000		0.290000		-0.044661
0.158000		0.290000		-0.043233
0.159000		0.290000		-0.041857
0.160000		0.290000		-0.040534
0.161000		0.290000		-0.039259
0.162000		0.290000		-0.038032
0.163000		0.290000		-0.036849
0.164000		0.290000		-0.035710
0.165000		0.290000		-0.034613
0.166000		0.290000		-0.033555
0.167000		0.290000		-0.032536
0.168000		0.290000		-0.031553
0.169000		0.290000		-0.030605
0.170000		0.290000		-0.029691
0.171000		0.290000		-0.028809
0.172000		0.290000		-0.027959
0.173000		0.290000		-0.027138
0.174000		0.290000		-0.026346
0.175000		0.290000		-0.025581
0.176000		0.290000		-0.024843
0.177000		0.290000		-0.024130
0.178000		0.290000		-0.023442
0.179000		0.290000		-0.022777
0.180000		0.290000		-0.022135
0.181000		0.290000		-0.021514
0.182000		0.290000		-0.020915
0.183000		0.290000		-0.020335
0.184000		0.290000		-0.019775
0.185000		0.290000		-0.019233
0.186000		0.290000		-0.018709
0.187000		0.290000		-0.018203
0.188000		0.290000		-0.017713
0.189000		0.290000		-0.017239
0.190000		0.290000		-0.016780
0.191000		0.290000		-0.016336
0.192000		0.290000		-0.015907
0.193000		0.290000		-0.015491
0.194000		0.290000		-0.015089
0.195000		0.290000		-0.014699
0.196000		0.290000		-0.014321
0.197000		0.290000		-0.013956
0.198000		0.290000		-0.013602
0.199000		0.290000		-0.013259
0.200000		0.290000		-0.012926
0.100000		0.300000		-0.430989
0.101000		0.300000		-0.408340
0.102000		0.300000		-0.387229
0.103000		0.300000		-0.367526
0.104000		0.300000		-0.349112
0.105000		0.300000		-0.331882
0.106000		0.300000		-0.315740
0.107000		0.300000		-0.300601
0.108000		0.300000		-0.286386
0.109000		0.300000		-0.273023
0.110000		0.300000		-0.260450
0.111000		0.300000		-0.248607
0.112000		0.300000		-0.237441
0.113000		0.300000		-0.226905
0.114000		0.300000		-0.216952
0.115000		0.300000		-0.207544
0.116000		0.300000		-0.198642
0.117000		0.300000		-0.190213
0.118000		0.300000		-0.182226
0.119000		0.300000		-0.174651
0.120000		0.300000		-0.167463
0.121000		0.300000		-0.160636
0.122000		0.300000		-0.154150
0.123000		0.300000		-0.147982
0.124000		0.300000		-0.142113
0.125000		0.300000		-0.136526
0.126000		0.300000		-0.131204
0.127000		0.300000		-0.126132
0.128000		0.300000		-0.121296
0.129000		0.300000		-0.116682
0.130000		0.300000		-0.112277
0.131000		0.300000		-0.108072
0.132000		0.300000		-0.104053
0.133000		0.300000		-0.100213
0.134000		0.300000		-0.096541
0.135000		0.300000		-0.093028
0.136000		0.300000		-0.089667
0.137000		0.300000		-0.086449
0.138000		0.300000		-0.083367
0.139000		0.300000		-0.080415
0.140000		0.300000		-0.077586
0.141000		0.300000		-0.074875
0.142000		0.300000		-0.072274
0.143000		0.300000		-0.069780
0.144000		0.300000		-0.067387
0.145000		0.300000		-0.065090
0.146000		0.300000		-0.062884
0.147000		0.300000		-0.060767
0.148000		0.300000		-0.058733
0.149000		0.300000		-0.056778
0.150000		0.300000		-0.054900
0.151000		0.300000		-0.053095
0.152000		0.300000		-0.051359
0.153000		0.300000		-0.049690
0.154000		0.300000		-0.048084
0.155000		0.300000		-0.046539
0.156000		0.300000		-0.045052
0.157000		0.300000		-0.043621
0.158000		0.300000		-0.042243
0.159000		0.300000		-0.040916
0.160000		0.300000		-0.039638
0.161000		0.300000		-0.038407
0.162000		0.300000		-0.037221
0.163000		0.300000		-0.036079
0.164000		0.300000		-0.034977
0.165000		0.300000		-0.033915
0.166000		0.300000		-0.032891
0.167000		0.300000		-0.031903
0.168000		0.300000		-0.030951
0.169000		0.300000		-0.030032
0.170000		0.300000		-0.029145
0.171000		0.300000		-0.028290
0.172000		0.300000		-0.027464
0.173000		0.300000		-0.026667
0.174000		0.300000		-0.025897
0.175000		0.300000		-0.025153
0.176000		0.300000		-0.024435
0.177000		0.300000		-0.023742
0.178000		0.300000		-0.023072
0.179000		0.300000		-0.022424
0.180000		0.300000		-0.021799
0.181000		0.300000		-0.021194
0.182000		0.300000		-0.020609
0.183000		0.300000		-0.020044
0.184000		0.300000		-0.019497
0.185000		0.300000		-0.018969
0.186000		0.300000		-0.018457
0.187000		0.300000		-0.017962
0.188000		0.300000		-0.017484
0.189000		0.300000		-0.017020
0.190000		0.300000		-0.016572
0.191000		0.300000		-0.016138
0.192000		0.300000		-0.015717
0.193000		0.300000		-0.015310
0.194000		0.300000		-0.014916
0.195000		0.300000		-0.014534
0.196000		0.300000		-0.014165
0.197000		0.300000		-0.013806
0.198000		0.300000		-0.013459
0.199000		0.300000		-0.013123
0.200000		0.300000		-0.012796
0.100000		0.310000		-0.403563
0.101000		0.310000		-0.382883
0.102000		0.310000		-0.363576
0.103000		0.310000		-0.345525
0.104000		0.310000		-0.328629
0.105000		0.310000		-0.312794
0.106000		0.310000		-0.297937
0.107000		0.310000		-0.283980
0.108000		0.310000		-0.270856
0.109000		0.310000		-0.258501
0.110000		0.310000		-0.246859
0.111000		0.310000		-0.235879
0.112000		0.310000		-0.225512
0.113000		0.310000		-0.215715
0.114000		0.310000		-0.206450
0.115000		0.310000		-0.197681
0.116000		0.310000		-0.189373
0.117000		0.310000		-0.181497
0.118000		0.310000		-0.174025
0.119000		0.310000		-0.166930
0.120000		0.310000		-0.160190
0.121000		0.310000		-0.153783
0.122000		0.310000		-0.147687
0.123000		0.310000		-0.141885
0.124000		0.310000		-0.136359
0.125000		0.310000		-0.131093
0.126000		0.310000		-0.126072
0.127000		0.310000		-0.121282
0.128000		0.310000		-0.116710
0.129000		0.310000		-0.112344
0.130000		0.310000		-0.108174
0.131000		0.310000		-0.104188
0.132000		0.310000		-0.100376
0.133000		0.310000		-0.096730
0.134000		0.310000		-0.093241
0.135000		0.310000		-0.089901
0.136000		0.310000		-0.086703
0.137000		0.310000		-0.083638
0.138000		0.310000		-0.080702
0.139000		0.310000		-0.077886
0.140000		0.310000		-0.075186
0.141000		0.310000		-0.072597
0.142000		0.310000		-0.070111
0.143000		0.310000		-0.067726
0.144000		0.310000		-0.065436
0.145000		0.310000		-0.063236
0.146000		0.310000		-0.061123
0.147000		0.310000		-0.059093
0.148000		0.310000		-0.057142
0.149000		0.310000		-0.055266
0.150000		0.310000		-0.053462
0.151000		0.310000		-0.051727
0.152000		0.310000		-0.050058
0.153000		0.310000		-0.048452
0.154000		0.310000		-0.046906
0.155000		0.310000		-0.045418
0.156000		0.310000		-0.043986
0.157000		0.310000		-0.042606
0.158000		0.310000		-0.041277
0.159000		0.310000		-0.039996
0.160000		0.310000		-0.038762
0.161000		0.310000		-0.037573
0.162000		0.310000		-0.036427
0.163000		0.310000		-0.035321
0.164000		0.310000		-0.034256
0.165000		0.310000		-0.033228
0.166000		0.310000		-0.032236
0.167000		0.310000		-0.031279
0.168000		0.310000		-0.030356
0.169000		0.310000		-0.029465
0.170000		0.310000		-0.028605
0.171000		0.310000		-0.027775
0.172000		0.310000		-0.026973
0.173000		0.310000		-0.026198
0.174000		0.310000		-0.025450
0.175000		0.310000		-0.024728
0.176000		0.310000		-0.024029
0.177000		0.310000		-0.023355
0.178000		0.310000		-0.022703
0.179000		0.310000		-0.022072
0.180000		0.310000		-0.021463
0.181000		0.310000		-0.020873
0.182000		0.310000		-0.020303
0.183000		0.310000		-0.019752
0.184000		0.310000		-0.019219
0.185000		0.310000		-0.018703
0.186000		0.310000		-0.018203
0.187000		0.310000		-0.017720
0.188000		0.310000		-0.017252
0.189000		0.310000		-0.016800
0.190000		0.310000		-0.016361
0.191000		0.310000		-0.015937
0.192000		0.310000		-0.015525
0.193000		0.310000		-0.015127
0.194000		0.310000		-0.014741
0.195000		0.310000		-0.014367
0.196000		0.310000		-0.014005
0.197000		0.310000		-0.013654
0.198000		0.310000		-0.013314
0.199000		0.310000		-0.012984
0.200000		0.310000		-0.012664
0.100000		0.320000		-0.378630
0.101000		0.320000		-0.359711
0.102000		0.320000		-0.342016
0.103000		0.320000		-0.325447
0.104000		0.320000		-0.309912
0.105000		0.320000		-0.295329
0.106000		0.320000		-0.281625
0.107000		0.320000		-0.268732
0.108000		0.320000		-0.256591
0.109000		0.320000		-0.245144
0.110000		0.320000		-0.234343
0.111000		0.320000		-0.224141
0.112000		0.320000		-0.214497
0.113000		0.320000		-0.205371
0.114000		0.320000		-0.196729
0.115000		0.320000		-0.188539
0.116000		0.320000		-0.180771
0.117000		0.320000		-0.173398
0.118000		0.320000		-0.166394
0.119000		0.320000		-0.159738
0.120000		0.320000		-0.153407
0.121000		0.320000		-0.147381
0.122000		0.320000		-0.141644
0.123000		0.320000		-0.136176
0.124000		0.320000		-0.130964
0.125000		0.320000		-0.125993
0.126000		0.320000		-0.121248
0.127000		0.320000		-0.116717
0.128000		0.320000		-0.112389
0.129000		0.320000		-0.108253
0.130000		0.320000		-0.104298
0.131000		0.320000		-0.100515
0.132000		0.320000		-0.096894
0.133000		0.320000		-0.093429
0.134000		0.320000		-0.090109
0.135000		0.320000		-0.086930
0.136000		0.320000		-0.083882
0.137000		0.320000		-0.080960
0.138000		0.320000		-0.078159
0.139000		0.320000		-0.075471
0.140000		0.320000		-0.072891
0.141000		0.320000		-0.070416
0.142000		0.320000		-0.068038
0.143000		0.320000		-0.065755
0.144000		0.320000		-0.063561
0.145000		0.320000		-0.061454
0.146000		0.320000		-0.059427
0.147000		0.320000		-0.057479
0.148000		0.320000		-0.055606
0.149000		0.320000		-0.053804
0.150000		0.320000		-0.052071
0.151000		0.320000		-0.050402
0.152000		0.320000		-0.048796
0.153000		0.320000		-0.047250
0.154000		0.320000		-0.045761
0.155000		0.320000		-0.044328
0.156000		0.320000		-0.042946
0.157000		0.320000		-0.041615
0.158000		0.320000		-0.040333
0.159000		0.320000		-0.039096
0.160000		0.320000		-0.037905
0.161000		0.320000		-0.036755
0.162000		0.320000		-0.035647
0.163000		0.320000		-0.034578
0.164000		0.320000		-0.033547
0.165000		0.320000		-0.032551
0.166000		0.320000		-0.031591
0.167000		0.320000		-0.030664
0.168000		0.320000		-0.029769
0.169000		0.320000		-0.028905
0.170000		0.320000		-0.028070
0.171000		0.320000		-0.027264
0.172000		0.320000		-0.026486
0.173000		0.320000		-0.025733
0.174000		0.320000		-0.025007
0.175000		0.320000		-0.024304
0.176000		0.320000		-0.023625
0.177000		0.320000		-0.022969
0.178000		0.320000		-0.022334
0.179000		0.320000		-0.021720
0.180000		0.320000		-0.021126
0.181000		0.320000		-0.020552
0.182000		0.320000		-0.019997
0.183000		0.320000		-0.019459
0.184000		0.320000		-0.018939
0.185000		0.320000		-0.018435
0.186000		0.320000		-0.017948
0.187000		0.320000		-0.017476
0.188000		0.320000		-0.017019
0.189000		0.320000		-0.016577
0.190000		0.320000		-0.016148
0.191000		0.320000		-0.015733
0.192000		0.320000		-0.015331
0.193000		0.320000		-0.014941
0.194000		0.320000		-0.014564
0.195000		0.320000		-0.014198
0.196000		0.320000		-0.013843
0.197000		0.320000		-0.013499
0.198000		0.320000		-0.013166
0.199000		0.320000		-0.012842
0.200000		0.320000		-0.012529
0.100000		0.330000		-0.355960
0.101000		0.330000		-0.338612
0.102000		0.330000		-0.322361
0.103000		0.330000		-0.307117
0.104000		0.330000		-0.292801
0.105000		0.330000		-0.279342
0.106000		0.330000		-0.266675
0.107000		0.330000		-0.254739
0.108000		0.330000		-0.243482
0.109000		0.330000		-0.232855
0.110000		0.330000		-0.222812
0.111000		0.330000		-0.213314
0.112000		0.330000		-0.204322
0.113000		0.330000		-0.195804
0.114000		0.330000		-0.187727
0.115000		0.330000		-0.180062
0.116000		0.330000		-0.172784
0.117000		0.330000		-0.165868
0.118000		0.330000		-0.159292
0.119000		0.330000		-0.153034
0.120000		0.330000		-0.147076
0.121000		0.330000		-0.141400
0.122000		0.330000		-0.135989
0.123000		0.330000		-0.130829
0.124000		0.330000		-0.125904
0.125000		0.330000		-0.121203
0.126000		0.330000		-0.116712
0.127000		0.330000		-0.112420
0.128000		0.330000		-0.108316
0.129000		0.330000		-0.104391
0.130000		0.330000		-0.100635
0.131000		0.330000		-0.097039
0.132000		0.330000		-0.093595
0.133000		0.330000		-0.090296
0.134000		0.330000		-0.087135
0.135000		0.330000		-0.084104
0.136000		0.330000		-0.081197
0.137000		0.330000		-0.078408
0.138000		0.330000		-0.075732
0.139000		0.330000		-0.073163
0.140000		0.330000		-0.070696
0.141000		0.330000		-0.068326
0.142000		0.330000		-0.066050
0.143000		0.330000		-0.063862
0.144000		0.330000		-0.061760
0.145000		0.330000		-0.059738
0.146000		0.330000		-0.057793
0.147000		0.330000		-0.055923
0.148000		0.330000		-0.054123
0.149000		0.330000		-0.052391
0.150000		0.330000		-0.050723
0.151000		0.330000		-0.049118
0.152000		0.330000		-0.047572
0.153000		0.330000		-0.046083
0.154000		0.330000		-0.044648
0.155000		0.330000		-0.043266
0.156000		0.330000		-0.041933
0.157000		0.330000		-0.040649
0.158000		0.330000		-0.039411
0.159000		0.330000		-0.038217
0.160000		0.330000		-0.037065
0.161000		0.330000		-0.035954
0.162000		0.330000		-0.034882
0.163000		0.330000		-0.033848
0.164000		0.330000		-0.032849
0.165000		0.330000		-0.031885
0.166000		0.330000		-0.030955
0.167000		0.330000		-0.030057
0.168000		0.330000		-0.029189
0.169000		0.330000		-0.028351
0.170000		0.330000		-0.027541
0.171000		0.330000		-0.026759
0.172000		0.330000		-0.026003
0.173000		0.330000		-0.025272
0.174000		0.330000		-0.024566
0.175000		0.330000		-0.023883
0.176000		0.330000		-0.023222
0.177000		0.330000		-0.022584
0.178000		0.330000		-0.021966
0.179000		0.330000		-0.021368
0.180000		0.330000		-0.020790
0.181000		0.330000		-0.020231
0.182000		0.330000		-0.019689
0.183000		0.330000		-0.019165
0.184000		0.330000		-0.018658
0.185000		0.330000		-0.018167
0.186000		0.330000		-0.017691
0.187000		0.330000		-0.017231
0.188000		0.330000		-0.016784
0.189000		0.330000		-0.016352
0.190000		0.330000		-0.015933
0.191000		0.330000		-0.015528
0.192000		0.330000		-0.015134
0.193000		0.330000		-0.014753
0.194000		0.330000		-0.014384
0.195000		0.330000		-0.014026
0.196000		0.330000		-0.013678
0.197000		0.330000		-0.013341
0.198000		0.330000		-0.013015
0.199000		0.330000		-0.012698
0.200000		0.330000		-0.012391
0.100000		0.340000		-0.335338
0.101000		0.340000		-0.319395
0.102000		0.340000		-0.304433
0.103000		0.340000		-0.290376
0.104000		0.340000		-0.277153
0.105000		0.340000		-0.264702
0.106000		0.340000		-0.252965
0.107000		0.340000		-0.241890
0.108000		0.340000		-0.231430
0.109000		0.340000		-0.221540
0.110000		0.340000		-0.212182
0.111000		0.340000		-0.203319
0.112000		0.340000		-0.194918
0.113000		0.340000		-0.186949
0.114000		0.340000		-0.179384
0.115000		0.340000		-0.172196
0.116000		0.340000		-0.165364
0.117000		0.340000		-0.158863
0.118000		0.340000		-0.152675
0.119000		0.340000		-0.146781
0.120000		0.340000		-0.141164
0.121000		0.340000		-0.135807
0.122000		0.340000		-0.130695
0.123000		0.340000		-0.125815
0.124000		0.340000		-0.121154
0.125000		0.340000		-0.116701
0.126000		0.340000		-0.112443
0.127000		0.340000		-0.108370
0.128000		0.340000		-0.104473
0.129000		0.340000		-0.100742
0.130000		0.340000		-0.097170
0.131000		0.340000		-0.093747
0.132000		0.340000		-0.090467
0.133000		0.340000		-0.087323
0.134000		0.340000		-0.084307
0.135000		0.340000		-0.081414
0.136000		0.340000		-0.078638
0.137000		0.340000		-0.075972
0.138000		0.340000		-0.073413
0.139000		0.340000		-0.070955
0.140000		0.340000		-0.068593
0.141000		0.340000		-0.066324
0.142000		0.340000		-0.064142
