100
100
T [fm^-1]		muB [fm^-1]		F_dfce [fm^-1]
0.725455		1.456162		-0.408539
0.727879		1.456162		-0.411672
0.730303		1.456162		-0.414810
0.732727		1.456162		-0.417950
0.735152		1.456162		-0.421093
0.737576		1.456162		-0.424238
0.740000		1.456162		-0.427386
0.742424		1.456162		-0.430537
0.744848		1.456162		-0.433689
0.747273		1.456162		-0.436843
0.749697		1.456162		-0.440000
0.752121		1.456162		-0.443157
0.754545		1.456162		-0.446316
0.756970		1.456162		-0.449477
0.759394		1.456162		-0.452638
0.761818		1.456162		-0.455800
0.764242		1.456162		-0.458964
0.766667		1.456162		-0.462127
0.769091		1.456162		-0.465291
0.771515		1.456162		-0.468456
0.773939		1.456162		-0.471621
0.776364		1.456162		-0.474786
0.778788		1.456162		-0.477950
0.781212		1.456162		-0.481115
0.783636		1.456162		-0.484279
0.786061		1.456162		-0.487443
0.788485		1.456162		-0.490606
0.790909		1.456162		-0.493768
0.793333		1.456162		-0.496930
0.795758		1.456162		-0.500090
0.798182		1.456162		-0.503250
0.800606		1.456162		-0.506408
0.803030		1.456162		-0.509565
0.805455		1.456162		-0.512721
0.807879		1.456162		-0.515875
0.810303		1.456162		-0.519028
0.812727		1.456162		-0.522179
0.815152		1.456162		-0.525328
0.817576		1.456162		-0.528476
0.820000		1.456162		-0.531621
0.580000		1.483636		-0.238853
0.582424		1.483636		-0.241414
0.584848		1.483636		-0.243993
0.587273		1.483636		-0.246590
0.589697		1.483636		-0.249204
0.592121		1.483636		-0.251837
0.594545		1.483636		-0.254486
0.596970		1.483636		-0.257153
0.599394		1.483636		-0.259836
0.601818		1.483636		-0.262537
0.604242		1.483636		-0.265253
0.606667		1.483636		-0.267985
0.609091		1.483636		-0.270733
0.611515		1.483636		-0.273497
0.613939		1.483636		-0.276276
0.616364		1.483636		-0.279070
0.618788		1.483636		-0.281879
0.621212		1.483636		-0.284702
0.623636		1.483636		-0.287539
0.626061		1.483636		-0.290390
0.628485		1.483636		-0.293255
0.630909		1.483636		-0.296134
0.633333		1.483636		-0.299025
0.635758		1.483636		-0.301929
0.638182		1.483636		-0.304846
0.640606		1.483636		-0.307775
0.643030		1.483636		-0.310716
0.645455		1.483636		-0.313669
0.647879		1.483636		-0.316633
0.650303		1.483636		-0.319608
0.652727		1.483636		-0.322594
0.655152		1.483636		-0.325591
0.657576		1.483636		-0.328599
0.660000		1.483636		-0.331616
0.662424		1.483636		-0.334643
0.664848		1.483636		-0.337680
0.667273		1.483636		-0.340726
0.669697		1.483636		-0.343781
0.672121		1.483636		-0.346845
0.674545		1.483636		-0.349918
0.676970		1.483636		-0.352998
0.679394		1.483636		-0.356087
0.681818		1.483636		-0.359183
0.684242		1.483636		-0.362287
0.686667		1.483636		-0.365398
0.689091		1.483636		-0.368516
0.691515		1.483636		-0.371641
0.693939		1.483636		-0.374772
0.696364		1.483636		-0.377910
0.698788		1.483636		-0.381053
0.701212		1.483636		-0.384203
0.703636		1.483636		-0.387358
0.706061		1.483636		-0.390518
0.708485		1.483636		-0.393683
0.710909		1.483636		-0.396853
0.713333		1.483636		-0.400028
0.715758		1.483636		-0.403207
0.718182		1.483636		-0.406390
0.720606		1.483636		-0.409577
0.723030		1.483636		-0.412768
0.725455		1.483636		-0.415963
0.727879		1.483636		-0.419161
0.730303		1.483636		-0.422362
0.732727		1.483636		-0.425566
0.735152		1.483636		-0.428773
0.737576		1.483636		-0.431982
0.740000		1.483636		-0.435194
0.742424		1.483636		-0.438407
0.744848		1.483636		-0.441623
0.747273		1.483636		-0.444841
0.749697		1.483636		-0.448060
0.752121		1.483636		-0.451281
0.754545		1.483636		-0.454503
0.756970		1.483636		-0.457726
0.759394		1.483636		-0.460950
0.761818		1.483636		-0.464175
0.764242		1.483636		-0.467400
0.766667		1.483636		-0.470626
0.769091		1.483636		-0.473853
0.771515		1.483636		-0.477079
0.773939		1.483636		-0.480306
0.776364		1.483636		-0.483532
0.778788		1.483636		-0.486758
0.781212		1.483636		-0.489984
0.783636		1.483636		-0.493209
0.786061		1.483636		-0.496434
0.788485		1.483636		-0.499658
0.790909		1.483636		-0.502881
0.793333		1.483636		-0.506103
0.795758		1.483636		-0.509324
0.798182		1.483636		-0.512543
0.800606		1.483636		-0.515761
0.803030		1.483636		-0.518978
0.805455		1.483636		-0.522193
0.807879		1.483636		-0.525407
0.810303		1.483636		-0.528619
0.812727		1.483636		-0.531828
0.815152		1.483636		-0.535036
0.817576		1.483636		-0.538242
0.820000		1.483636		-0.541446
0.580000		1.511111		-0.242662
0.582424		1.511111		-0.245282
0.584848		1.511111		-0.247921
0.587273		1.511111		-0.250579
0.589697		1.511111		-0.253254
0.592121		1.511111		-0.255947
0.594545		1.511111		-0.258658
0.596970		1.511111		-0.261386
0.599394		1.511111		-0.264131
0.601818		1.511111		-0.266893
0.604242		1.511111		-0.269671
0.606667		1.511111		-0.272466
0.609091		1.511111		-0.275276
0.611515		1.511111		-0.278103
0.613939		1.511111		-0.280945
0.616364		1.511111		-0.283801
0.618788		1.511111		-0.286673
0.621212		1.511111		-0.289560
0.623636		1.511111		-0.292461
0.626061		1.511111		-0.295376
0.628485		1.511111		-0.298304
0.630909		1.511111		-0.301246
0.633333		1.511111		-0.304202
0.635758		1.511111		-0.307170
0.638182		1.511111		-0.310151
0.640606		1.511111		-0.313145
0.643030		1.511111		-0.316151
0.645455		1.511111		-0.319168
0.647879		1.511111		-0.322197
0.650303		1.511111		-0.325237
0.652727		1.511111		-0.328289
0.655152		1.511111		-0.331351
0.657576		1.511111		-0.334423
0.660000		1.511111		-0.337506
0.662424		1.511111		-0.340598
0.664848		1.511111		-0.343700
0.667273		1.511111		-0.346812
0.669697		1.511111		-0.349932
0.672121		1.511111		-0.353062
0.674545		1.511111		-0.356200
0.676970		1.511111		-0.359346
0.679394		1.511111		-0.362500
0.681818		1.511111		-0.365662
0.684242		1.511111		-0.368832
0.686667		1.511111		-0.372008
0.689091		1.511111		-0.375192
0.691515		1.511111		-0.378383
0.693939		1.511111		-0.381580
0.696364		1.511111		-0.384783
0.698788		1.511111		-0.387992
0.701212		1.511111		-0.391207
0.703636		1.511111		-0.394427
0.706061		1.511111		-0.397653
0.708485		1.511111		-0.400884
0.710909		1.511111		-0.404119
0.713333		1.511111		-0.407359
0.715758		1.511111		-0.410604
0.718182		1.511111		-0.413853
0.720606		1.511111		-0.417105
0.723030		1.511111		-0.420361
0.725455		1.511111		-0.423621
0.727879		1.511111		-0.426884
0.730303		1.511111		-0.430150
0.732727		1.511111		-0.433419
0.735152		1.511111		-0.436690
0.737576		1.511111		-0.439964
0.740000		1.511111		-0.443241
0.742424		1.511111		-0.446519
0.744848		1.511111		-0.449799
0.747273		1.511111		-0.453081
0.749697		1.511111		-0.456365
0.752121		1.511111		-0.459649
0.754545		1.511111		-0.462935
0.756970		1.511111		-0.466222
0.759394		1.511111		-0.469510
0.761818		1.511111		-0.472798
0.764242		1.511111		-0.476087
0.766667		1.511111		-0.479377
0.769091		1.511111		-0.482666
0.771515		1.511111		-0.485955
0.773939		1.511111		-0.489245
0.776364		1.511111		-0.492534
0.778788		1.511111		-0.495822
0.781212		1.511111		-0.499111
0.783636		1.511111		-0.502398
0.786061		1.511111		-0.505685
0.788485		1.511111		-0.508970
0.790909		1.511111		-0.512255
0.793333		1.511111		-0.515538
0.795758		1.511111		-0.518820
0.798182		1.511111		-0.522101
0.800606		1.511111		-0.525380
0.803030		1.511111		-0.528657
0.805455		1.511111		-0.531932
0.807879		1.511111		-0.535206
0.810303		1.511111		-0.538478
0.812727		1.511111		-0.541747
0.815152		1.511111		-0.545015
0.817576		1.511111		-0.548280
0.820000		1.511111		-0.551543
0.580000		1.538586		-0.246635
0.582424		1.538586		-0.249317
0.584848		1.538586		-0.252017
0.587273		1.538586		-0.254736
0.589697		1.538586		-0.257474
0.592121		1.538586		-0.260229
0.594545		1.538586		-0.263003
0.596970		1.538586		-0.265794
0.599394		1.538586		-0.268602
0.601818		1.538586		-0.271427
0.604242		1.538586		-0.274269
0.606667		1.538586		-0.277127
0.609091		1.538586		-0.280002
0.611515		1.538586		-0.282892
0.613939		1.538586		-0.285798
0.616364		1.538586		-0.288719
0.618788		1.538586		-0.291656
0.621212		1.538586		-0.294607
0.623636		1.538586		-0.297573
0.626061		1.538586		-0.300553
0.628485		1.538586		-0.303546
0.630909		1.538586		-0.306554
0.633333		1.538586		-0.309575
0.635758		1.538586		-0.312609
0.638182		1.538586		-0.315656
0.640606		1.538586		-0.318715
0.643030		1.538586		-0.321786
0.645455		1.538586		-0.324870
0.647879		1.538586		-0.327965
0.650303		1.538586		-0.331071
0.652727		1.538586		-0.334189
0.655152		1.538586		-0.337317
0.657576		1.538586		-0.340456
0.660000		1.538586		-0.343605
0.662424		1.538586		-0.346764
0.664848		1.538586		-0.349933
0.667273		1.538586		-0.353111
0.669697		1.538586		-0.356298
0.672121		1.538586		-0.359494
0.674545		1.538586		-0.362699
0.676970		1.538586		-0.365912
0.679394		1.538586		-0.369133
0.681818		1.538586		-0.372362
0.684242		1.538586		-0.375598
0.686667		1.538586		-0.378842
0.689091		1.538586		-0.382092
0.691515		1.538586		-0.385350
0.693939		1.538586		-0.388613
0.696364		1.538586		-0.391883
0.698788		1.538586		-0.395159
0.701212		1.538586		-0.398441
0.703636		1.538586		-0.401728
0.706061		1.538586		-0.405020
0.708485		1.538586		-0.408318
0.710909		1.538586		-0.411620
0.713333		1.538586		-0.414926
0.715758		1.538586		-0.418237
0.718182		1.538586		-0.421552
0.720606		1.538586		-0.424871
0.723030		1.538586		-0.428194
0.725455		1.538586		-0.431520
0.727879		1.538586		-0.434849
0.730303		1.538586		-0.438181
0.732727		1.538586		-0.441516
0.735152		1.538586		-0.444853
0.737576		1.538586		-0.448193
0.740000		1.538586		-0.451535
0.742424		1.538586		-0.454879
0.744848		1.538586		-0.458224
0.747273		1.538586		-0.461571
0.749697		1.538586		-0.464920
0.752121		1.538586		-0.468270
0.754545		1.538586		-0.471621
0.756970		1.538586		-0.474972
0.759394		1.538586		-0.478325
0.761818		1.538586		-0.481678
0.764242		1.538586		-0.485031
0.766667		1.538586		-0.488384
0.769091		1.538586		-0.491738
0.771515		1.538586		-0.495091
0.773939		1.538586		-0.498444
0.776364		1.538586		-0.501797
0.778788		1.538586		-0.505149
0.781212		1.538586		-0.508500
0.783636		1.538586		-0.511851
0.786061		1.538586		-0.515200
0.788485		1.538586		-0.518549
0.790909		1.538586		-0.521896
0.793333		1.538586		-0.525241
0.795758		1.538586		-0.528586
0.798182		1.538586		-0.531928
0.800606		1.538586		-0.535269
0.803030		1.538586		-0.538608
0.805455		1.538586		-0.541944
0.807879		1.538586		-0.545279
0.810303		1.538586		-0.548612
0.812727		1.538586		-0.551942
0.815152		1.538586		-0.555270
0.817576		1.538586		-0.558595
0.820000		1.538586		-0.561918
0.580000		1.566061		-0.250778
0.582424		1.566061		-0.253523
0.584848		1.566061		-0.256287
0.587273		1.566061		-0.259070
0.589697		1.566061		-0.261871
0.592121		1.566061		-0.264690
0.594545		1.566061		-0.267528
0.596970		1.566061		-0.270383
0.599394		1.566061		-0.273256
0.601818		1.566061		-0.276146
0.604242		1.566061		-0.279052
0.606667		1.566061		-0.281976
0.609091		1.566061		-0.284916
0.611515		1.566061		-0.287872
0.613939		1.566061		-0.290843
0.616364		1.566061		-0.293830
0.618788		1.566061		-0.296833
0.621212		1.566061		-0.299850
0.623636		1.566061		-0.302882
0.626061		1.566061		-0.305929
0.628485		1.566061		-0.308989
0.630909		1.566061		-0.312063
0.633333		1.566061		-0.315151
0.635758		1.566061		-0.318252
0.638182		1.566061		-0.321366
0.640606		1.566061		-0.324492
0.643030		1.566061		-0.327631
0.645455		1.566061		-0.330781
0.647879		1.566061		-0.333944
0.650303		1.566061		-0.337118
0.652727		1.566061		-0.340303
0.655152		1.566061		-0.343499
0.657576		1.566061		-0.346705
0.660000		1.566061		-0.349922
0.662424		1.566061		-0.353149
0.664848		1.566061		-0.356385
0.667273		1.566061		-0.359631
0.669697		1.566061		-0.362886
0.672121		1.566061		-0.366150
0.674545		1.566061		-0.369423
0.676970		1.566061		-0.372704
0.679394		1.566061		-0.375993
0.681818		1.566061		-0.379290
0.684242		1.566061		-0.382594
0.686667		1.566061		-0.385905
0.689091		1.566061		-0.389224
0.691515		1.566061		-0.392549
0.693939		1.566061		-0.395881
0.696364		1.566061		-0.399218
0.698788		1.566061		-0.402562
0.701212		1.566061		-0.405912
0.703636		1.566061		-0.409267
0.706061		1.566061		-0.412627
0.708485		1.566061		-0.415992
0.710909		1.566061		-0.419361
0.713333		1.566061		-0.422736
0.715758		1.566061		-0.426114
0.718182		1.566061		-0.429497
0.720606		1.566061		-0.432883
0.723030		1.566061		-0.436273
0.725455		1.566061		-0.439666
0.727879		1.566061		-0.443062
0.730303		1.566061		-0.446461
0.732727		1.566061		-0.449863
0.735152		1.566061		-0.453267
0.737576		1.566061		-0.456673
0.740000		1.566061		-0.460082
0.742424		1.566061		-0.463492
0.744848		1.566061		-0.466904
0.747273		1.566061		-0.470318
0.749697		1.566061		-0.473733
0.752121		1.566061		-0.477149
0.754545		1.566061		-0.480565
0.756970		1.566061		-0.483983
0.759394		1.566061		-0.487401
0.761818		1.566061		-0.490819
0.764242		1.566061		-0.494238
0.766667		1.566061		-0.497657
0.769091		1.566061		-0.501075
0.771515		1.566061		-0.504493
0.773939		1.566061		-0.507911
0.776364		1.566061		-0.511328
0.778788		1.566061		-0.514745
0.781212		1.566061		-0.518160
0.783636		1.566061		-0.521575
0.786061		1.566061		-0.524988
0.788485		1.566061		-0.528400
0.790909		1.566061		-0.531810
0.793333		1.566061		-0.535219
0.795758		1.566061		-0.538626
0.798182		1.566061		-0.542032
0.800606		1.566061		-0.545435
0.803030		1.566061		-0.548836
0.805455		1.566061		-0.552236
0.807879		1.566061		-0.555632
0.810303		1.566061		-0.559027
0.812727		1.566061		-0.562419
0.815152		1.566061		-0.565808
0.817576		1.566061		-0.569194
0.820000		1.566061		-0.572578
0.580000		1.593535		-0.255100
0.582424		1.593535		-0.257910
0.584848		1.593535		-0.260738
0.587273		1.593535		-0.263586
0.589697		1.593535		-0.266452
0.592121		1.593535		-0.269337
0.594545		1.593535		-0.272241
0.596970		1.593535		-0.275162
0.599394		1.593535		-0.278100
0.601818		1.593535		-0.281057
0.604242		1.593535		-0.284030
0.606667		1.593535		-0.287020
0.609091		1.593535		-0.290026
0.611515		1.593535		-0.293049
0.613939		1.593535		-0.296088
0.616364		1.593535		-0.299143
0.618788		1.593535		-0.302212
0.621212		1.593535		-0.305297
0.623636		1.593535		-0.308397
0.626061		1.593535		-0.311511
0.628485		1.593535		-0.314640
0.630909		1.593535		-0.317782
0.633333		1.593535		-0.320938
0.635758		1.593535		-0.324107
0.638182		1.593535		-0.327289
0.640606		1.593535		-0.330484
0.643030		1.593535		-0.333691
0.645455		1.593535		-0.336910
0.647879		1.593535		-0.340141
0.650303		1.593535		-0.343384
0.652727		1.593535		-0.346638
0.655152		1.593535		-0.349902
0.657576		1.593535		-0.353178
0.660000		1.593535		-0.356463
0.662424		1.593535		-0.359759
0.664848		1.593535		-0.363065
0.667273		1.593535		-0.366380
0.669697		1.593535		-0.369704
0.672121		1.593535		-0.373037
0.674545		1.593535		-0.376379
0.676970		1.593535		-0.379729
0.679394		1.593535		-0.383087
0.681818		1.593535		-0.386452
0.684242		1.593535		-0.389826
0.686667		1.593535		-0.393206
0.689091		1.593535		-0.396594
0.691515		1.593535		-0.399988
0.693939		1.593535		-0.403389
0.696364		1.593535		-0.406795
0.698788		1.593535		-0.410208
0.701212		1.593535		-0.413626
0.703636		1.593535		-0.417050
0.706061		1.593535		-0.420479
0.708485		1.593535		-0.423913
0.710909		1.593535		-0.427351
0.713333		1.593535		-0.430794
0.715758		1.593535		-0.434241
0.718182		1.593535		-0.437692
0.720606		1.593535		-0.441147
0.723030		1.593535		-0.444605
0.725455		1.593535		-0.448066
0.727879		1.593535		-0.451530
0.730303		1.593535		-0.454997
0.732727		1.593535		-0.458467
0.735152		1.593535		-0.461939
0.737576		1.593535		-0.465413
0.740000		1.593535		-0.468890
0.742424		1.593535		-0.472367
0.744848		1.593535		-0.475847
0.747273		1.593535		-0.479328
0.749697		1.593535		-0.482810
0.752121		1.593535		-0.486292
0.754545		1.593535		-0.489776
0.756970		1.593535		-0.493260
0.759394		1.593535		-0.496745
0.761818		1.593535		-0.500230
0.764242		1.593535		-0.503715
0.766667		1.593535		-0.507199
0.769091		1.593535		-0.510684
0.771515		1.593535		-0.514168
0.773939		1.593535		-0.517651
0.776364		1.593535		-0.521134
0.778788		1.593535		-0.524615
0.781212		1.593535		-0.528096
0.783636		1.593535		-0.531575
0.786061		1.593535		-0.535053
0.788485		1.593535		-0.538530
0.790909		1.593535		-0.542005
0.793333		1.593535		-0.545478
0.795758		1.593535		-0.548949
0.798182		1.593535		-0.552418
0.800606		1.593535		-0.555885
0.803030		1.593535		-0.559350
0.805455		1.593535		-0.562812
0.807879		1.593535		-0.566272
0.810303		1.593535		-0.569729
0.812727		1.593535		-0.573183
0.815152		1.593535		-0.576635
0.817576		1.593535		-0.580083
0.820000		1.593535		-0.583528
0.580000		1.621010		-0.259607
0.582424		1.621010		-0.262483
0.584848		1.621010		-0.265378
0.587273		1.621010		-0.268292
0.589697		1.621010		-0.271226
0.592121		1.621010		-0.274178
0.594545		1.621010		-0.277148
0.596970		1.621010		-0.280137
0.599394		1.621010		-0.283143
0.601818		1.621010		-0.286167
0.604242		1.621010		-0.289208
0.606667		1.621010		-0.292266
0.609091		1.621010		-0.295341
0.611515		1.621010		-0.298433
0.613939		1.621010		-0.301540
0.616364		1.621010		-0.304663
0.618788		1.621010		-0.307802
0.621212		1.621010		-0.310956
0.623636		1.621010		-0.314124
0.626061		1.621010		-0.317308
0.628485		1.621010		-0.320505
0.630909		1.621010		-0.323717
0.633333		1.621010		-0.326942
0.635758		1.621010		-0.330181
0.638182		1.621010		-0.333433
0.640606		1.621010		-0.336697
0.643030		1.621010		-0.339974
0.645455		1.621010		-0.343263
0.647879		1.621010		-0.346564
0.650303		1.621010		-0.349877
0.652727		1.621010		-0.353201
0.655152		1.621010		-0.356536
0.657576		1.621010		-0.359881
0.660000		1.621010		-0.363237
0.662424		1.621010		-0.366603
0.664848		1.621010		-0.369979
0.667273		1.621010		-0.373364
0.669697		1.621010		-0.376758
0.672121		1.621010		-0.380161
0.674545		1.621010		-0.383573
0.676970		1.621010		-0.386994
0.679394		1.621010		-0.390422
0.681818		1.621010		-0.393858
0.684242		1.621010		-0.397301
0.686667		1.621010		-0.400752
0.689091		1.621010		-0.404210
0.691515		1.621010		-0.407674
0.693939		1.621010		-0.411145
0.696364		1.621010		-0.414622
0.698788		1.621010		-0.418104
0.701212		1.621010		-0.421592
0.703636		1.621010		-0.425086
0.706061		1.621010		-0.428585
0.708485		1.621010		-0.432088
0.710909		1.621010		-0.435596
0.713333		1.621010		-0.439109
0.715758		1.621010		-0.442625
0.718182		1.621010		-0.446146
0.720606		1.621010		-0.449670
0.723030		1.621010		-0.453197
0.725455		1.621010		-0.456728
0.727879		1.621010		-0.460261
0.730303		1.621010		-0.463797
0.732727		1.621010		-0.467336
0.735152		1.621010		-0.470877
0.737576		1.621010		-0.474420
0.740000		1.621010		-0.477964
0.742424		1.621010		-0.481511
0.744848		1.621010		-0.485059
0.747273		1.621010		-0.488608
0.749697		1.621010		-0.492157
0.752121		1.621010		-0.495708
0.754545		1.621010		-0.499260
0.756970		1.621010		-0.502812
0.759394		1.621010		-0.506364
0.761818		1.621010		-0.509916
0.764242		1.621010		-0.513468
0.766667		1.621010		-0.517020
0.769091		1.621010		-0.520571
0.771515		1.621010		-0.524122
0.773939		1.621010		-0.527672
0.776364		1.621010		-0.531220
0.778788		1.621010		-0.534768
0.781212		1.621010		-0.538315
0.783636		1.621010		-0.541860
0.786061		1.621010		-0.545404
0.788485		1.621010		-0.548946
0.790909		1.621010		-0.552486
