100
100
T [fm^-1]		muB [fm^-1]		betabulk_dfce [fm^-4]
0.609091		1.483636		-0.223997
0.611515		1.483636		-0.234368
0.613939		1.483636		-0.245160
0.616364		1.483636		-0.256386
0.618788		1.483636		-0.268063
0.621212		1.483636		-0.280205
0.623636		1.483636		-0.292829
0.626061		1.483636		-0.305949
0.628485		1.483636		-0.319584
0.630909		1.483636		-0.333750
0.633333		1.483636		-0.348464
0.635758		1.483636		-0.363746
0.638182		1.483636		-0.379612
0.640606		1.483636		-0.396082
0.643030		1.483636		-0.413176
0.645455		1.483636		-0.430914
0.647879		1.483636		-0.449315
0.650303		1.483636		-0.468402
0.652727		1.483636		-0.488194
0.655152		1.483636		-0.508715
0.657576		1.483636		-0.529987
0.660000		1.483636		-0.552034
0.662424		1.483636		-0.574877
0.664848		1.483636		-0.598543
0.667273		1.483636		-0.623056
0.669697		1.483636		-0.648441
0.672121		1.483636		-0.674724
0.674545		1.483636		-0.701931
0.676970		1.483636		-0.730091
0.679394		1.483636		-0.759231
0.681818		1.483636		-0.789379
0.684242		1.483636		-0.820564
0.686667		1.483636		-0.852816
0.689091		1.483636		-0.886166
0.691515		1.483636		-0.920645
0.693939		1.483636		-0.956284
0.696364		1.483636		-0.993116
0.698788		1.483636		-1.031174
0.701212		1.483636		-1.070493
0.703636		1.483636		-1.111105
0.706061		1.483636		-1.153048
0.708485		1.483636		-1.196356
0.710909		1.483636		-1.241067
0.713333		1.483636		-1.287219
0.715758		1.483636		-1.334849
0.718182		1.483636		-1.383996
0.720606		1.483636		-1.434702
0.723030		1.483636		-1.487005
0.725455		1.483636		-1.540949
0.727879		1.483636		-1.596574
0.730303		1.483636		-1.653925
0.732727		1.483636		-1.713045
0.735152		1.483636		-1.773979
0.737576		1.483636		-1.836773
0.740000		1.483636		-1.901473
0.742424		1.483636		-1.968126
0.744848		1.483636		-2.036782
0.747273		1.483636		-2.107489
0.749697		1.483636		-2.180297
0.752121		1.483636		-2.255258
0.754545		1.483636		-2.332423
0.756970		1.483636		-2.411845
0.759394		1.483636		-2.493579
0.761818		1.483636		-2.577678
0.764242		1.483636		-2.664199
0.766667		1.483636		-2.753198
0.769091		1.483636		-2.844733
0.771515		1.483636		-2.938863
0.773939		1.483636		-3.035648
0.776364		1.483636		-3.135148
0.778788		1.483636		-3.237426
0.781212		1.483636		-3.342543
0.783636		1.483636		-3.450565
0.786061		1.483636		-3.561555
0.788485		1.483636		-3.675580
0.790909		1.483636		-3.792707
0.793333		1.483636		-3.913004
0.795758		1.483636		-4.036541
0.798182		1.483636		-4.163387
0.800606		1.483636		-4.293615
0.803030		1.483636		-4.427296
0.805455		1.483636		-4.564506
0.807879		1.483636		-4.705318
0.810303		1.483636		-4.849809
0.812727		1.483636		-4.998056
0.815152		1.483636		-5.150138
0.817576		1.483636		-5.306134
0.820000		1.483636		-5.466125
0.580000		1.511111		-0.133432
0.582424		1.511111		-0.140030
0.584848		1.511111		-0.146914
0.587273		1.511111		-0.154096
0.589697		1.511111		-0.161586
0.592121		1.511111		-0.169395
0.594545		1.511111		-0.177536
0.596970		1.511111		-0.186019
0.599394		1.511111		-0.194858
0.601818		1.511111		-0.204066
0.604242		1.511111		-0.213655
0.606667		1.511111		-0.223639
0.609091		1.511111		-0.234032
0.611515		1.511111		-0.244848
0.613939		1.511111		-0.256102
0.616364		1.511111		-0.267809
0.618788		1.511111		-0.279984
0.621212		1.511111		-0.292643
0.623636		1.511111		-0.305804
0.626061		1.511111		-0.319482
0.628485		1.511111		-0.333694
0.630909		1.511111		-0.348460
0.633333		1.511111		-0.363796
0.635758		1.511111		-0.379722
0.638182		1.511111		-0.396256
0.640606		1.511111		-0.413419
0.643030		1.511111		-0.431230
0.645455		1.511111		-0.449710
0.647879		1.511111		-0.468881
0.650303		1.511111		-0.488764
0.652727		1.511111		-0.509381
0.655152		1.511111		-0.530756
0.657576		1.511111		-0.552911
0.660000		1.511111		-0.575871
0.662424		1.511111		-0.599660
0.664848		1.511111		-0.624303
0.667273		1.511111		-0.649826
0.669697		1.511111		-0.676255
0.672121		1.511111		-0.703617
0.674545		1.511111		-0.731941
0.676970		1.511111		-0.761253
0.679394		1.511111		-0.791582
0.681818		1.511111		-0.822959
0.684242		1.511111		-0.855414
0.686667		1.511111		-0.888976
0.689091		1.511111		-0.923679
0.691515		1.511111		-0.959553
0.693939		1.511111		-0.996631
0.696364		1.511111		-1.034948
0.698788		1.511111		-1.074538
0.701212		1.511111		-1.115435
0.703636		1.511111		-1.157676
0.706061		1.511111		-1.201297
0.708485		1.511111		-1.246335
0.710909		1.511111		-1.292828
0.713333		1.511111		-1.340815
0.715758		1.511111		-1.390336
0.718182		1.511111		-1.441432
0.720606		1.511111		-1.494142
0.723030		1.511111		-1.548511
0.725455		1.511111		-1.604579
0.727879		1.511111		-1.662392
0.730303		1.511111		-1.721993
0.732727		1.511111		-1.783428
0.735152		1.511111		-1.846744
0.737576		1.511111		-1.911987
0.740000		1.511111		-1.979206
0.742424		1.511111		-2.048449
0.744848		1.511111		-2.119767
0.747273		1.511111		-2.193210
0.749697		1.511111		-2.268830
0.752121		1.511111		-2.346679
0.754545		1.511111		-2.426812
0.756970		1.511111		-2.509282
0.759394		1.511111		-2.594146
0.761818		1.511111		-2.681459
0.764242		1.511111		-2.771280
0.766667		1.511111		-2.863667
0.769091		1.511111		-2.958679
0.771515		1.511111		-3.056377
0.773939		1.511111		-3.156822
0.776364		1.511111		-3.260078
0.778788		1.511111		-3.366208
0.781212		1.511111		-3.475276
0.783636		1.511111		-3.587348
0.786061		1.511111		-3.702492
0.788485		1.511111		-3.820775
0.790909		1.511111		-3.942267
0.793333		1.511111		-4.067037
0.795758		1.511111		-4.195157
0.798182		1.511111		-4.326699
0.800606		1.511111		-4.461737
0.803030		1.511111		-4.600347
0.805455		1.511111		-4.742603
0.807879		1.511111		-4.888582
0.810303		1.511111		-5.038364
0.812727		1.511111		-5.192028
0.815152		1.511111		-5.349653
0.817576		1.511111		-5.511323
0.820000		1.511111		-5.677121
0.580000		1.538586		-0.139664
0.582424		1.538586		-0.146556
0.584848		1.538586		-0.153746
0.587273		1.538586		-0.161246
0.589697		1.538586		-0.169067
0.592121		1.538586		-0.177222
0.594545		1.538586		-0.185721
0.596970		1.538586		-0.194578
0.599394		1.538586		-0.203806
0.601818		1.538586		-0.213418
0.604242		1.538586		-0.223427
0.606667		1.538586		-0.233847
0.609091		1.538586		-0.244694
0.611515		1.538586		-0.255981
0.613939		1.538586		-0.267724
0.616364		1.538586		-0.279939
0.618788		1.538586		-0.292642
0.621212		1.538586		-0.305849
0.623636		1.538586		-0.319577
0.626061		1.538586		-0.333845
0.628485		1.538586		-0.348669
0.630909		1.538586		-0.364068
0.633333		1.538586		-0.380062
0.635758		1.538586		-0.396669
0.638182		1.538586		-0.413909
0.640606		1.538586		-0.431804
0.643030		1.538586		-0.450373
0.645455		1.538586		-0.469638
0.647879		1.538586		-0.489622
0.650303		1.538586		-0.510346
0.652727		1.538586		-0.531834
0.655152		1.538586		-0.554110
0.657576		1.538586		-0.577197
0.660000		1.538586		-0.601121
0.662424		1.538586		-0.625908
0.664848		1.538586		-0.651582
0.667273		1.538586		-0.678171
0.669697		1.538586		-0.705702
0.672121		1.538586		-0.734203
0.674545		1.538586		-0.763703
0.676970		1.538586		-0.794230
0.679394		1.538586		-0.825815
0.681818		1.538586		-0.858487
0.684242		1.538586		-0.892279
0.686667		1.538586		-0.927223
0.689091		1.538586		-0.963350
0.691515		1.538586		-1.000694
0.693939		1.538586		-1.039289
0.696364		1.538586		-1.079170
0.698788		1.538586		-1.120373
0.701212		1.538586		-1.162933
0.703636		1.538586		-1.206888
0.706061		1.538586		-1.252276
0.708485		1.538586		-1.299134
0.710909		1.538586		-1.347503
0.713333		1.538586		-1.397422
0.715758		1.538586		-1.448934
0.718182		1.538586		-1.502078
0.720606		1.538586		-1.556898
0.723030		1.538586		-1.613438
0.725455		1.538586		-1.671742
0.727879		1.538586		-1.731854
0.730303		1.538586		-1.793822
0.732727		1.538586		-1.857691
0.735152		1.538586		-1.923510
0.737576		1.538586		-1.991328
0.740000		1.538586		-2.061193
0.742424		1.538586		-2.133158
0.744848		1.538586		-2.207272
0.747273		1.538586		-2.283589
0.749697		1.538586		-2.362162
0.752121		1.538586		-2.443046
0.754545		1.538586		-2.526295
0.756970		1.538586		-2.611966
0.759394		1.538586		-2.700116
0.761818		1.538586		-2.790804
0.764242		1.538586		-2.884089
0.766667		1.538586		-2.980031
0.769091		1.538586		-3.078692
0.771515		1.538586		-3.180134
0.773939		1.538586		-3.284420
0.776364		1.538586		-3.391616
0.778788		1.538586		-3.501786
0.781212		1.538586		-3.614998
0.783636		1.538586		-3.731319
0.786061		1.538586		-3.850819
0.788485		1.538586		-3.973567
0.790909		1.538586		-4.099634
0.793333		1.538586		-4.229093
0.795758		1.538586		-4.362017
0.798182		1.538586		-4.498482
0.800606		1.538586		-4.638562
0.803030		1.538586		-4.782334
0.805455		1.538586		-4.929877
0.807879		1.538586		-5.081271
0.810303		1.538586		-5.236595
0.812727		1.538586		-5.395932
0.815152		1.538586		-5.559365
0.817576		1.538586		-5.726977
0.820000		1.538586		-5.898855
0.580000		1.566061		-0.146300
0.582424		1.566061		-0.153503
0.584848		1.566061		-0.161018
0.587273		1.566061		-0.168856
0.589697		1.566061		-0.177029
0.592121		1.566061		-0.185549
0.594545		1.566061		-0.194429
0.596970		1.566061		-0.203682
0.599394		1.566061		-0.213322
0.601818		1.566061		-0.223362
0.604242		1.566061		-0.233816
0.606667		1.566061		-0.244699
0.609091		1.566061		-0.256025
0.611515		1.566061		-0.267812
0.613939		1.566061		-0.280073
0.616364		1.566061		-0.292826
0.618788		1.566061		-0.306087
0.621212		1.566061		-0.319874
0.623636		1.566061		-0.334204
0.626061		1.566061		-0.349095
0.628485		1.566061		-0.364566
0.630909		1.566061		-0.380636
0.633333		1.566061		-0.397325
0.635758		1.566061		-0.414652
0.638182		1.566061		-0.432639
0.640606		1.566061		-0.451307
0.643030		1.566061		-0.470677
0.645455		1.566061		-0.490772
0.647879		1.566061		-0.511614
0.650303		1.566061		-0.533227
0.652727		1.566061		-0.555635
0.655152		1.566061		-0.578863
0.657576		1.566061		-0.602935
0.660000		1.566061		-0.627877
0.662424		1.566061		-0.653716
0.664848		1.566061		-0.680479
0.667273		1.566061		-0.708193
0.669697		1.566061		-0.736887
0.672121		1.566061		-0.766589
0.674545		1.566061		-0.797330
0.676970		1.566061		-0.829138
0.679394		1.566061		-0.862046
0.681818		1.566061		-0.896085
0.684242		1.566061		-0.931288
0.686667		1.566061		-0.967686
0.689091		1.566061		-1.005315
0.691515		1.566061		-1.044208
0.693939		1.566061		-1.084401
0.696364		1.566061		-1.125930
0.698788		1.566061		-1.168832
0.701212		1.566061		-1.213144
0.703636		1.566061		-1.258904
0.706061		1.566061		-1.306152
0.708485		1.566061		-1.354927
0.710909		1.566061		-1.405270
0.713333		1.566061		-1.457223
0.715758		1.566061		-1.510828
0.718182		1.566061		-1.566129
0.720606		1.566061		-1.623168
0.723030		1.566061		-1.681993
0.725455		1.566061		-1.742647
0.727879		1.566061		-1.805178
0.730303		1.566061		-1.869634
0.732727		1.566061		-1.936062
0.735152		1.566061		-2.004513
0.737576		1.566061		-2.075037
0.740000		1.566061		-2.147684
0.742424		1.566061		-2.222508
0.744848		1.566061		-2.299561
0.747273		1.566061		-2.378898
0.749697		1.566061		-2.460573
0.752121		1.566061		-2.544644
0.754545		1.566061		-2.631166
0.756970		1.566061		-2.720198
0.759394		1.566061		-2.811799
0.761818		1.566061		-2.906030
0.764242		1.566061		-3.002951
0.766667		1.566061		-3.102625
0.769091		1.566061		-3.205115
0.771515		1.566061		-3.310485
0.773939		1.566061		-3.418802
0.776364		1.566061		-3.530131
0.778788		1.566061		-3.644540
0.781212		1.566061		-3.762099
0.783636		1.566061		-3.882876
0.786061		1.566061		-4.006943
0.788485		1.566061		-4.134373
0.790909		1.566061		-4.265238
0.793333		1.566061		-4.399613
0.795758		1.566061		-4.537573
0.798182		1.566061		-4.679196
0.800606		1.566061		-4.824560
0.803030		1.566061		-4.973743
0.805455		1.566061		-5.126827
0.807879		1.566061		-5.283893
0.810303		1.566061		-5.445023
0.812727		1.566061		-5.610303
0.815152		1.566061		-5.779817
0.817576		1.566061		-5.953653
0.820000		1.566061		-6.131898
0.580000		1.593535		-0.153368
0.582424		1.593535		-0.160902
0.584848		1.593535		-0.168761
0.587273		1.593535		-0.176958
0.589697		1.593535		-0.185504
0.592121		1.593535		-0.194413
0.594545		1.593535		-0.203697
0.596970		1.593535		-0.213370
0.599394		1.593535		-0.223446
0.601818		1.593535		-0.233940
0.604242		1.593535		-0.244865
0.606667		1.593535		-0.256238
0.609091		1.593535		-0.268074
0.611515		1.593535		-0.280389
0.613939		1.593535		-0.293199
0.616364		1.593535		-0.306522
0.618788		1.593535		-0.320375
0.621212		1.593535		-0.334775
0.623636		1.593535		-0.349741
0.626061		1.593535		-0.365292
0.628485		1.593535		-0.381448
0.630909		1.593535		-0.398228
0.633333		1.593535		-0.415652
0.635758		1.593535		-0.433741
0.638182		1.593535		-0.452518
0.640606		1.593535		-0.472003
0.643030		1.593535		-0.492220
0.645455		1.593535		-0.513192
0.647879		1.593535		-0.534942
0.650303		1.593535		-0.557494
0.652727		1.593535		-0.580874
0.655152		1.593535		-0.605107
0.657576		1.593535		-0.630219
0.660000		1.593535		-0.656236
0.662424		1.593535		-0.683187
0.664848		1.593535		-0.711099
0.667273		1.593535		-0.740001
0.669697		1.593535		-0.769921
0.672121		1.593535		-0.800891
0.674545		1.593535		-0.832941
0.676970		1.593535		-0.866101
0.679394		1.593535		-0.900405
0.681818		1.593535		-0.935885
0.684242		1.593535		-0.972574
0.686667		1.593535		-1.010507
0.689091		1.593535		-1.049719
0.691515		1.593535		-1.090245
0.693939		1.593535		-1.132122
0.696364		1.593535		-1.175387
0.698788		1.593535		-1.220078
0.701212		1.593535		-1.266235
0.703636		1.593535		-1.313896
0.706061		1.593535		-1.363103
0.708485		1.593535		-1.413896
0.710909		1.593535		-1.466318
0.713333		1.593535		-1.520411
0.715758		1.593535		-1.576220
0.718182		1.593535		-1.633790
0.720606		1.593535		-1.693165
0.723030		1.593535		-1.754392
0.725455		1.593535		-1.817519
0.727879		1.593535		-1.882594
0.730303		1.593535		-1.949666
0.732727		1.593535		-2.018786
0.735152		1.593535		-2.090004
0.737576		1.593535		-2.163372
0.740000		1.593535		-2.238944
0.742424		1.593535		-2.316773
0.744848		1.593535		-2.396914
0.747273		1.593535		-2.479423
0.749697		1.593535		-2.564358
0.752121		1.593535		-2.651775
0.754545		1.593535		-2.741735
0.756970		1.593535		-2.834297
0.759394		1.593535		-2.929522
0.761818		1.593535		-3.027472
0.764242		1.593535		-3.128211
0.766667		1.593535		-3.231802
0.769091		1.593535		-3.338311
0.771515		1.593535		-3.447805
0.773939		1.593535		-3.560350
0.776364		1.593535		-3.676016
0.778788		1.593535		-3.794873
0.781212		1.593535		-3.916990
0.783636		1.593535		-4.042441
0.786061		1.593535		-4.171299
0.788485		1.593535		-4.303638
0.790909		1.593535		-4.439533
0.793333		1.593535		-4.579062
0.795758		1.593535		-4.722301
0.798182		1.593535		-4.869332
0.800606		1.593535		-5.020233
0.803030		1.593535		-5.175087
0.805455		1.593535		-5.333976
0.807879		1.593535		-5.496984
0.810303		1.593535		-5.664198
0.812727		1.593535		-5.835702
0.815152		1.593535		-6.011587
0.817576		1.593535		-6.191940
0.820000		1.593535		-6.376852
0.580000		1.621010		-0.160900
0.582424		1.621010		-0.168786
0.584848		1.621010		-0.177011
0.587273		1.621010		-0.185588
0.589697		1.621010		-0.194530
0.592121		1.621010		-0.203851
0.594545		1.621010		-0.213563
0.596970		1.621010		-0.223682
0.599394		1.621010		-0.234221
0.601818		1.621010		-0.245196
0.604242		1.621010		-0.256622
0.606667		1.621010		-0.268514
0.609091		1.621010		-0.280890
0.611515		1.621010		-0.293765
0.613939		1.621010		-0.307157
0.616364		1.621010		-0.321083
0.618788		1.621010		-0.335562
0.621212		1.621010		-0.350612
0.623636		1.621010		-0.366252
0.626061		1.621010		-0.382503
0.628485		1.621010		-0.399383
0.630909		1.621010		-0.416913
0.633333		1.621010		-0.435115
0.635758		1.621010		-0.454011
0.638182		1.621010		-0.473623
0.640606		1.621010		-0.493973
0.643030		1.621010		-0.515086
0.645455		1.621010		-0.536984
0.647879		1.621010		-0.559693
0.650303		1.621010		-0.583238
0.652727		1.621010		-0.607645
0.655152		1.621010		-0.632940
0.657576		1.621010		-0.659150
0.660000		1.621010		-0.686304
0.662424		1.621010		-0.714428
0.664848		1.621010		-0.743554
0.667273		1.621010		-0.773709
0.669697		1.621010		-0.804925
0.672121		1.621010		-0.837232
0.674545		1.621010		-0.870663
0.676970		1.621010		-0.905250
0.679394		1.621010		-0.941026
0.681818		1.621010		-0.978026
0.684242		1.621010		-1.016283
0.686667		1.621010		-1.055834
0.689091		1.621010		-1.096714
0.691515		1.621010		-1.138961
0.693939		1.621010		-1.182613
0.696364		1.621010		-1.227707
0.698788		1.621010		-1.274285
0.701212		1.621010		-1.322385
0.703636		1.621010		-1.372049
0.706061		1.621010		-1.423318
0.708485		1.621010		-1.476237
0.710909		1.621010		-1.530847
0.713333		1.621010		-1.587194
0.715758		1.621010		-1.645323
0.718182		1.621010		-1.705280
0.720606		1.621010		-1.767112
0.723030		1.621010		-1.830868
0.725455		1.621010		-1.896597
0.727879		1.621010		-1.964347
0.730303		1.621010		-2.034171
0.732727		1.621010		-2.106121
0.735152		1.621010		-2.180248
0.737576		1.621010		-2.256607
0.740000		1.621010		-2.335252
0.742424		1.621010		-2.416240
0.744848		1.621010		-2.499626
0.747273		1.621010		-2.585469
0.749697		1.621010		-2.673828
0.752121		1.621010		-2.764763
0.754545		1.621010		-2.858333
0.756970		1.621010		-2.954602
0.759394		1.621010		-3.053632
0.761818		1.621010		-3.155488
0.764242		1.621010		-3.260234
0.766667		1.621010		-3.367938
0.769091		1.621010		-3.478665
0.771515		1.621010		-3.592486
0.773939		1.621010		-3.709469
0.776364		1.621010		-3.829686
0.778788		1.621010		-3.953208
0.781212		1.621010		-4.080108
0.783636		1.621010		-4.210462
0.786061		1.621010		-4.344343
0.788485		1.621010		-4.481830
0.790909		1.621010		-4.623000
0.793333		1.621010		-4.767932
0.795758		1.621010		-4.916706
0.798182		1.621010		-5.069404
0.800606		1.621010		-5.226109
0.803030		1.621010		-5.386905
0.805455		1.621010		-5.551877
0.807879		1.621010		-5.721112
0.810303		1.621010		-5.894698
0.812727		1.621010		-6.072724
0.815152		1.621010		-6.255280
0.817576		1.621010		-6.442459
0.820000		1.621010		-6.634354
0.580000		1.648485		-0.168930
0.582424		1.648485		-0.177189
0.584848		1.648485		-0.185802
0.587273		1.648485		-0.194784
0.589697		1.648485		-0.204146
0.592121		1.648485		-0.213904
0.594545		1.648485		-0.224072
0.596970		1.648485		-0.234663
0.599394		1.648485		-0.245694
0.601818		1.648485		-0.257179
0.604242		1.648485		-0.269136
0.606667		1.648485		-0.281579
0.609091		1.648485		-0.294527
0.611515		1.648485		-0.307996
0.613939		1.648485		-0.322004
0.616364		1.648485		-0.336570
0.618788		1.648485		-0.351712
0.621212		1.648485		-0.367451
0.623636		1.648485		-0.383805
0.626061		1.648485		-0.400795
0.628485		1.648485		-0.418442
0.630909		1.648485		-0.436767
0.633333		1.648485		-0.455793
0.635758		1.648485		-0.475542
0.638182		1.648485		-0.496037
0.640606		1.648485		-0.517302
0.643030		1.648485		-0.539362
0.645455		1.648485		-0.562240
0.647879		1.648485		-0.585964
0.650303		1.648485		-0.610558
0.652727		1.648485		-0.636050
0.655152		1.648485		-0.662468
0.657576		1.648485		-0.689839
0.660000		1.648485		-0.718192
0.662424		1.648485		-0.747556
0.664848		1.648485		-0.777963
0.667273		1.648485		-0.809442
0.669697		1.648485		-0.842025
0.672121		1.648485		-0.875744
0.674545		1.648485		-0.910633
