101
81
T [GeV]		muB [GeV]		betaV_over_T3 [fm^-3 / GeV^3]
0.133000		0.480000		2.110036
0.134000		0.480000		2.175356
0.135000		0.480000		2.242325
0.136000		0.480000		2.310977
0.137000		0.480000		2.381347
0.138000		0.480000		2.453470
0.139000		0.480000		2.527382
0.140000		0.480000		2.603118
0.141000		0.480000		2.680715
0.142000		0.480000		2.760210
0.143000		0.480000		2.841639
0.144000		0.480000		2.925039
0.145000		0.480000		3.010450
0.146000		0.480000		3.097908
0.147000		0.480000		3.187453
0.148000		0.480000		3.279123
0.149000		0.480000		3.372958
0.150000		0.480000		3.468997
0.151000		0.480000		3.567281
0.152000		0.480000		3.667850
0.153000		0.480000		3.770745
0.154000		0.480000		3.876006
0.155000		0.480000		3.983677
0.156000		0.480000		4.093797
0.157000		0.480000		4.206411
0.158000		0.480000		4.321560
0.159000		0.480000		4.439288
0.160000		0.480000		4.559638
0.161000		0.480000		4.682654
0.162000		0.480000		4.808379
0.163000		0.480000		4.936859
0.164000		0.480000		5.068139
0.165000		0.480000		5.202262
0.166000		0.480000		5.339276
0.167000		0.480000		5.479226
0.168000		0.480000		5.622158
0.169000		0.480000		5.768119
0.170000		0.480000		5.917156
0.171000		0.480000		6.069315
0.172000		0.480000		6.224645
0.173000		0.480000		6.383193
0.174000		0.480000		6.545008
0.175000		0.480000		6.710139
0.176000		0.480000		6.878633
0.177000		0.480000		7.050540
0.178000		0.480000		7.225910
0.179000		0.480000		7.404793
0.180000		0.480000		7.587238
0.181000		0.480000		7.773295
0.182000		0.480000		7.963016
0.183000		0.480000		8.156451
0.184000		0.480000		8.353651
0.185000		0.480000		8.554668
0.186000		0.480000		8.759554
0.187000		0.480000		8.968359
0.188000		0.480000		9.181137
0.189000		0.480000		9.397939
0.190000		0.480000		9.618819
0.191000		0.480000		9.843828
0.192000		0.480000		10.073020
0.193000		0.480000		10.306449
0.194000		0.480000		10.544167
0.195000		0.480000		10.786227
0.196000		0.480000		11.032685
0.197000		0.480000		11.283592
0.198000		0.480000		11.539005
0.199000		0.480000		11.798976
0.200000		0.480000		12.063560
0.100000		0.490000		0.709958
0.101000		0.490000		0.738104
0.102000		0.490000		0.767022
0.103000		0.490000		0.796732
0.104000		0.490000		0.827254
0.105000		0.490000		0.858610
0.106000		0.490000		0.890822
0.107000		0.490000		0.923912
0.108000		0.490000		0.957902
0.109000		0.490000		0.992816
0.110000		0.490000		1.028679
0.111000		0.490000		1.065513
0.112000		0.490000		1.103344
0.113000		0.490000		1.142197
0.114000		0.490000		1.182098
0.115000		0.490000		1.223073
0.116000		0.490000		1.265148
0.117000		0.490000		1.308350
0.118000		0.490000		1.352707
0.119000		0.490000		1.398247
0.120000		0.490000		1.444997
0.121000		0.490000		1.492986
0.122000		0.490000		1.542244
0.123000		0.490000		1.592800
0.124000		0.490000		1.644683
0.125000		0.490000		1.697925
0.126000		0.490000		1.752555
0.127000		0.490000		1.808604
0.128000		0.490000		1.866104
0.129000		0.490000		1.925087
0.130000		0.490000		1.985585
0.131000		0.490000		2.047630
0.132000		0.490000		2.111255
0.133000		0.490000		2.176494
0.134000		0.490000		2.243380
0.135000		0.490000		2.311947
0.136000		0.490000		2.382229
0.137000		0.490000		2.454262
0.138000		0.490000		2.528080
0.139000		0.490000		2.603718
0.140000		0.490000		2.681214
0.141000		0.490000		2.760602
0.142000		0.490000		2.841919
0.143000		0.490000		2.925202
0.144000		0.490000		3.010489
0.145000		0.490000		3.097817
0.146000		0.490000		3.187224
0.147000		0.490000		3.278748
0.148000		0.490000		3.372428
0.149000		0.490000		3.468303
0.150000		0.490000		3.566413
0.151000		0.490000		3.666797
0.152000		0.490000		3.769495
0.153000		0.490000		3.874547
0.154000		0.490000		3.981996
0.155000		0.490000		4.091881
0.156000		0.490000		4.204244
0.157000		0.490000		4.319127
0.158000		0.490000		4.436572
0.159000		0.490000		4.556622
0.160000		0.490000		4.679320
0.161000		0.490000		4.804709
0.162000		0.490000		4.932832
0.163000		0.490000		5.063733
0.164000		0.490000		5.197458
0.165000		0.490000		5.334049
0.166000		0.490000		5.473553
0.167000		0.490000		5.616014
0.168000		0.490000		5.761478
0.169000		0.490000		5.909991
0.170000		0.490000		6.061600
0.171000		0.490000		6.216350
0.172000		0.490000		6.374288
0.173000		0.490000		6.535463
0.174000		0.490000		6.699921
0.175000		0.490000		6.867709
0.176000		0.490000		7.038877
0.177000		0.490000		7.213472
0.178000		0.490000		7.391544
0.179000		0.490000		7.573141
0.180000		0.490000		7.758311
0.181000		0.490000		7.947106
0.182000		0.490000		8.139575
0.183000		0.490000		8.335767
0.184000		0.490000		8.535733
0.185000		0.490000		8.739523
0.186000		0.490000		8.947189
0.187000		0.490000		9.158781
0.188000		0.490000		9.374350
0.189000		0.490000		9.593949
0.190000		0.490000		9.817628
0.191000		0.490000		10.045439
0.192000		0.490000		10.277435
0.193000		0.490000		10.513669
0.194000		0.490000		10.754191
0.195000		0.490000		10.999055
0.196000		0.490000		11.248315
0.197000		0.490000		11.502022
0.198000		0.490000		11.760229
0.199000		0.490000		12.022991
0.200000		0.490000		12.290361
0.100000		0.500000		0.741295
0.101000		0.500000		0.770140
0.102000		0.500000		0.799776
0.103000		0.500000		0.830223
0.104000		0.500000		0.861504
0.105000		0.500000		0.893640
0.106000		0.500000		0.926654
0.107000		0.500000		0.960569
0.108000		0.500000		0.995409
0.109000		0.500000		1.031198
0.110000		0.500000		1.067959
0.111000		0.500000		1.105719
0.112000		0.500000		1.144502
0.113000		0.500000		1.184335
0.114000		0.500000		1.225242
0.115000		0.500000		1.267252
0.116000		0.500000		1.310392
0.117000		0.500000		1.354688
0.118000		0.500000		1.400168
0.119000		0.500000		1.446861
0.120000		0.500000		1.494796
0.121000		0.500000		1.544001
0.122000		0.500000		1.594506
0.123000		0.500000		1.646341
0.124000		0.500000		1.699535
0.125000		0.500000		1.754120
0.126000		0.500000		1.810126
0.127000		0.500000		1.867585
0.128000		0.500000		1.926528
0.129000		0.500000		1.986987
0.130000		0.500000		2.048994
0.131000		0.500000		2.112583
0.132000		0.500000		2.177785
0.133000		0.500000		2.244635
0.134000		0.500000		2.313165
0.135000		0.500000		2.383411
0.136000		0.500000		2.455407
0.137000		0.500000		2.529186
0.138000		0.500000		2.604785
0.139000		0.500000		2.682238
0.140000		0.500000		2.761581
0.141000		0.500000		2.842851
0.142000		0.500000		2.926084
0.143000		0.500000		3.011316
0.144000		0.500000		3.098584
0.145000		0.500000		3.187927
0.146000		0.500000		3.279381
0.147000		0.500000		3.372984
0.148000		0.500000		3.468776
0.149000		0.500000		3.566794
0.150000		0.500000		3.667079
0.151000		0.500000		3.769668
0.152000		0.500000		3.874602
0.153000		0.500000		3.981922
0.154000		0.500000		4.091666
0.155000		0.500000		4.203877
0.156000		0.500000		4.318595
0.157000		0.500000		4.435861
0.158000		0.500000		4.555717
0.159000		0.500000		4.678206
0.160000		0.500000		4.803369
0.161000		0.500000		4.931249
0.162000		0.500000		5.061890
0.163000		0.500000		5.195334
0.164000		0.500000		5.331625
0.165000		0.500000		5.470808
0.166000		0.500000		5.612925
0.167000		0.500000		5.758023
0.168000		0.500000		5.906146
0.169000		0.500000		6.057338
0.170000		0.500000		6.211647
0.171000		0.500000		6.369117
0.172000		0.500000		6.529794
0.173000		0.500000		6.693726
0.174000		0.500000		6.860958
0.175000		0.500000		7.031538
0.176000		0.500000		7.205513
0.177000		0.500000		7.382931
0.178000		0.500000		7.563840
0.179000		0.500000		7.748287
0.180000		0.500000		7.936321
0.181000		0.500000		8.127990
0.182000		0.500000		8.323345
0.183000		0.500000		8.522433
0.184000		0.500000		8.725305
0.185000		0.500000		8.932009
0.186000		0.500000		9.142597
0.187000		0.500000		9.357117
0.188000		0.500000		9.575621
0.189000		0.500000		9.798158
0.190000		0.500000		10.024781
0.191000		0.500000		10.255539
0.192000		0.500000		10.490484
0.193000		0.500000		10.729667
0.194000		0.500000		10.973140
0.195000		0.500000		11.220955
0.196000		0.500000		11.473163
0.197000		0.500000		11.729816
0.198000		0.500000		11.990968
0.199000		0.500000		12.256669
0.200000		0.500000		12.526973
0.100000		0.510000		0.772785
0.101000		0.510000		0.802348
0.102000		0.510000		0.832723
0.103000		0.510000		0.863932
0.104000		0.510000		0.895998
0.105000		0.510000		0.928943
0.106000		0.510000		0.962790
0.107000		0.510000		0.997564
0.108000		0.510000		1.033289
0.109000		0.510000		1.069989
0.110000		0.510000		1.107690
0.111000		0.510000		1.146417
0.112000		0.510000		1.186197
0.113000		0.510000		1.227055
0.114000		0.510000		1.269018
0.115000		0.510000		1.312114
0.116000		0.510000		1.356371
0.117000		0.510000		1.401815
0.118000		0.510000		1.448476
0.119000		0.510000		1.496382
0.120000		0.510000		1.545562
0.121000		0.510000		1.596046
0.122000		0.510000		1.647863
0.123000		0.510000		1.701044
0.124000		0.510000		1.755619
0.125000		0.510000		1.811619
0.126000		0.510000		1.869074
0.127000		0.510000		1.928017
0.128000		0.510000		1.988480
0.129000		0.510000		2.050493
0.130000		0.510000		2.114091
0.131000		0.510000		2.179305
0.132000		0.510000		2.246168
0.133000		0.510000		2.314715
0.134000		0.510000		2.384978
0.135000		0.510000		2.456992
0.136000		0.510000		2.530792
0.137000		0.510000		2.606411
0.138000		0.510000		2.683885
0.139000		0.510000		2.763249
0.140000		0.510000		2.844539
0.141000		0.510000		2.927790
0.142000		0.510000		3.013039
0.143000		0.510000		3.100323
0.144000		0.510000		3.189677
0.145000		0.510000		3.281140
0.146000		0.510000		3.374748
0.147000		0.510000		3.470540
0.148000		0.510000		3.568554
0.149000		0.510000		3.668828
0.150000		0.510000		3.771400
0.151000		0.510000		3.876309
0.152000		0.510000		3.983596
0.153000		0.510000		4.093299
0.154000		0.510000		4.205459
0.155000		0.510000		4.320116
0.156000		0.510000		4.437309
0.157000		0.510000		4.557081
0.158000		0.510000		4.679472
0.159000		0.510000		4.804524
0.160000		0.510000		4.932279
0.161000		0.510000		5.062778
0.162000		0.510000		5.196064
0.163000		0.510000		5.332180
0.164000		0.510000		5.471168
0.165000		0.510000		5.613073
0.166000		0.510000		5.757937
0.167000		0.510000		5.905805
0.168000		0.510000		6.056720
0.169000		0.510000		6.210728
0.170000		0.510000		6.367873
0.171000		0.510000		6.528200
0.172000		0.510000		6.691754
0.173000		0.510000		6.858582
0.174000		0.510000		7.028729
0.175000		0.510000		7.202241
0.176000		0.510000		7.379165
0.177000		0.510000		7.559547
0.178000		0.510000		7.743435
0.179000		0.510000		7.930876
0.180000		0.510000		8.121918
0.181000		0.510000		8.316608
0.182000		0.510000		8.514994
0.183000		0.510000		8.717125
0.184000		0.510000		8.923049
0.185000		0.510000		9.132816
0.186000		0.510000		9.346473
0.187000		0.510000		9.564070
0.188000		0.510000		9.785658
0.189000		0.510000		10.011284
0.190000		0.510000		10.241000
0.191000		0.510000		10.474856
0.192000		0.510000		10.712901
0.193000		0.510000		10.955186
0.194000		0.510000		11.201762
0.195000		0.510000		11.452679
0.196000		0.510000		11.707989
0.197000		0.510000		11.967743
0.198000		0.510000		12.231991
0.199000		0.510000		12.500786
0.200000		0.510000		12.774179
0.100000		0.520000		0.804447
0.101000		0.520000		0.834755
0.102000		0.520000		0.865898
0.103000		0.520000		0.897901
0.104000		0.520000		0.930785
0.105000		0.520000		0.964575
0.106000		0.520000		0.999295
0.107000		0.520000		1.034969
0.108000		0.520000		1.071622
0.109000		0.520000		1.109280
0.110000		0.520000		1.147968
0.111000		0.520000		1.187713
0.112000		0.520000		1.228541
0.113000		0.520000		1.270480
0.114000		0.520000		1.313555
0.115000		0.520000		1.357797
0.116000		0.520000		1.403231
0.117000		0.520000		1.449887
0.118000		0.520000		1.497794
0.119000		0.520000		1.546980
0.120000		0.520000		1.597476
0.121000		0.520000		1.649310
0.122000		0.520000		1.702513
0.123000		0.520000		1.757116
0.124000		0.520000		1.813149
0.125000		0.520000		1.870644
0.126000		0.520000		1.929631
0.127000		0.520000		1.990142
0.128000		0.520000		2.052209
0.129000		0.520000		2.115865
0.130000		0.520000		2.181143
0.131000		0.520000		2.248074
0.132000		0.520000		2.316692
0.133000		0.520000		2.387031
0.134000		0.520000		2.459124
0.135000		0.520000		2.533005
0.136000		0.520000		2.608709
0.137000		0.520000		2.686271
0.138000		0.520000		2.765724
0.139000		0.520000		2.847105
0.140000		0.520000		2.930448
0.141000		0.520000		3.015790
0.142000		0.520000		3.103166
0.143000		0.520000		3.192613
0.144000		0.520000		3.284167
0.145000		0.520000		3.377866
0.146000		0.520000		3.473746
0.147000		0.520000		3.571845
0.148000		0.520000		3.672200
0.149000		0.520000		3.774850
0.150000		0.520000		3.879832
0.151000		0.520000		3.987186
0.152000		0.520000		4.096951
0.153000		0.520000		4.209165
0.154000		0.520000		4.323867
0.155000		0.520000		4.441099
0.156000		0.520000		4.560899
0.157000		0.520000		4.683308
0.158000		0.520000		4.808366
0.159000		0.520000		4.936115
0.160000		0.520000		5.066596
0.161000		0.520000		5.199850
0.162000		0.520000		5.335919
0.163000		0.520000		5.474845
0.164000		0.520000		5.616670
0.165000		0.520000		5.761437
0.166000		0.520000		5.909189
0.167000		0.520000		6.059969
0.168000		0.520000		6.213821
0.169000		0.520000		6.370787
0.170000		0.520000		6.530913
0.171000		0.520000		6.694243
0.172000		0.520000		6.860821
0.173000		0.520000		7.030692
0.174000		0.520000		7.203901
0.175000		0.520000		7.380494
0.176000		0.520000		7.560516
0.177000		0.520000		7.744013
0.178000		0.520000		7.931032
0.179000		0.520000		8.121619
0.180000		0.520000		8.315820
0.181000		0.520000		8.513682
0.182000		0.520000		8.715254
0.183000		0.520000		8.920581
0.184000		0.520000		9.129712
0.185000		0.520000		9.342695
0.186000		0.520000		9.559577
0.187000		0.520000		9.780408
0.188000		0.520000		10.005235
0.189000		0.520000		10.234107
0.190000		0.520000		10.467074
0.191000		0.520000		10.704184
0.192000		0.520000		10.945487
0.193000		0.520000		11.191033
0.194000		0.520000		11.440870
0.195000		0.520000		11.695049
0.196000		0.520000		11.953620
0.197000		0.520000		12.216633
0.198000		0.520000		12.484138
0.199000		0.520000		12.756186
0.200000		0.520000		13.032827
0.100000		0.530000		0.836323
0.101000		0.530000		0.867411
0.102000		0.530000		0.899361
0.103000		0.530000		0.932197
0.104000		0.530000		0.965943
0.105000		0.530000		1.000623
0.106000		0.530000		1.036262
0.107000		0.530000		1.072886
0.108000		0.530000		1.110519
0.109000		0.530000		1.149189
0.110000		0.530000		1.188921
0.111000		0.530000		1.229742
0.112000		0.530000		1.271680
0.113000		0.530000		1.314762
0.114000		0.530000		1.359016
0.115000		0.530000		1.404470
0.116000		0.530000		1.451153
0.117000		0.530000		1.499093
0.118000		0.530000		1.548320
0.119000		0.530000		1.598864
0.120000		0.530000		1.650753
0.121000		0.530000		1.704019
0.122000		0.530000		1.758692
0.123000		0.530000		1.814802
0.124000		0.530000		1.872380
0.125000		0.530000		1.931459
0.126000		0.530000		1.992068
0.127000		0.530000		2.054241
0.128000		0.530000		2.118009
0.129000		0.530000		2.183405
0.130000		0.530000		2.250461
0.131000		0.530000		2.319211
0.132000		0.530000		2.389687
0.133000		0.530000		2.461923
0.134000		0.530000		2.535952
0.135000		0.530000		2.611810
0.136000		0.530000		2.689529
0.137000		0.530000		2.769144
0.138000		0.530000		2.850691
0.139000		0.530000		2.934204
0.140000		0.530000		3.019718
0.141000		0.530000		3.107270
0.142000		0.530000		3.196894
0.143000		0.530000		3.288627
0.144000		0.530000		3.382505
0.145000		0.530000		3.478564
0.146000		0.530000		3.576842
0.147000		0.530000		3.677376
0.148000		0.530000		3.780203
0.149000		0.530000		3.885360
0.150000		0.530000		3.992886
0.151000		0.530000		4.102818
0.152000		0.530000		4.215195
0.153000		0.530000		4.330056
0.154000		0.530000		4.447440
0.155000		0.530000		4.567385
0.156000		0.530000		4.689931
0.157000		0.530000		4.815119
0.158000		0.530000		4.942988
0.159000		0.530000		5.073578
0.160000		0.530000		5.206929
0.161000		0.530000		5.343084
0.162000		0.530000		5.482082
0.163000		0.530000		5.623966
0.164000		0.530000		5.768776
0.165000		0.530000		5.916556
0.166000		0.530000		6.067346
0.167000		0.530000		6.221189
0.168000		0.530000		6.378129
0.169000		0.530000		6.538207
0.170000		0.530000		6.701468
0.171000		0.530000		6.867955
0.172000		0.530000		7.037712
0.173000		0.530000		7.210782
0.174000		0.530000		7.387210
0.175000		0.530000		7.567041
0.176000		0.530000		7.750319
0.177000		0.530000		7.937089
0.178000		0.530000		8.127398
0.179000		0.530000		8.321289
0.180000		0.530000		8.518810
0.181000		0.530000		8.720006
0.182000		0.530000		8.924923
0.183000		0.530000		9.133608
0.184000		0.530000		9.346108
0.185000		0.530000		9.562469
0.186000		0.530000		9.782740
0.187000		0.530000		10.006966
0.188000		0.530000		10.235196
0.189000		0.530000		10.467478
0.190000		0.530000		10.703860
0.191000		0.530000		10.944389
0.192000		0.530000		11.189114
0.193000		0.530000		11.438084
0.194000		0.530000		11.691348
0.195000		0.530000		11.948953
0.196000		0.530000		12.210951
0.197000		0.530000		12.477388
0.198000		0.530000		12.748316
0.199000		0.530000		13.023783
0.200000		0.530000		13.303840
0.100000		0.540000		0.868487
0.101000		0.540000		0.900398
0.102000		0.540000		0.933201
0.103000		0.540000		0.966919
0.104000		0.540000		1.001577
0.105000		0.540000		1.037200
0.106000		0.540000		1.073815
0.107000		0.540000		1.111446
0.108000		0.540000		1.150121
0.109000		0.540000		1.189866
0.110000		0.540000		1.230707
0.111000		0.540000		1.272673
0.112000		0.540000		1.315791
0.113000		0.540000		1.360089
0.114000		0.540000		1.405596
0.115000		0.540000		1.452341
0.116000		0.540000		1.500351
0.117000		0.540000		1.549658
0.118000		0.540000		1.600289
0.119000		0.540000		1.652276
0.120000		0.540000		1.705649
0.121000		0.540000		1.760437
0.122000		0.540000		1.816672
0.123000		0.540000		1.874384
0.124000		0.540000		1.933605
0.125000		0.540000		1.994367
0.126000		0.540000		2.056701
0.127000		0.540000		2.120639
0.128000		0.540000		2.186213
0.129000		0.540000		2.253457
0.130000		0.540000		2.322402
0.131000		0.540000		2.393081
0.132000		0.540000		2.465528
0.133000		0.540000		2.539777
0.134000		0.540000		2.615861
0.135000		0.540000		2.693813
0.136000		0.540000		2.773668
0.137000		0.540000		2.855461
0.138000		0.540000		2.939226
0.139000		0.540000		3.024997
0.140000		0.540000		3.112811
0.141000		0.540000		3.202701
0.142000		0.540000		3.294705
0.143000		0.540000		3.388856
0.144000		0.540000		3.485193
